@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/home/jdilly/link_betabeat/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/home/jdilly/link_gui_out/2018-11-01/models/LHCB2/flattoptics_injecitonTunesB2/twiss.dat' '--files=/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_01_28_539/Beam2@Turn@2018_10_30@13_01_28_539.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_03_01_002/Beam2@Turn@2018_10_30@13_03_01_002.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_04_06_462/Beam2@Turn@2018_10_30@13_04_06_462.sdds' '--output=/home/jdilly/link_gui_out/2018-11-01/LHCB2/Results/b2_MD3312_forcoupling' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=0' '--errordefs=/home/jdilly/link_gui_out/2018-11-01/models/LHCB2/flattoptics_injecitonTunesB2/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/media/jdilly/Storage/Repositories/BetaBeatGui/beta-beating-cwd"
@ Date %s "01. November 2018, 14:51:59"
@ Q1 %le 0.2808186800485283
@ Q2 %le 0.3089518904912754
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_01_28_539/Beam2@Turn@2018_10_30@13_01_28_539.sdds.linx,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_03_01_002/Beam2@Turn@2018_10_30@13_03_01_002.sdds.linx,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_04_06_462/Beam2@Turn@2018_10_30@13_04_06_462.sdds.linx"
*                 NAME                    S                COUNT                 BETX              SYSBETX             STATBETX              ERRBETX        CORR_ALFABETA                 ALFX              SYSALFX             STATALFX              ERRALFX              BETXMDL              ALFXMDL               MUXMDL        NCOMBINATIONS
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.19R8.B2"          724.2845304                    3       170.0368900283                    0                    0       1.484982582198                    0      -2.328565017052                    0                    0     0.02458483022452           171.206063         -2.347088159          1.956428028                   21
         "BPM.20R8.B2"          777.7360145                    3       34.01878300996                    0                    0      0.2603472947496                    0      0.5300609179999                    0                    0     0.01302026435649           33.4043324         0.5235892189          2.070641278                   21
         "BPM.21R8.B2"          831.1874986                    3       173.0032615046                    0                    0       1.503950230233                    0      -2.356990145284                    0                    0     0.02221801374241          172.1794384         -2.364756011          2.206771123                   21
         "BPM.22R8.B2"          884.6389827                    3        33.2751847546                    0                    0        0.16147389404                    0      0.5318747261427                    0                    0    0.004927032824368          33.57383557         0.5312698927          2.320242507                   21
         "BPM.23R8.B2"          938.0904667                    3       169.8620208183                    0                    0        2.18588040932                    0      -2.334754788785                    0                    0     0.03785323142867           171.206063         -2.347088159          2.456428028                   21
         "BPM.24R8.B2"          991.5419508                    3       33.36847503595                    0                    0      0.2398470516491                    0      0.5140027728882                    0                    0    0.007434499440809           33.4043324         0.5235892189          2.570641278                   21
         "BPM.25R8.B2"          1044.993435                    3       173.5275248032                    0                    0       1.893528949453                    0      -2.383526038583                    0                    0     0.02800046212462          172.1794384         -2.364756011          2.706771123                   21
         "BPM.26R8.B2"          1098.444919                    3       33.39068849639                    0                    0      0.2827514890294                    0      0.5388386200415                    0                    0     0.01190126605423          33.57383557         0.5312698927          2.820242507                   21
         "BPM.27R8.B2"          1151.896403                    3       168.5123370867                    0                    0       1.693770911615                    0      -2.314404255187                    0                    0     0.02790901615753           171.206063         -2.347088159          2.956428028                   21
         "BPM.28R8.B2"          1205.347887                    3       33.41237127934                    0                    0      0.2996465421059                    0       0.513642108733                    0                    0     0.01353094339551           33.4043324         0.5235892189          3.070641278                   21
         "BPM.29R8.B2"          1258.799371                    3       174.8210483417                    0                    0        1.05816609872                    0      -2.399737112504                    0                    0     0.01571445467369          172.1794384         -2.364756011          3.206771122                   21
         "BPM.30R8.B2"          1312.250855                    3       33.21308962921                    0                    0      0.1328029576177                    0       0.541446871494                    0                    0    0.006228332049794          33.57383557         0.5312698927          3.320242507                   21
         "BPM.31R8.B2"           1365.70234                    3       167.8329126228                    0                    0       1.736469499816                    0       -2.31001708607                    0                    0     0.03010659721809           171.206063         -2.347088159          3.456428028                   21
         "BPM.32R8.B2"          1419.153824                    3       33.32356636758                    0                    0      0.1911111245945                    0      0.5075506363706                    0                    0     0.01044679352868           33.4043324         0.5235892189          3.570641278                   21
         "BPM.33R8.B2"          1472.605308                    3       174.9933243044                    0                    0       1.532192451543                    0      -2.404001344044                    0                    0     0.02434141507345          172.1794384         -2.364756011          3.706771122                   21
         "BPM.34R8.B2"          1526.056792                    3       33.48827342504                    0                    0      0.1864640872528                    0       0.546711096265                    0                    0     0.01134064595012          33.57383557         0.5312698927          3.820242507                   21
         "BPM.33L1.B2"          1579.508276                    3       167.6748506396                    0                    0        1.75997936403                    0      -2.300371634974                    0                    0     0.02962827536028           171.206063         -2.347088159          3.956428028                   21
         "BPM.32L1.B2"           1632.95976                    3       33.49348205505                    0                    0      0.1891181892491                    0      0.4988064764081                    0                    0     0.00694018610279           33.4043324         0.5235892189          4.070641278                   21
         "BPM.31L1.B2"          1686.411244                    3       175.5586391703                    0                    0       1.933777418545                    0      -2.405054229562                    0                    0     0.02827450239303          172.1794384         -2.364756011          4.206771122                   21
         "BPM.30L1.B2"          1739.862728                    3       32.94426076492                    0                    0      0.1818381101158                    0      0.5434602864304                    0                    0    0.008017489677363          33.57383557         0.5312698927          4.320242507                   21
         "BPM.29L1.B2"          1793.314212                    3       168.3956040674                    0                    0       1.251066566302                    0      -2.335372828874                    0                    0     0.02282736467816           171.206063         -2.347088159          4.456428028                   21
         "BPM.28L1.B2"          1846.765696                    3       33.78180782822                    0                    0      0.2621753092268                    0      0.5148116632543                    0                    0    0.008531850464837           33.4043324         0.5235892189          4.570641278                   21
         "BPM.27L1.B2"           1900.21718                    3       174.1877773155                    0                    0       1.993818396117                    0      -2.385866469762                    0                    0     0.03020203668664          172.1794384         -2.364756011          4.706771122                   21
         "BPM.26L1.B2"          1953.668665                    3        33.4577490598                    0                    0      0.1849571246466                    0      0.5446506859687                    0                    0    0.006247353278296          33.57383557         0.5312698927          4.820242507                   21
         "BPM.25L1.B2"          2007.120149                    3       170.1082363044                    0                    0      0.6128918082895                    0      -2.342655748968                    0                    0     0.01242544167784           171.206063         -2.347088159          4.956428028                   21
         "BPM.24L1.B2"          2060.571633                    3       33.31425185991                    0                    0      0.1092253393287                    0      0.5160355957641                    0                    0    0.003557954755649           33.4043324         0.5235892189          5.070641278                   21
         "BPM.23L1.B2"          2114.023117                    3       174.0149661932                    0                    0       1.087936957008                    0      -2.393883195811                    0                    0     0.01751081256391          172.1794384         -2.364756011          5.206771122                   21
         "BPM.22L1.B2"          2167.474601                    3       33.39064736772                    0                    0      0.1926742822118                    0      0.5407108382793                    0                    0    0.005489538923588          33.57383557         0.5312698927          5.320242506                   21
         "BPM.21L1.B2"          2220.926085                    3       169.6115853368                    0                    0       2.065730303704                    0      -2.334152905203                    0                    0     0.03457270315298           171.206063         -2.347088159          5.456428028                   21
         "BPM.20L1.B2"          2274.377569                    3       33.66196063457                    0                    0      0.2479206428577                    0      0.5053369830956                    0                    0    0.006139406107788           33.4043324         0.5235892189          5.570641278                   21
         "BPM.19L1.B2"          2327.829053                    3       174.1049396632                    0                    0       1.719224818931                    0      -2.378964336876                    0                    0     0.02682311508186          172.1794384         -2.364756011          5.706771122                   21
         "BPM.18L1.B2"          2381.280537                    3       33.91975238252                    0                    0      0.2676495097099                    0      0.5532566449343                    0                    0    0.004835876955623          33.57383557         0.5312698927          5.820242506                   21
         "BPM.17L1.B2"          2434.732021                    3       170.4655144748                    0                    0       1.740056461083                    0      -2.335170236612                    0                    0     0.02844393168629           171.206063         -2.347088159          5.956428028                   21
         "BPM.16L1.B2"          2488.183506                    3       33.98447333623                    0                    0      0.1787464447078                    0      0.5239161623469                    0                    0    0.008477776523232           33.4043324         0.5235892189          6.070641278                   21
         "BPM.15L1.B2"           2541.63499                    3       172.3948976634                    0                    0      0.9409574537529                    0      -2.346502069679                    0                    0     0.01613676278614          172.1794384         -2.364756011          6.206771122                   23
         "BPM.14L1.B2"          2595.086474                    3       33.25181877729                    0                    0      0.1166831343643                    0      0.5268129670968                    0                    0    0.004143108323173          33.57383557         0.5312698927          6.320242506                   31
         "BPM.13L1.B2"          2648.537958                    3       171.4181595877                    0                    0        1.66366265983                    0      -2.358562259896                    0                    0      0.0282874502732           171.206063         -2.347088159          6.456428028                   32
         "BPM.12L1.B2"          2701.989442                    3       34.61534025409                    0                    0      0.1551897612494                    0      0.5374641504093                    0                    0    0.006584595717623          34.55818285         0.5361450716          6.568337237                   26
         "BPM.11L1.B2"          2755.440926                    3       174.5731018597                    0                    0       1.080748695977                    0      -2.358810930932                    0                    0     0.01977956791478          175.0436756         -2.368445243          6.700033827                   32
         "BPM.10L1.B2"          2808.223615                    3       34.79714800484                    0                    0       0.197517772191                    0      0.5671295214815                    0                    0    0.005599553002122          34.89936708         0.5653119024          6.809061986                   34
          "BPM.9L1.B2"          2847.290605                    3       132.7444425036                    0                    0      0.8236465518576                    0      -2.194974462893                    0                    0     0.01528741467616          131.8731548         -2.174087338            6.9175584                   42
          "BPM.8L1.B2"          2887.755594                    3       16.04112062361                    0                    0      0.0897281869424                    0      0.4471111240315                    0                    0    0.003534364076861          15.68141361         0.4377694237          7.058475309                   35
          "BPM.7L1.B2"          2926.823584                    3       136.2395662408                    0                    0       1.852371544774                    0      -3.103019890827                    0                    0     0.04058158143391          139.0882772         -3.183427828          7.246185715                   42
        "BPMSX.7L1.B2"          2957.502084                    3       23.58089583848                    0                    0      0.2025325985876                    0       1.237991840371                    0                    0    0.005419735099581          24.29333415          1.286703468          7.318570479                   34
         "BPMR.6L1.B2"          2970.007584                    3        9.82173855714                    0                    0      0.1514733280099                    0     -0.1703526993535                    0                    0     0.01887523188967          9.662416875        -0.1459553187          7.474579379                   42
          "BPM.5L1.B2"          3001.907584                    3       121.9005319121                    0                    0       0.829850152096                    0       -2.49113178116                    0                    0     0.01388457560483          120.6310764         -2.492918458          7.657559435                   41
        "BPMYA.4L1.B2"          3023.025584                    3       253.0172783113                    0                    0       3.723336617461                    0       -3.72568873789                    0                    0     0.04616765318455          252.5943242         -3.755933127          7.676861183                   30
        "BPMWB.4L1.B2"          3044.082084                    3       544.1376075921                    0                    0       10.95163574077                    0      -8.732172870256                    0                    0      0.1615117746171          549.7653667         -8.854766556          7.686031198                   18
        "BPMSY.4L1.B2"          3136.938084                    3       3403.488181548                    0                    0       67.70692036468                    0      -22.00064293121                    0                    0      0.4226870208109          3439.578527         -22.26668132           7.69678642                    9
         "BPMS.2L1.B2"          3163.723584                    3       981.9174849236                    0                    0       33.02752909591                    0      -14.96242018025                    0                    0       1.257100113353          980.9008495         -14.97735224          7.699265822                    5
        "BPMSW.1L1.B2"          3173.673584                    3       754.4934750846                    0                    0       75.00399946175                    0       35.05304276361                    0                    0       2.957042474791          778.7648415           36.0587749          7.700870206                    2
        "BPMSW.1R1.B2"          3216.816584                    3       792.6920287983                    0                    0       47.71083284378                    0      -36.63892554326                    0                    0       1.977039527074          777.4673927         -36.02870168          8.192041258                    4
         "BPMS.2R1.B2"          3226.781584                    3        2615.92730669                    0                    0       139.4783762354                    0      -167.7469402393                    0                    0       8.586388508972          2599.320354         -166.6938642          8.193292872                    4
        "BPMSY.4R1.B2"          3253.567084                    3       1689.521471008                    0                    0       45.46965533676                    0       4.409294315296                    0                    0      0.2029293646701          1679.401539          4.360375021          8.194993822                    8
        "BPMWB.4R1.B2"          3346.423084                    3       985.5439717835                    0                    0       20.07954118162                    0       3.310294961492                    0                    0     0.08334065161003           972.375905          3.253840913           8.20656876                   18
        "BPMYA.4R1.B2"          3367.479584                    3       795.5649757888                    0                    0       7.426149390635                    0       9.712977471092                    0                    0     0.09344762775386          803.3351168          9.810884209          8.210288822                   18
         "BPMR.5R1.B2"          3394.887584                    3       376.9155038399                    0                    0       5.661341555482                    0       3.068460867847                    0                    0     0.05490651522639          379.0088504          3.086492917           8.21839635                   25
          "BPM.6R1.B2"          3426.787584                    3       200.1989501837                    0                    0       2.476615274236                    0        3.85204562542                    0                    0     0.05780848494091          199.5014787          3.830258159          8.236489044                   39
        "BPMRA.7R1.B2"          3454.511584                    3       47.28373735718                    0                    0      0.5448314940272                    0       1.639322967695                    0                    0      0.0252766432514           47.4965794          1.652532899           8.28245391                   40
          "BPM.8R1.B2"          3495.948594                    3       116.2565554546                    0                    0       1.462711519433                    0      -1.742396257992                    0                    0     0.02755276251091          116.2752105         -1.739607202           8.39756944                   40
          "BPM.9R1.B2"          3535.013605                    3       16.70256110646                    0                    0      0.1462019475613                    0      0.3385766426798                    0                    0     0.01404029575001          16.56837834         0.3370530067          8.544548298                   40
         "BPM.10R1.B2"          3575.476615                    3       170.2960194739                    0                    0       2.158630239212                    0      -3.701495004678                    0                    0     0.04281198605804          171.1484637         -3.727108301          8.711764994                   27
         "BPM.11R1.B2"          3628.257326                    3       35.72929334794                    0                    0      0.2932394465996                    0      0.6219851963628                    0                    0     0.01738043292178          35.69953146         0.6349522783            8.8157919                   34
         "BPM.12R1.B2"          3682.980842                    3       164.8942309517                    0                    0       2.118217366695                    0      -2.165125879023                    0                    0     0.03399247082754           163.420052         -2.148917198          8.953942061                   33
         "BPM.13R1.B2"          3736.429358                    3       33.58536257221                    0                    0      0.2669216046354                    0      0.4797921640779                    0                    0     0.01051934599232          33.33581832         0.4751549616          9.071659561                   31
         "BPM.14R1.B2"          3789.877874                    3       171.5756000914                    0                    0       2.104524575376                    0      -2.349512532198                    0                    0     0.03051213455413           172.170503         -2.364594809          9.207777655                   23
         "BPM.15R1.B2"           3843.32639                    3       33.40347598028                    0                    0      0.2376614796774                    0      0.5282626513713                    0                    0     0.01130875255654          33.57545858         0.5313132339          9.321241677                   21
         "BPM.16R1.B2"          3896.774906                    3       171.9023923545                    0                    0       2.420783413771                    0      -2.360527759707                    0                    0     0.03840707502428          171.1879765         -2.346873012          9.457422233                   21
         "BPM.17R1.B2"          3950.223421                    3       33.48657569275                    0                    0      0.2650827077541                    0      0.5361502965489                    0                    0    0.009705072743573          33.40804855         0.5236028477          9.571627415                   21
         "BPM.18R1.B2"          4003.671937                    3       171.9870142392                    0                    0       2.109210565969                    0      -2.362399440319                    0                    0     0.03011477324743          172.1703381         -2.364593842          9.707741705                   21
         "BPM.19R1.B2"          4057.120453                    3        33.2044280388                    0                    0      0.4774905865124                    0      0.5238783296002                    0                    0     0.01918533642733          33.57549708         0.5313127076          9.821205714                   21
         "BPM.20R1.B2"          4110.568969                    3       171.4346763014                    0                    0       1.809877868732                    0      -2.361346597589                    0                    0      0.0285777016053          171.1881415         -2.346873979          9.957386076                   21
         "BPM.21R1.B2"          4164.017485                    3       33.68355521293                    0                    0      0.2322844075934                    0      0.5275999278942                    0                    0    0.008416136855636          33.40801007         0.5236033744          10.07159127                   21
         "BPM.22R1.B2"          4217.466001                    3       171.9459933888                    0                    0       1.274312693761                    0       -2.35286355107                    0                    0     0.01951728664032          172.1701731         -2.364592874          10.20770575                   21
         "BPM.23R1.B2"          4270.914517                    3       33.62115283215                    0                    0      0.1323441855951                    0      0.5284138194664                    0                    0    0.007013346086432          33.57553555         0.5313121805          10.32116975                   21
         "BPM.24R1.B2"          4324.363033                    3       171.8637974137                    0                    0       1.386006960853                    0      -2.355450985797                    0                    0      0.0251937120499          171.1883065         -2.346874949          10.45734992                   21
         "BPM.25R1.B2"          4377.811549                    3       33.33932907553                    0                    0      0.2152630953761                    0      0.5265627757193                    0                    0    0.007521826437213          33.40797161         0.5236039018          10.57155513                   21
         "BPM.26R1.B2"          4431.260065                    3       172.7233949797                    0                    0       2.279314119026                    0      -2.378086455593                    0                    0      0.0349792076578           172.170008         -2.364591904           10.7076698                   21
         "BPM.27R1.B2"           4484.70858                    3        33.8731080749                    0                    0      0.2304438459789                    0      0.5368945292093                    0                    0     0.01401040398969            33.575574         0.5313116526          10.82113379                   21
         "BPM.28R1.B2"          4538.157096                    3       172.1227757052                    0                    0        1.94143241742                    0      -2.355245965848                    0                    0     0.03133003312847          171.1884717          -2.34687592          10.95731376                   21
         "BPM.29R1.B2"          4591.605612                    3       33.52431099442                    0                    0       0.339098477431                    0      0.5266683972842                    0                    0     0.01383684290179          33.40793316         0.5236044301          11.07151898                   21
         "BPM.30R1.B2"          4645.054128                    3       171.2836986566                    0                    0       1.073762976015                    0      -2.349187090883                    0                    0     0.01615163584301          172.1698427         -2.364590932          11.20763385                   21
         "BPM.31R1.B2"          4698.502644                    3       33.72146571875                    0                    0      0.1409635061204                    0      0.5276877552208                    0                    0    0.006657280299704          33.57561244          0.531311124          11.32109782                   21
         "BPM.32R1.B2"           4751.95116                    3       172.7518874758                    0                    0       1.696515707175                    0      -2.366317413778                    0                    0     0.02863971942307           171.188637         -2.346876893          11.45727761                   21
         "BPM.33R1.B2"          4805.399676                    3       33.66132037711                    0                    0      0.1373461946042                    0      0.5334417506394                    0                    0    0.008422512507428          33.40789473         0.5236049592          11.57148284                   21
         "BPM.34R1.B2"          4858.848192                    3       171.5473302088                    0                    0        1.45270033256                    0      -2.350583946998                    0                    0     0.02302717853285          172.1696774         -2.364589958           11.7075979                   21
         "BPM.33L2.B2"          4912.296708                    3       33.72996587482                    0                    0      0.3558380694094                    0      0.5276491748011                    0                    0     0.01403864358277          33.57565087         0.5313105945          11.82106186                   21
         "BPM.32L2.B2"          4965.745224                    3       170.5662116812                    0                    0       1.576699939728                    0      -2.328522296218                    0                    0      0.0253305460606          171.1888023         -2.346877867          11.95724145                   21
         "BPM.31L2.B2"           5019.19374                    3       33.24727816718                    0                    0      0.1894610426236                    0      0.5219240064482                    0                    0    0.006773974439062          33.40785632          0.523605489           12.0714467                   21
         "BPM.30L2.B2"          5072.642255                    3       174.0090698307                    0                    0        1.60763898262                    0      -2.398591648256                    0                    0     0.02355491466342           172.169512         -2.364588982          12.20756195                   21
         "BPM.29L2.B2"          5126.090771                    3       34.08086683077                    0                    0      0.2202406224825                    0      0.5420574014827                    0                    0    0.005155897276878          33.57568927         0.5313100643           12.3210259                   21
         "BPM.28L2.B2"          5179.539287                    3       169.9568340402                    0                    0        2.49468630465                    0      -2.323609154874                    0                    0     0.03868092182682          171.1889678         -2.346878844          12.45720529                   21
         "BPM.27L2.B2"          5232.987803                    3       32.83152110196                    0                    0      0.3022620908622                    0      0.5129708678686                    0                    0    0.009962416827467          33.40781792         0.5236060196          12.57141055                   21
         "BPM.26L2.B2"          5286.436319                    3       172.5255687959                    0                    0       1.923124658152                    0      -2.381213400186                    0                    0     0.02924495825246          172.1693465         -2.364588005            12.707526                   21
         "BPM.25L2.B2"          5339.884835                    3       34.95314125478                    0                    0      0.2708587843556                    0      0.5446997953771                    0                    0     0.01485462217425          33.57572766         0.5313095333          12.82098993                   21
         "BPM.24L2.B2"          5393.333351                    3       171.6205670533                    0                    0       1.923879112439                    0      -2.335397804909                    0                    0     0.03159115081495          171.1891334         -2.346879822          12.95716914                   21
         "BPM.23L2.B2"          5446.781867                    3       32.57332506943                    0                    0      0.2332525432804                    0      0.5573204672338                    0                    0     0.01396538549616          33.40777954          0.523606551          13.07137441                   21
         "BPM.22L2.B2"          5500.230383                    3       161.8871757695                    0                    0       1.866145360342                    0       -2.24359049391                    0                    0     0.02838322202405          172.1691809         -2.364587025          13.20749005                   21
         "BPM.21L2.B2"          5553.678899                    3       42.37607733685                    0                    0      0.1929611752448                    0      0.4411312081885                    0                    0    0.008554087458224          33.57576603         0.5313090015          13.32095397                   21
         "BPM.20L2.B2"          5607.127414                    3       214.0586120052                    0                    0       2.091954252772                    0      -2.695693075705                    0                    0     0.03627830125192          171.1892991         -2.346880803          13.45713298                   21
         "BPM.19L2.B2"           5660.57593                    3       28.11586156041                    0                    0      0.3989177827258                    0      0.4043277330497                    0                    0     0.01515800294109          33.40774118         0.5236070833          13.57133826                   27
         "BPM.18L2.B2"          5714.024446                    3       173.2040148588                    0                    0        2.49388960355                    0      -2.608270469149                    0                    0     0.03546037699813          172.1690152         -2.364586044           13.7074541                   21
         "BPM.17L2.B2"          5767.472962                    3       34.22383556555                    0                    0      0.2545461198844                    0       0.606323198542                    0                    0    0.009156001078753          33.57580438         0.5313084689          13.82091801                   21
         "BPM.16L2.B2"          5820.921478                    3       171.7215206854                    0                    0       2.098675154858                    0      -2.332052847424                    0                    0     0.03826791532412          171.1894648         -2.346881785          13.95709682                   23
         "BPM.14L2.B2"           5927.81851                    3       177.3985441541                    0                    0       2.605294020993                    0      -2.451451606421                    0                    0      0.0368285112379          172.1688493         -2.364585061          14.20741815                   31
         "BPM.13L2.B2"          5981.267026                    3       33.77932114558                    0                    0      0.2843406744816                    0      0.5259235596536                    0                    0     0.00794706064833          33.57584272         0.5313079355          14.32088204                   33
         "BPM.12L2.B2"          6034.715542                    3       169.4970239094                    0                    0       2.044114334068                    0      -2.320072060749                    0                    0     0.03084068079667           167.693159          -2.30113252          14.45888776                   34
         "BPM.11L2.B2"          6088.164058                    3       38.67550069863                    0                    0      0.3562203514138                    0      0.5602005340272                    0                    0     0.01187940752275          38.62699537         0.5518760037          14.56497076                   43
         "BPM.10L2.B2"          6140.002768                    3       163.3988977957                    0                    0       2.124970428856                    0      -2.116216582672                    0                    0      0.0309352882263          164.8894921         -2.136107463          14.68578359                   44
          "BPM.9L2.B2"          6179.067779                    3       16.96465213142                    0                    0      0.1481429672701                    0      0.6812535470113                    0                    0    0.006875438117164          16.95213614         0.6882787263          14.80197946                   45
          "BPM.8L2.B2"          6219.530789                    3       136.0897394774                    0                    0       1.384242276553                    0      -3.154861906841                    0                    0     0.02925105978117          134.8432653         -3.135436476          15.01247086                   45
