@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/home/jdilly/link_betabeat/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/home/jdilly/link_gui_out/2018-11-01/models/LHCB2/b2_flat_60_15cm/twiss.dat' '--files=/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_22_34_230/Beam2@Turn@2018_06_12@12_22_34_230.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_24_51_972/Beam2@Turn@2018_06_12@12_24_51_972.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_28_28_987/Beam2@Turn@2018_06_12@12_28_28_987.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@13_01_09_523/Beam2@Turn@2018_06_12@13_01_09_523.sdds' '--output=/home/jdilly/link_gui_out/2018-11-01/LHCB2/Results/b2_MD2148_afterglobal' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=0' '--errordefs=/home/jdilly/link_gui_out/2018-11-01/models/LHCB2/b2_flat_60_15cm/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/media/jdilly/Storage/Repositories/BetaBeatGui/beta-beating-cwd"
@ Date %s "01. November 2018, 14:49:54"
@ Q1 %le 0.2799296467767967
@ Q2 %le 0.3099502906021046
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_22_34_230/Beam2@Turn@2018_06_12@12_22_34_230.sdds.linx,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_24_51_972/Beam2@Turn@2018_06_12@12_24_51_972.sdds.linx,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_28_28_987/Beam2@Turn@2018_06_12@12_28_28_987.sdds.linx,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@13_01_09_523/Beam2@Turn@2018_06_12@13_01_09_523.sdds.linx"
*                 NAME                    S                COUNT                 BETX              SYSBETX             STATBETX              ERRBETX        CORR_ALFABETA                 ALFX              SYSALFX             STATALFX              ERRALFX              BETXMDL              ALFXMDL               MUXMDL        NCOMBINATIONS
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.21R8.B2"          831.1874986                    4       174.3181336207                    0                    0       1.095687179361                    0      -2.373503875887                    0                    0     0.01811508300158          172.1794384         -2.364756011          2.206771123                   21
         "BPM.22R8.B2"          884.6389827                    4       33.27408614465                    0                    0      0.1344162086167                    0      0.5462554709341                    0                    0    0.004894326578113          33.57383557         0.5312698927          2.320242507                   21
         "BPM.23R8.B2"          938.0904667                    4        169.038407214                    0                    0       2.308699081871                    0      -2.331435222918                    0                    0     0.03908613811778           171.206063         -2.347088159          2.456428028                   21
         "BPM.24R8.B2"          991.5419508                    4       33.47860652168                    0                    0      0.2933526605135                    0      0.5167723851707                    0                    0     0.01164954638605           33.4043324         0.5235892189          2.570641278                   21
         "BPM.25R8.B2"          1044.993435                    4        172.608562493                    0                    0       1.632851998723                    0      -2.365300722938                    0                    0     0.02385783626252          172.1794384         -2.364756011          2.706771123                   21
         "BPM.26R8.B2"          1098.444919                    4       33.24965062948                    0                    0      0.1594491942332                    0      0.5297667501748                    0                    0    0.008160137034023          33.57383557         0.5312698927          2.820242507                   21
         "BPM.27R8.B2"          1151.896403                    4       169.8912982452                    0                    0       2.118183641699                    0      -2.337421697644                    0                    0     0.03497008070867           171.206063         -2.347088159          2.956428028                   21
         "BPM.28R8.B2"          1205.347887                    4       33.58865704019                    0                    0      0.3953283981886                    0      0.5191052420331                    0                    0     0.02269468969819           33.4043324         0.5235892189          3.070641278                   21
         "BPM.29R8.B2"          1258.799371                    4       173.3562040052                    0                    0       1.595398547223                    0      -2.374464590503                    0                    0     0.02294049052187          172.1794384         -2.364756011          3.206771122                   21
         "BPM.30R8.B2"          1312.250855                    4       33.02398276924                    0                    0      0.1745271176603                    0      0.5349044374944                    0                    0    0.009958303292031          33.57383557         0.5312698927          3.320242507                   21
         "BPM.31R8.B2"           1365.70234                    4       169.5353800275                    0                    0       1.767724466199                    0      -2.340441774336                    0                    0     0.02890325453534           171.206063         -2.347088159          3.456428028                   21
         "BPM.32R8.B2"          1419.153824                    4       33.55793345619                    0                    0      0.1847545482029                    0      0.5198145337794                    0                    0     0.01254502695283           33.4043324         0.5235892189          3.570641278                   21
         "BPM.33R8.B2"          1472.605308                    4       173.1219020325                    0                    0       1.540154760493                    0      -2.372150917465                    0                    0     0.02361350866307          172.1794384         -2.364756011          3.706771122                   21
         "BPM.34R8.B2"          1526.056792                    4       33.30079334952                    0                    0      0.2301002024641                    0      0.5404190474532                    0                    0    0.008592712571476          33.57383557         0.5312698927          3.820242507                   21
         "BPM.33L1.B2"          1579.508276                    4       168.6912241695                    0                    0       1.785393987333                    0      -2.321141981406                    0                    0     0.02971573541668           171.206063         -2.347088159          3.956428028                   21
         "BPM.32L1.B2"           1632.95976                    4       33.70473317234                    0                    0      0.2236741756291                    0      0.5156425068566                    0                    0    0.008150332672164           33.4043324         0.5235892189          4.070641278                   21
         "BPM.31L1.B2"          1686.411244                    4       174.1361202047                    0                    0       1.857039246575                    0      -2.381307387482                    0                    0     0.02729662428204          172.1794384         -2.364756011          4.206771122                   21
         "BPM.30L1.B2"          1739.862728                    4       32.85904841653                    0                    0      0.1984186458114                    0      0.5426455495182                    0                    0    0.007424130995319          33.57383557         0.5312698927          4.320242507                   21
         "BPM.29L1.B2"          1793.314212                    4       168.3159421418                    0                    0       2.361958297579                    0      -2.331264548533                    0                    0     0.03954776886147           171.206063         -2.347088159          4.456428028                   21
         "BPM.28L1.B2"          1846.765696                    4       33.86546166355                    0                    0      0.2306443771623                    0      0.5096085150114                    0                    0     0.01034062961733           33.4043324         0.5235892189          4.570641278                   21
         "BPM.27L1.B2"           1900.21718                    4       174.7674369361                    0                    0       1.790377344268                    0      -2.382854994747                    0                    0     0.02708106317963          172.1794384         -2.364756011          4.706771122                   21
         "BPM.26L1.B2"          1953.668665                    4       33.29308962456                    0                    0      0.2861383953477                    0      0.5322905469767                    0                    0     0.01240335562323          33.57383557         0.5312698927          4.820242507                   21
         "BPM.25L1.B2"          2007.120149                    4       168.3228239861                    0                    0       1.403445185455                    0      -2.314788731034                    0                    0     0.02375168997851           171.206063         -2.347088159          4.956428028                   21
         "BPM.24L1.B2"          2060.571633                    4       33.56383594879                    0                    0      0.2439006904994                    0      0.5175283811906                    0                    0    0.009720807611935           33.4043324         0.5235892189          5.070641278                   21
         "BPM.23L1.B2"          2114.023117                    4       174.6798180976                    0                    0       1.497368369939                    0      -2.392834041213                    0                    0     0.02195163428786          172.1794384         -2.364756011          5.206771122                   21
         "BPM.22L1.B2"          2167.474601                    4       33.08575001183                    0                    0      0.1709229767485                    0      0.5412224734113                    0                    0    0.005483068090576          33.57383557         0.5312698927          5.320242506                   21
         "BPM.21L1.B2"          2220.926085                    4       168.5828561957                    0                    0        2.83388222913                    0      -2.320801940989                    0                    0     0.04614551413063           171.206063         -2.347088159          5.456428028                   21
         "BPM.20L1.B2"          2274.377569                    4       33.80491590138                    0                    0      0.2487857943885                    0      0.5116494622244                    0                    0     0.01097797232336           33.4043324         0.5235892189          5.570641278                   21
         "BPM.19L1.B2"          2327.829053                    4       175.1325359911                    0                    0       1.602728611105                    0      -2.389184784528                    0                    0     0.02758286773024          172.1794384         -2.364756011          5.706771122                   21
         "BPM.18L1.B2"          2381.280537                    4       33.68090201842                    0                    0      0.2254240419658                    0      0.5422861518694                    0                    0    0.007813847173655          33.57383557         0.5312698927          5.820242506                   21
         "BPM.17L1.B2"          2434.732021                    4       169.5924945775                    0                    0        1.75625565384                    0      -2.322970892876                    0                    0     0.02939976684457           171.206063         -2.347088159          5.956428028                   21
         "BPM.16L1.B2"          2488.183506                    4       34.04742045638                    0                    0      0.2885129202427                    0       0.519584702545                    0                    0    0.009095736504193           33.4043324         0.5235892189          6.070641278                   22
         "BPM.15L1.B2"           2541.63499                    4       173.6674397996                    0                    0       1.720639470153                    0      -2.363182790151                    0                    0     0.02418008376812          172.1794384         -2.364756011          6.206771122                   23
         "BPM.14L1.B2"          2595.086474                    4       33.19742280175                    0                    0      0.1758060138744                    0      0.5446132629216                    0                    0    0.009526914394105          33.57383557         0.5312698927          6.320242506                   32
         "BPM.13L1.B2"          2648.537958                    4       169.7488979761                    0                    0       1.823812984878                    0       -2.34432317456                    0                    0     0.02920433218701           171.206063         -2.347088159          6.456428028                   32
         "BPM.12L1.B2"          2701.989442                    4         34.921172812                    0                    0       0.248195591621                    0       0.529359072434                    0                    0     0.01336047072297          34.55818285         0.5361450716          6.568337237                   26
         "BPM.11L1.B2"          2755.440926                    4         176.29402609                    0                    0       1.411635437429                    0      -2.372716156341                    0                    0      0.0205577434652          175.0436756         -2.368445243          6.700033827                   33
         "BPM.10L1.B2"          2808.223615                    4       34.46230756139                    0                    0      0.1355034147292                    0      0.5671449248131                    0                    0    0.009407778169965          34.89936708         0.5653119024          6.809061986                   42
          "BPM.9L1.B2"          2847.290605                    4       130.5289824412                    0                    0       1.669029792426                    0      -2.163936696484                    0                    0      0.0313919262699          131.8731548         -2.174087338            6.9175584                   43
          "BPM.8L1.B2"          2887.755594                    4       16.11666310925                    0                    0      0.1544294566115                    0      0.4442515233681                    0                    0      0.0125384320692          15.68141361         0.4377694237          7.058475309                   36
          "BPM.7L1.B2"          2926.823584                    4       136.1769388763                    0                    0        1.24653380539                    0      -3.089271288816                    0                    0     0.02973410281035          139.0882772         -3.183427828          7.246185715                   43
        "BPMSX.7L1.B2"          2957.502084                    4       23.19115476974                    0                    0      0.2173354406732                    0       1.237204080149                    0                    0    0.009027657729873          24.29333415          1.286703468          7.318570479                   43
         "BPMR.6L1.B2"          2970.007584                    4       9.910072836126                    0                    0      0.1930509411897                    0     -0.1659219874785                    0                    0     0.01805399353038          9.662416875        -0.1459553187          7.474579379                   43
          "BPM.5L1.B2"          3001.907584                    4       123.9445870556                    0                    0       1.234977524604                    0      -2.524367815336                    0                    0     0.01752024296641          120.6310764         -2.492918458          7.657559435                   41
        "BPMYA.4L1.B2"          3023.025584                    4       257.8008219704                    0                    0       3.470446424016                    0      -3.784122997546                    0                    0     0.04183030669865          252.5943242         -3.755933127          7.676861183                   30
        "BPMWB.4L1.B2"          3044.082084                    4       535.7341840104                    0                    0       14.43698392172                    0      -8.610566762149                    0                    0      0.2171580039106          549.7653667         -8.854766556          7.686031198                   18
        "BPMSY.4L1.B2"          3136.938084                    4       3381.076648437                    0                    0       84.73261490116                    0      -21.86309362948                    0                    0      0.5286670906047          3439.578527         -22.26668132           7.69678642                    9
         "BPMS.2L1.B2"          3163.723584                    4       1148.120036212                    0                    0       179.9222472389                    0      -17.14584095937                    0                    0        2.36895969476          980.9008495         -14.97735224          7.699265822                    5
        "BPMSW.1L1.B2"          3173.673584                    4       861.4076609879                    0                    0       305.7084430284                    0       40.30010595645                    0                    0       14.42895770331          778.7648415           36.0587749          7.700870206                    2
        "BPMSW.1R1.B2"          3216.816584                    4       768.1841413652                    0                    0       106.7978224535                    0      -35.50326077971                    0                    0       4.109018138399          777.4673927         -36.02870168          8.192041258                    4
         "BPMS.2R1.B2"          3226.781584                    4        2512.74072786                    0                    0       111.9736421085                    0       -161.230455533                    0                    0       6.945259537443          2599.320354         -166.6938642          8.193292872                    4
        "BPMSY.4R1.B2"          3253.567084                    4        1677.71448982                    0                    0       22.02826906945                    0       4.354917914588                    0                    0      0.1276328033036          1679.401539          4.360375021          8.194993822                    8
        "BPMWB.4R1.B2"          3346.423084                    4       976.1164477449                    0                    0       20.80454547221                    0       3.272941269889                    0                    0     0.08784450956721           972.375905          3.253840913           8.20656876                   18
        "BPMYA.4R1.B2"          3367.479584                    4       801.2969915859                    0                    0       11.95220558087                    0       9.797347216031                    0                    0      0.1538357328309          803.3351168          9.810884209          8.210288822                   18
         "BPMR.5R1.B2"          3394.887584                    4       376.4497296107                    0                    0       6.018401984738                    0       3.071626281255                    0                    0     0.05791544361728          379.0088504          3.086492917           8.21839635                   25
          "BPM.6R1.B2"          3426.787584                    4       198.4766258197                    0                    0       2.030513815589                    0       3.820153693445                    0                    0     0.04660689717575          199.5014787          3.830258159          8.236489044                   39
        "BPMRA.7R1.B2"          3454.511584                    4       47.06301355995                    0                    0      0.4856471386528                    0        1.63156352143                    0                    0      0.0262549450285           47.4965794          1.652532899           8.28245391                   40
          "BPM.8R1.B2"          3495.948594                    4       117.3350721081                    0                    0       1.212160911921                    0      -1.770791338429                    0                    0     0.02266867241829          116.2752105         -1.739607202           8.39756944                   40
          "BPM.9R1.B2"          3535.013605                    4       16.81569358797                    0                    0      0.2036634049896                    0      0.3504598537616                    0                    0     0.01842707155348          16.56837834         0.3370530067          8.544548298                   40
         "BPM.10R1.B2"          3575.476615                    4       166.7413027089                    0                    0      0.8815717874747                    0      -3.625874155826                    0                    0     0.01654637910513          171.1484637         -3.727108301          8.711764994                   27
         "BPM.11R1.B2"          3628.257326                    4       35.38461217476                    0                    0     0.08088080427567                    0      0.6046242788241                    0                    0    0.004796622077799          35.69953146         0.6349522783            8.8157919                   34
         "BPM.12R1.B2"          3682.980842                    4       166.6546535795                    0                    0       1.700444147484                    0      -2.190527057988                    0                    0     0.03053073743555           163.420052         -2.148917198          8.953942061                   33
         "BPM.13R1.B2"          3736.429358                    4       33.91932745861                    0                    0      0.1838104892244                    0      0.4895870068168                    0                    0    0.008553210991579          33.33581832         0.4751549616          9.071659561                   31
         "BPM.14R1.B2"          3789.877874                    4       171.3299931736                    0                    0       1.389398929683                    0      -2.338477322543                    0                    0     0.02214037825649           172.170503         -2.364594809          9.207777655                   23
         "BPM.15R1.B2"           3843.32639                    4       33.16257244676                    0                    0      0.1870276893497                    0      0.5211366585028                    0                    0    0.009773978076098          33.57545858         0.5313132339          9.321241677                   21
         "BPM.16R1.B2"          3896.774906                    4       171.8614241486                    0                    0       2.366109979482                    0      -2.364325608833                    0                    0     0.03770512554569          171.1879765         -2.346873012          9.457422233                   21
         "BPM.17R1.B2"          3950.223421                    4       33.83678001941                    0                    0      0.2961141088262                    0      0.5310387117401                    0                    0    0.009346683455158          33.40804855         0.5236028477          9.571627415                   21
         "BPM.18R1.B2"          4003.671937                    4       172.5683964385                    0                    0       1.517888195297                    0      -2.359051282294                    0                    0     0.02168964448021          172.1703381         -2.364593842          9.707741705                   21
         "BPM.19R1.B2"          4057.120453                    4       33.00329687131                    0                    0       0.251486432738                    0      0.5240517329625                    0                    0    0.008101324661172          33.57549708         0.5313127076          9.821205714                   21
         "BPM.20R1.B2"          4110.568969                    4       170.6369988735                    0                    0       2.242074385456                    0      -2.355342546315                    0                    0     0.03514007716355          171.1881415         -2.346873979          9.957386076                   21
         "BPM.21R1.B2"          4164.017485                    4       34.02807753962                    0                    0      0.2552313855716                    0      0.5257583685975                    0                    0    0.008645140118191          33.40801007         0.5236033744          10.07159127                   21
         "BPM.22R1.B2"          4217.466001                    4       172.6471844766                    0                    0       1.669596767006                    0       -2.35121711802                    0                    0     0.02580461868736          172.1701731         -2.364592874          10.20770575                   21
         "BPM.23R1.B2"          4270.914517                    4       33.37605093763                    0                    0      0.1709614055238                    0       0.527978837178                    0                    0    0.007388867933756          33.57553555         0.5313121805          10.32116975                   21
         "BPM.24R1.B2"          4324.363033                    4       171.8606128439                    0                    0       1.282658488191                    0      -2.361910909936                    0                    0     0.02271632270265          171.1883065         -2.346874949          10.45734992                   21
         "BPM.25R1.B2"          4377.811549                    4       33.44748953415                    0                    0      0.1936661212899                    0      0.5274724958688                    0                    0    0.009452940864858          33.40797161         0.5236039018          10.57155513                   21
         "BPM.26R1.B2"          4431.260065                    4       171.8258283992                    0                    0      0.7183335478775                    0      -2.359761277709                    0                    0      0.0100493186812           172.170008         -2.364591904           10.7076698                   21
         "BPM.27R1.B2"           4484.70858                    4       33.60729003706                    0                    0     0.08220646879938                    0      0.5284067703708                    0                    0     0.00408936953185            33.575574         0.5313116526          10.82113379                   21
         "BPM.28R1.B2"          4538.157096                    4       170.6228273267                    0                    0       1.692846554071                    0      -2.335654853198                    0                    0     0.02947610272395          171.1884717          -2.34687592          10.95731376                   21
         "BPM.29R1.B2"          4591.605612                    4       33.74238880989                    0                    0       0.259262813504                    0      0.5304916121851                    0                    0     0.01195846295394          33.40793316         0.5236044301          11.07151898                   21
         "BPM.30R1.B2"          4645.054128                    4       173.7077168738                    0                    0       1.895778236592                    0      -2.378744663463                    0                    0     0.02772864157793          172.1698427         -2.364590932          11.20763385                   21
         "BPM.31R1.B2"          4698.502644                    4       33.62946525227                    0                    0      0.1746128817557                    0      0.5428659205327                    0                    0    0.008582620215136          33.57561244          0.531311124          11.32109782                   21
         "BPM.32R1.B2"           4751.95116                    4       169.7157406191                    0                    0       1.788427207223                    0      -2.326670826937                    0                    0     0.02977732581625           171.188637         -2.346876893          11.45727761                   21
         "BPM.33R1.B2"          4805.399676                    4       33.65699338731                    0                    0      0.4135795296455                    0      0.5153836425524                    0                    0     0.01910645275458          33.40789473         0.5236049592          11.57148284                   21
         "BPM.34R1.B2"          4858.848192                    4       173.0985253637                    0                    0       1.588012588568                    0      -2.368380586003                    0                    0     0.02271967830831          172.1696774         -2.364589958           11.7075979                   21
         "BPM.33L2.B2"          4912.296708                    4       33.81777759377                    0                    0      0.1517156156341                    0      0.5399138647016                    0                    0    0.007724704133569          33.57565087         0.5313105945          11.82106186                   21
         "BPM.32L2.B2"          4965.745224                    4       171.4101489547                    0                    0       2.261798648482                    0      -2.347271679268                    0                    0     0.03743287424367          171.1888023         -2.346877867          11.95724145                   21
         "BPM.31L2.B2"           5019.19374                    4       33.30045927162                    0                    0      0.3337265055564                    0      0.5281726085947                    0                    0      0.0144439873481          33.40785632          0.523605489           12.0714467                   21
         "BPM.30L2.B2"          5072.642255                    4       171.3964051891                    0                    0       1.331651785018                    0      -2.357224549541                    0                    0     0.01918025889316           172.169512         -2.364588982          12.20756195                   21
         "BPM.29L2.B2"          5126.090771                    4        33.5223430583                    0                    0      0.1656774503731                    0      0.5244300587423                    0                    0    0.007806329158747          33.57568927         0.5313100643           12.3210259                   21
         "BPM.28L2.B2"          5179.539287                    4       171.6266874831                    0                    0       1.787057659054                    0      -2.352760566955                    0                    0      0.0288374847308          171.1889678         -2.346878844          12.45720529                   21
         "BPM.27L2.B2"          5232.987803                    4       33.27196555672                    0                    0      0.1377351405085                    0      0.5265542408109                    0                    0    0.005719812571817          33.40781792         0.5236060196          12.57141055                   21
         "BPM.26L2.B2"          5286.436319                    4       171.6432122193                    0                    0      0.7716037130378                    0      -2.363152695309                    0                    0     0.01282379026257          172.1693465         -2.364588005            12.707526                   21
         "BPM.25L2.B2"          5339.884835                    4       33.98977255852                    0                    0      0.1442900512618                    0      0.5292190376734                    0                    0    0.003588221285517          33.57572766         0.5313095333          12.82098993                   21
         "BPM.24L2.B2"          5393.333351                    4       171.1816171684                    0                    0       2.280772582897                    0      -2.330344261003                    0                    0     0.03682332244828          171.1891334         -2.346879822          12.95716914                   27
         "BPM.23L2.B2"          5446.781867                    4       32.89988070326                    0                    0      0.2944349583921                    0      0.5186488008875                    0                    0     0.01671962066674          33.40777954          0.523606551          13.07137441                   21
         "BPM.22L2.B2"          5500.230383                    4       173.3757985458                    0                    0       1.863138673815                    0      -2.398247357557                    0                    0      0.0270790719734          172.1691809         -2.364587025          13.20749005                   21
         "BPM.21L2.B2"          5553.678899                    4       34.41152815539                    0                    0      0.4064436272819                    0      0.5515925319269                    0                    0      0.0106943058692          33.57576603         0.5313090015          13.32095397                   21
         "BPM.19L2.B2"           5660.57593                    4       32.51609866018                    0                    0      0.3490609052404                    0      0.5063762905031                    0                    0     0.01124385570985          33.40774118         0.5236070833          13.57133826                   21
         "BPM.18L2.B2"          5714.024446                    4       172.3253497163                    0                    0        1.84447230005                    0      -2.389240518662                    0                    0     0.03166425116147          172.1690152         -2.364586044           13.7074541                   21
         "BPM.17L2.B2"          5767.472962                    4       34.37017660226                    0                    0       0.183182345206                    0      0.5365930033969                    0                    0     0.01089237607798          33.57580438         0.5313084689          13.82091801                   26
         "BPM.16L2.B2"          5820.921478                    4       171.4520391012                    0                    0       2.323262586246                    0      -2.331471956781                    0                    0     0.03928043534423          171.1894648         -2.346881785          13.95709682                   29
         "BPM.15L2.B2"          5874.369994                    4       33.04922739758                    0                    0      0.2269516803406                    0      0.5250391963776                    0                    0     0.01178578092314          33.40770284         0.5236076163          14.07130212                   25
         "BPM.14L2.B2"           5927.81851                    4         170.24460205                    0                    0       1.956689948972                    0      -2.348676892765                    0                    0     0.02855803873383          172.1688493         -2.364585061          14.20741815                   32
         "BPM.12L2.B2"          6034.715542                    4       168.6326071448                    0                    0       2.084209803472                    0      -2.316072972512                    0                    0      0.0321622449998           167.693159          -2.30113252          14.45888776                   33
         "BPM.11L2.B2"          6088.164058                    4       39.00596767436                    0                    0      0.3137762819184                    0      0.5652229618787                    0                    0     0.01609019777552          38.62699537         0.5518760037          14.56497076                   35
         "BPM.10L2.B2"          6140.002768                    4       163.6230415566                    0                    0       1.816063963548                    0      -2.113112107178                    0                    0      0.0260636483164          164.8894921         -2.136107463          14.68578359                   42
