@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/home/jdilly/link_betabeat/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/home/jdilly/link_gui_out/2018-11-01/models/LHCB2/b2_flat_60_15cm/twiss.dat' '--files=/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_22_34_230/Beam2@Turn@2018_06_12@12_22_34_230.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_24_51_972/Beam2@Turn@2018_06_12@12_24_51_972.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_28_28_987/Beam2@Turn@2018_06_12@12_28_28_987.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@13_01_09_523/Beam2@Turn@2018_06_12@13_01_09_523.sdds' '--output=/home/jdilly/link_gui_out/2018-11-01/LHCB2/Results/b2_MD2148_afterglobal' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=0' '--errordefs=/home/jdilly/link_gui_out/2018-11-01/models/LHCB2/b2_flat_60_15cm/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/media/jdilly/Storage/Repositories/BetaBeatGui/beta-beating-cwd"
@ Date %s "01. November 2018, 14:49:54"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB2"
@ Q1 %le 0.2679297067767941
@ Q2 %le 0.3199503306020988
@ FILES %s "/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_22_34_230/Beam2@Turn@2018_06_12@12_22_34_230.sdds.linx,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_24_51_972/Beam2@Turn@2018_06_12@12_24_51_972.sdds.linx,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_28_28_987/Beam2@Turn@2018_06_12@12_28_28_987.sdds.linx,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@13_01_09_523/Beam2@Turn@2018_06_12@13_01_09_523.sdds.linx"
*                 NAME                    S                COUNT                    X                 STDX                 XMDL               MUXMDL
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.31R8.B2"           1365.70234                    4     0.05906064343658    0.004018800035415                    0          3.456428028
         "BPM.32R8.B2"          1419.153824                    4     -0.2080350003023    0.003312224843549                    0          3.570641278
         "BPM.33R8.B2"          1472.605308                    4    -0.01927422679409    0.008124862636796                    0          3.706771122
         "BPM.34R8.B2"          1526.056792                    4    -0.06338789424603    0.007155075903522                    0          3.820242507
         "BPM.33L1.B2"          1579.508276                    4      0.2767995887718     0.02188330334382                    0          3.956428028
         "BPM.32L1.B2"           1632.95976                    4      -0.569242505167     0.01225635844052                    0          4.070641278
         "BPM.31L1.B2"          1686.411244                    4      0.2640841308808     0.01865707542829                    0          4.206771122
         "BPM.30L1.B2"          1739.862728                    4     -0.3539583157975    0.005234459633484                    0          4.320242507
         "BPM.29L1.B2"          1793.314212                    4      0.1930086647557    0.004782856017362                    0          4.456428028
         "BPM.28L1.B2"          1846.765696                    4      -0.205860060813    0.003480779304749                    0          4.570641278
         "BPM.27L1.B2"           1900.21718                    4     0.03928610920643    0.007616173459995                    0          4.706771122
         "BPM.26L1.B2"          1953.668665                    4     -0.4538341279445    0.007869047056197                    0          4.820242507
         "BPM.25L1.B2"          2007.120149                    4      0.3721251392147     0.02072162401692                    0          4.956428028
         "BPM.24L1.B2"          2060.571633                    4     -0.2226157704863     0.01257286977398                    0          5.070641278
         "BPM.23L1.B2"          2114.023117                    4      -0.138146072446     0.02122459932141                    0          5.206771122
         "BPM.22L1.B2"          2167.474601                    4       0.447924863278    0.004974819983515                    0          5.320242506
         "BPM.21L1.B2"          2220.926085                    4      0.1730178125565    0.005362912768417                    0          5.456428028
         "BPM.20L1.B2"          2274.377569                    4     -0.5983876793987    0.002450299123492                    0          5.570641278
         "BPM.19L1.B2"          2327.829053                    4      -0.237950516996    0.005938453799012                    0          5.706771122
         "BPM.18L1.B2"          2381.280537                    4      -0.199113610856    0.008603161589696                    0          5.820242506
         "BPM.17L1.B2"          2434.732021                    4       0.150020362634     0.02199705912426                    0          5.956428028
         "BPM.16L1.B2"          2488.183506                    4    -0.07563291620803     0.01183283790652                    0          6.070641278
         "BPM.15L1.B2"           2541.63499                    4      0.0442459175247     0.02042459008735                    0          6.206771122
         "BPM.14L1.B2"          2595.086474                    4     -0.1018283095693     0.00838994469057                    0          6.320242506
         "BPM.13L1.B2"          2648.537958                    4      0.1533061000903    0.005314450437973                    0          6.456428028
         "BPM.12L1.B2"          2701.989442                    4     -0.2016188104852    0.003166122067593                    0          6.568337237
         "BPM.11L1.B2"          2755.440926                    4    -0.01544863793655    0.008069664758322                    0          6.700033827
         "BPM.10L1.B2"          2808.223615                    4     -0.5361703859508     0.00692546785142                    0          6.809061986
          "BPM.9L1.B2"          2847.290605                    4      0.2193983471735     0.01768798508861                    0            6.9175584
          "BPM.8L1.B2"          2887.755594                    4     0.06733405365497     0.00709457096336                    0          7.058475309
          "BPM.7L1.B2"          2926.823584                    4      0.5806247992115    0.007240270833191                    0          7.246185715
        "BPMSX.7L1.B2"          2957.502084                    4    -0.08934041988405    0.003729135555697                    0          7.318570479
         "BPMR.6L1.B2"          2970.007584                    4      0.0549397354399     0.00316010715277                    0          7.474579379
          "BPM.5L1.B2"          3001.907584                    4     -0.0797007623436    0.008719071553874                    0          7.657559435
        "BPMYA.4L1.B2"          3023.025584                    4      -1.848546833737    0.008754608738659                    0          7.676861183
        "BPMWB.4L1.B2"          3044.082084                    4      0.3423676418215     0.01599787153903                    0          7.686031198
        "BPMSY.4L1.B2"          3136.938084                    4       -2.01376779432     0.03525927149402                    0           7.69678642
         "BPMS.2L1.B2"          3163.723584                    4      -0.591876262638     0.01450810357557                    0          7.699265822
        "BPMSW.1L1.B2"          3173.673584                    4      0.2061259983025     0.01604488357836                    0          7.700870206
        "BPMSW.1R1.B2"          3216.816584                    4     -0.9664052828527     0.01941671869776                    0          8.192041258
         "BPMS.2R1.B2"          3226.781584                    4      0.1682345940472     0.02804523907571                    0          8.193292872
        "BPMSY.4R1.B2"          3253.567084                    4     0.09915289429295     0.02409921166045                    0          8.194993822
        "BPMWB.4R1.B2"          3346.423084                    4      -0.613747522188     0.02008627726305                    0           8.20656876
        "BPMYA.4R1.B2"          3367.479584                    4      0.7557281243057     0.01878616564397                    0          8.210288822
         "BPMR.5R1.B2"          3394.887584                    4       0.165092336481     0.01267907476252                    0           8.21839635
          "BPM.6R1.B2"          3426.787584                    4       0.337297583704    0.007644884086561                    0          8.236489044
        "BPMRA.7R1.B2"          3454.511584                    4     0.04879433206215    0.005433879536802                    0           8.28245391
          "BPM.8R1.B2"          3495.948594                    4     -0.0424859843183    0.002011980964671                    0           8.39756944
          "BPM.9R1.B2"          3535.013605                    4     -0.2055902375853    0.003530395390049                    0          8.544548298
         "BPM.10R1.B2"          3575.476615                    4       0.103654323404    0.003662076240381                    0          8.711764994
         "BPM.11R1.B2"          3628.257326                    4      -0.239279183975    0.007624273443129                    0            8.8157919
         "BPM.12R1.B2"          3682.980842                    4        0.13641325507      0.0149242669049                    0          8.953942061
         "BPM.13R1.B2"          3736.429358                    4      -0.258587188372     0.01117940561288                    0          9.071659561
         "BPM.14R1.B2"          3789.877874                    4      0.1848856555015     0.01840706049112                    0          9.207777655
         "BPM.15R1.B2"           3843.32639                    4    -0.00619513828415     0.01004149863796                    0          9.321241677
         "BPM.16R1.B2"          3896.774906                    4       0.108455682778     0.01024215162519                    0          9.457422233
         "BPM.17R1.B2"          3950.223421                    4      0.1586157358247    0.002519489083465                    0          9.571627415
         "BPM.18R1.B2"          4003.671937                    4    -0.07645535686242    0.006262627256551                    0          9.707741705
         "BPM.19R1.B2"          4057.120453                    4     -0.1620239972122    0.004298152765481                    0          9.821205714
         "BPM.20R1.B2"          4110.568969                    4       -0.12170381785     0.01511116416543                    0          9.957386076
         "BPM.21R1.B2"          4164.017485                    4      0.6298378471772     0.01169056310236                    0          10.07159127
         "BPM.22R1.B2"          4217.466001                    4      -0.158925250068      0.0174156074173                    0          10.20770575
         "BPM.23R1.B2"          4270.914517                    4    -0.01898763325539     0.00809285764956                    0          10.32116975
         "BPM.24R1.B2"          4324.363033                    4    -0.05448893589372    0.009738723787454                    0          10.45734992
         "BPM.25R1.B2"          4377.811549                    4      0.3376561797435    0.003090767452745                    0          10.57155513
         "BPM.26R1.B2"          4431.260065                    4     -0.2942645983977    0.004147565637719                    0           10.7076698
         "BPM.27R1.B2"           4484.70858                    4      0.4293294334977    0.003393759059474                    0          10.82113379
         "BPM.28R1.B2"          4538.157096                    4   -0.007525393342725     0.01274787465048                    0          10.95731376
         "BPM.29R1.B2"          4591.605612                    4     -0.2576561250647     0.01063725627739                    0          11.07151898
         "BPM.30R1.B2"          4645.054128                    4      0.1061559943419     0.01893535959089                    0          11.20763385
         "BPM.31R1.B2"          4698.502644                    4      0.2722778395897    0.007442820021569                    0          11.32109782
         "BPM.32R1.B2"           4751.95116                    4     -0.1095797383537     0.01003764854283                    0          11.45727761
         "BPM.33R1.B2"          4805.399676                    4     -0.1026654254425    0.004658598081934                    0          11.57148284
         "BPM.34R1.B2"          4858.848192                    4   -0.008730332914845     0.00409925071462                    0           11.7075979
         "BPM.33L2.B2"          4912.296708                    4      0.1043496618785    0.005808668789691                    0          11.82106186
         "BPM.32L2.B2"          4965.745224                    4     -0.0229350834402     0.01265468041921                    0          11.95724145
         "BPM.31L2.B2"           5019.19374                    4     -0.2092100881757    0.009064006626609                    0           12.0714467
         "BPM.30L2.B2"          5072.642255                    4      0.2946165301348     0.02109716457543                    0          12.20756195
         "BPM.29L2.B2"          5126.090771                    4     -0.0715217227271    0.009924119813606                    0           12.3210259
         "BPM.28L2.B2"          5179.539287                    4     0.05114864843917     0.01183869665773                    0          12.45720529
         "BPM.27L2.B2"          5232.987803                    4      0.0438788894574    0.004519366925641                    0          12.57141055
         "BPM.26L2.B2"          5286.436319                    4     0.03032211516217    0.006647778188743                    0            12.707526
         "BPM.25L2.B2"          5339.884835                    4     -0.2578312307663    0.004638383001257                    0          12.82098993
         "BPM.24L2.B2"          5393.333351                    4     -0.1834562974048      0.0121130473135                    0          12.95716914
         "BPM.23L2.B2"          5446.781867                    4      0.4546735564705    0.009570009896029                    0          13.07137441
         "BPM.22L2.B2"          5500.230383                    4       0.190195755165     0.02003380782255                    0          13.20749005
         "BPM.21L2.B2"          5553.678899                    4     -0.4867732198508    0.007912819838132                    0          13.32095397
         "BPM.19L2.B2"           5660.57593                    4     -0.0542919294241    0.004601400502899                    0          13.57133826
         "BPM.18L2.B2"          5714.024446                    4      -1.038745913855    0.003304124575769                    0           13.7074541
         "BPM.17L2.B2"          5767.472962                    4     -0.1735947892483    0.004184463605502                    0          13.82091801
         "BPM.16L2.B2"          5820.921478                    4     -0.0852144994696     0.01249856738924                    0          13.95709682
         "BPM.15L2.B2"          5874.369994                    4      0.0546261279125    0.009564891290488                    0          14.07130212
         "BPM.14L2.B2"           5927.81851                    4     0.04244994481665     0.02058749104493                    0          14.20741815
         "BPM.12L2.B2"          6034.715542                    4      0.3022359104375    0.008443301127726                    0          14.45888776
         "BPM.11L2.B2"          6088.164058                    4      -0.184903023607     0.00397387597035                    0          14.56497076
         "BPM.10L2.B2"          6140.002768                    4      -0.176712787422    0.001985939611852                    0          14.68578359
          "BPM.9L2.B2"          6179.067779                    4      0.1325205377988    0.003352389877861                    0          14.80197946
          "BPM.8L2.B2"          6219.530789                    4      0.6438681140497    0.007637835073825                    0          15.01247086
          "BPM.7L2.B2"            6258.5968                    4     -0.9039252570392    0.006519605671077                    0          15.07865816
          "BPM.6L2.B2"            6290.7028                    4      -1.968253443845    0.007557208178726                    0          15.13149439
        "BPMYB.5L2.B2"            6362.9018                    4     -0.4397171533405    0.005692047317342                    0          15.33047919
        "BPMYB.4L2.B2"            6383.4718                    4       0.563515003793    0.005332253332364                    0          15.38368369
        "BPMWB.4L2.B2"            6407.8633                    4     -0.5084516129893    0.005341328679107                    0          15.41853631
        "BPMSX.4L2.B2"            6458.0963                    4      0.3501814938083     0.00754536299943                    0          15.50023496
         "BPMS.2L2.B2"            6496.0078                    4       0.791971073989    0.006515247023771                    0          15.54391479
        "BPMSW.1L2.B2"            6505.9418                    4        3.09135365273    0.008087218759197                    0          15.56191483
        "BPMSW.1R2.B2"            6549.1318                    4       2.385205867435    0.003045463601938                    0          15.92344906
         "BPMS.2R2.B2"            6559.0658                    4       -0.13741545013    0.004040125671519                    0          15.94692454
        "BPMSX.4R2.B2"            6596.9773                    4     -0.8630307554893    0.002882972530967                    0          15.99748683
        "BPMWB.4R2.B2"            6647.1343                    4     -0.8300183826017    0.004342030705811                    0          16.06677744
        "BPMYB.4R2.B2"            6671.6018                    4     -0.7215692623395    0.004766195118042                    0          16.11813726
          "BPM.5R2.B2"            6701.1358                    4       0.899258052759    0.006569966563504                    0          16.15291881
         "BPMR.6R2.B2"            6774.4318                    4     -0.6921072881798    0.002980566367887                    0          16.42475191
        "BPM_A.7R2.B2"            6787.3068                    4      0.3748796249277    0.003314258562173                    0          16.45537447
          "BPM.8R2.B2"          6828.745789                    4   0.0008294992799358    0.001919953527326                    0          16.58134007
          "BPM.9R2.B2"          6867.812779                    4       0.285725534938    0.001740464974446                    0          16.76021914
         "BPM.10R2.B2"          6908.277768                    4     -0.5097574672967    0.004384574463078                    0          16.86862094
         "BPM.11R2.B2"          6960.118458                    4     0.02927711497883      0.0152040668078                    0          17.00395164
         "BPM.12R2.B2"          7014.844942                    4      0.1518490604428    0.006848931612654                    0          17.12166338
         "BPM.13R2.B2"          7068.296426                    4       0.253116231531     0.01917278563933                    0          17.26336782
         "BPM.14R2.B2"           7121.74791                    4      -0.240366673058     0.00713606098724                    0          17.37883329
         "BPM.15R2.B2"          7175.199394                    4      0.1184475061662     0.01088894895692                    0           17.5158277
         "BPM.16R2.B2"          7228.650878                    4     -0.4912301958717    0.003025156854937                    0           17.6321084
         "BPM.17R2.B2"          7282.102362                    4     0.06986237770067      0.0037131185086                    0            17.772524
         "BPM.18R2.B2"          7335.553846                    4     0.07252644029932     0.00470202428357                    0          17.88782047
         "BPM.19R2.B2"           7389.00533                    4    -0.08625708494753     0.01501346354483                    0           18.0248785
         "BPM.20R2.B2"          7442.456814                    4      0.1737776119398     0.01142155514538                    0          18.14132728
         "BPM.21R2.B2"          7495.908299                    4     -0.0475627324193     0.01701019445707                    0          18.28166579
         "BPM.22R2.B2"          7549.359783                    4      0.2483818977277    0.009611533152861                    0          18.39680061
         "BPM.23R2.B2"          7602.811267                    4     -0.1221078385165    0.009101140820809                    0          18.53467773
         "BPM.24R2.B2"          7656.262751                    4     -0.0693773052396     0.00331679342712                    0          18.64976562
         "BPM.25R2.B2"          7709.714235                    4     0.03929573765487    0.002889656327934                    0          18.78726879
         "BPM.26R2.B2"          7763.165719                    4     -0.3282224855125    0.005298770005881                    0          18.90241498
         "BPM.27R2.B2"          7816.617203                    4     0.03306066105935     0.01616703313459                    0          19.04028973
         "BPM.28R2.B2"          7870.068687                    4      0.3161090342848    0.009302911400254                    0          19.15536625
         "BPM.29R2.B2"          7923.520171                    4      0.0168050815964     0.01727404487613                    0          19.29287223
         "BPM.30R2.B2"          7976.971655                    4     -0.1004244064476    0.004806744452716                    0          19.40802972
         "BPM.31R2.B2"           8030.42314                    4     0.05627857555688    0.006528715798989                    0          19.54590119
         "BPM.32R2.B2"          8083.874624                    4    -0.00790637593876    0.001240251404801                    0          19.66096651
         "BPM.33R2.B2"          8137.326108                    4     -0.1564887641925    0.005540014884869                    0          19.79847623
         "BPM.34R2.B2"          8190.777592                    4       0.116193452151    0.003868353897696                    0          19.91364481
         "BPM.33L3.B2"          8244.229076                    4    -0.06417765680892     0.01374346695624                    0          20.05151208
         "BPM.32L3.B2"           8297.68056                    4      0.1296894721765     0.01050825810994                    0          20.16656646
         "BPM.31L3.B2"          8351.132044                    4      0.1886686956328     0.01837431538156                    0          20.30408079
         "BPM.30L3.B2"          8404.583528                    4     -0.5283154268455    0.005748995424286                    0          20.41926019
         "BPM.29L3.B2"          8458.035012                    4      0.3050100400595    0.006991853251015                    0          20.55712239
         "BPM.28L3.B2"          8511.486496                    4     -0.3836496416337    0.003563312527715                    0          20.67216612
         "BPM.27L3.B2"           8564.93798                    4    -0.01177360731777    0.005605072898672                    0          20.80968594
         "BPM.26L3.B2"          8618.389465                    4     0.09057593741247    0.005232765269083                    0          20.92487584
         "BPM.25L3.B2"          8671.840949                    4   -0.008915200181525     0.01499707474608                    0          21.06273211
         "BPM.24L3.B2"          8725.292433                    4    -0.06617829645228    0.009663741791696                    0          21.17776554
         "BPM.23L3.B2"          8778.743917                    4     0.08222744183133     0.01672351521789                    0          21.31529169
         "BPM.22L3.B2"          8832.195401                    4       0.271035387914    0.007375033299182                    0          21.43049172
         "BPM.21L3.B2"          8885.646885                    4    -0.06257896784333    0.006777186167372                    0          21.56834122
         "BPM.20L3.B2"          8939.098369                    4      0.1105585036245    0.002965139305533                    0          21.68547289
         "BPM.19L3.B2"          8992.549853                    4    -0.07489190071605    0.003796689993648                    0          21.82495675
         "BPM.18L3.B2"          9046.001337                    4     -0.1405669775838    0.003493425955095                    0          21.93947046
         "BPM.17L3.B2"          9099.452821                    4      0.0637528364984     0.01762450185417                    0          22.07749008
         "BPM.16L3.B2"          9152.904306                    4    -0.02668701517555    0.009696370588376                    0          22.19469585
         "BPM.15L3.B2"           9206.35579                    4      0.2099385304583     0.01756746940492                    0           22.3340014
         "BPM.14L3.B2"          9259.807274                    4     -0.2041285818553    0.003652718239018                    0           22.4484524
         "BPM.13L3.B2"          9313.258758                    4     0.08916746249838    0.004403480948456                    0           22.5866521
         "BPM.12L3.B2"          9366.710242                    4    -0.09530440774232   0.0006342394003881                    0          22.68478809
         "BPM.11L3.B2"          9420.161726                    4      -0.250571190564    0.005921941441793                    0          22.79591954
         "BPM.10L3.B2"          9472.944415                    4      0.4796178174302    0.005642351399425                    0          22.88066418
          "BPM.8L3.B2"          9552.476394                    4        0.37358338857    0.009460548919771                    0          23.05128316
          "BPM.7L3.B2"          9591.542384                    4    -0.02295654815932      0.0134062301404                    0          23.17334925
         "BPMR.6L3.B2"          9664.181384                    4     -0.3368436177428    0.007301111585022                    0          23.40870483
         "BPMW.5L3.B2"          9734.779884                    4      0.1487798153778      0.0184561119281                    0          23.47267481
        "BPMWE.4L3.B2"          9809.907884                    4      -0.386830958039     0.00619928255646                    0          23.60202239
         "BPMW.4R3.B2"          9882.417884                    4      0.3101823735895    0.008317829822263                    0          23.81968928
        "BPMWE.4R3.B2"          9909.962884                    4     -0.3900406789612    0.006731325354734                    0          23.83492858
         "BPMW.5R3.B2"          9985.090884                    4     -0.0759361090228    0.001386262031397                    0          23.93853965
       "BPMWE.A5R3.B2"          10013.80888                    4     -0.4429513815405    0.008001934694519                    0          24.02132422
        "BPMWC.6R3.B2"          10053.62688                    4       0.215658804471     0.02059473277857                    0          24.07721052
          "BPM.6R3.B2"          10065.78138                    4       0.127476766844     0.02172913976369                    0          24.08625146
        "BPM_A.7R3.B2"          10121.60538                    4      0.1441081603972     0.01029100494287                    0          24.17301669
          "BPM.8R3.B2"          10160.67137                    4       0.307246037633     0.01145295564797                    0          24.24321619
          "BPM.9R3.B2"          10199.73836                    4     -0.1093122431789    0.008631498942036                    0          24.30230425
         "BPM.10R3.B2"          10240.20335                    4    0.001136609945583     0.01114049536285                    0          24.37636594
         "BPM.11R3.B2"          10292.98604                    4     -0.2308991250605    0.005594885239977                    0          24.50247915
         "BPM.12R3.B2"          10347.71253                    4      0.3232917232078     0.01005960336894                    0          24.66413138
         "BPM.13R3.B2"          10401.16401                    4     -0.7053536992892    0.004351954743384                    0          24.77916592
         "BPM.14R3.B2"          10454.61549                    4      0.2598687988523     0.01191392935234                    0          24.91665157
         "BPM.15R3.B2"          10508.06698                    4     -0.5244494403835     0.00853938874617                    0          25.03348121
         "BPM.16R3.B2"          10561.51846                    4      0.4246612085352     0.01973012275567                    0          25.17335669
         "BPM.17R3.B2"          10614.96995                    4     -0.4498551460578    0.007656808695004                    0          25.28814446
         "BPM.18R3.B2"          10668.42143                    4      0.2749308065595     0.01051477910201                    0          25.42576267
         "BPM.19R3.B2"          10721.87291                    4     -0.4233750219123    0.005045744964407                    0          25.54270612
         "BPM.20R3.B2"           10775.3244                    4    -0.02415207202882     0.01019635789702                    0          25.68243823
         "BPM.21R3.B2"          10828.77588                    4      0.1309351493005    0.003149557568779                    0          25.79712253
         "BPM.22R3.B2"          10882.22737                    4    -0.03208787009388     0.01075854793609                    0          25.93488779
         "BPM.23R3.B2"          10935.67885                    4     -0.0952376912847    0.007877401055198                    0          26.04982274
         "BPM.24R3.B2"          10989.13033                    4      0.1688382543873     0.01844629466333                    0          26.18744287
         "BPM.25R3.B2"          11042.58182                    4     0.07601400615028    0.006261366680897                    0           26.3027388
         "BPM.26R3.B2"           11096.0333                    4    -0.09087322577322     0.01200191651405                    0          26.44049014
         "BPM.27R3.B2"          11149.48479                    4      0.2208698402165    0.004415351713514                    0          26.55542108
         "BPM.28R3.B2"          11202.93627                    4     -0.1017078205453    0.004400220120436                    0            26.693056
         "BPM.29R3.B2"          11256.38775                    4     -0.1982223075382    0.002959629120439                    0           26.8083555
         "BPM.30R3.B2"          11309.83924                    4     0.09192788808768     0.01298591873536                    0          26.94609189
         "BPM.31R3.B2"          11363.29072                    4      -0.168773643773    0.007265491257889                    0          27.06101973
         "BPM.32R3.B2"          11416.74221                    4     0.01116214372808     0.01988969194678                    0           27.1986697
         "BPM.33R3.B2"          11470.19369                    4       0.472616747759    0.007303112605999                    0          27.31397186
         "BPM.34R3.B2"          11523.64518                    4     -0.1812727358205     0.01009032423272                    0          27.45169308
         "BPM.33L4.B2"          11577.09666                    4       0.325981612417    0.004665041847058                    0          27.56661874
         "BPM.32L4.B2"          11630.54814                    4    -0.09696402761527    0.005742061528583                    0          27.70428396
         "BPM.31L4.B2"          11683.99963                    4     -0.2604976676163    0.004552244409109                    0          27.81958784
         "BPM.30L4.B2"          11737.45111                    4      0.1752207727102     0.01178572142362                    0          27.95729373
         "BPM.29L4.B2"           11790.9026                    4      -0.293262363921    0.007257660055644                    0          28.07221815
