@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/home/jdilly/link_betabeat/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/home/jdilly/link_gui_out/2018-11-01/models/LHCB2/flattoptics_injecitonTunesB2/twiss.dat' '--files=/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_01_28_539/Beam2@Turn@2018_10_30@13_01_28_539.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_03_01_002/Beam2@Turn@2018_10_30@13_03_01_002.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_04_06_462/Beam2@Turn@2018_10_30@13_04_06_462.sdds' '--output=/home/jdilly/link_gui_out/2018-11-01/LHCB2/Results/b2_MD3312_forcoupling' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=0' '--errordefs=/home/jdilly/link_gui_out/2018-11-01/models/LHCB2/flattoptics_injecitonTunesB2/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/media/jdilly/Storage/Repositories/BetaBeatGui/beta-beating-cwd"
@ Date %s "01. November 2018, 14:51:59"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB2"
@ Q1 %le 0.2688187400485257
@ Q2 %le 0.32395199049127005
@ FILES %s "/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_01_28_539/Beam2@Turn@2018_10_30@13_01_28_539.sdds.linx,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_03_01_002/Beam2@Turn@2018_10_30@13_03_01_002.sdds.linx,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_04_06_462/Beam2@Turn@2018_10_30@13_04_06_462.sdds.linx"
*                 NAME                    S                COUNT                    X                 STDX                 XMDL               MUXMDL
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.19L1.B2"          2327.829053                    3     -0.2137815928781   0.0008959402995797                    0          5.706771122
         "BPM.18L1.B2"          2381.280537                    3     -0.1612321350716    0.001736979671498                    0          5.820242506
         "BPM.17L1.B2"          2434.732021                    3      0.1284986932643    0.002137745344177                    0          5.956428028
         "BPM.16L1.B2"          2488.183506                    3    -0.09148198377726     0.00170299374678                    0          6.070641278
         "BPM.15L1.B2"           2541.63499                    3    -0.01169830865641    0.002189102569645                    0          6.206771122
         "BPM.14L1.B2"          2595.086474                    3     -0.1141373986262     0.00176781244024                    0          6.320242506
         "BPM.13L1.B2"          2648.537958                    3      0.1445033704294   0.0009183560488739                    0          6.456428028
         "BPM.12L1.B2"          2701.989442                    3     -0.1575347360177   0.0004246158073144                    0          6.568337237
         "BPM.11L1.B2"          2755.440926                    3      0.1141800364415    0.001792630705899                    0          6.700033827
         "BPM.10L1.B2"          2808.223615                    3     -0.5439340997768    0.001715264875828                    0          6.809061986
          "BPM.9L1.B2"          2847.290605                    3       0.102643394988    0.001247368993762                    0            6.9175584
          "BPM.8L1.B2"          2887.755594                    3     0.01711568053795   0.0007192601463036                    0          7.058475309
          "BPM.7L1.B2"          2926.823584                    3      0.5095275433235   0.0006129437525092                    0          7.246185715
        "BPMSX.7L1.B2"          2957.502084                    3     0.03461134520578    0.001585748925625                    0          7.318570479
         "BPMR.6L1.B2"          2970.007584                    3       0.139269368069     0.00156882348423                    0          7.474579379
          "BPM.5L1.B2"          3001.907584                    3     0.09738257852084   0.0001329688703853                    0          7.657559435
        "BPMYA.4L1.B2"          3023.025584                    3     -0.9944564857108    0.004396516282749                    0          7.676861183
        "BPMWB.4L1.B2"          3044.082084                    3      0.5817691867147    0.006176301034811                    0          7.686031198
        "BPMSY.4L1.B2"          3136.938084                    3      -1.863128528592    0.007543947126922                    0           7.69678642
         "BPMS.2L1.B2"          3163.723584                    3     -0.5735891193317    0.001753662162047                    0          7.699265822
        "BPMSW.1L1.B2"          3173.673584                    3      0.2638820069508    0.003355717335798                    0          7.700870206
        "BPMSW.1R1.B2"          3216.816584                    3      -1.038401792872    0.006614984095337                    0          8.192041258
         "BPMS.2R1.B2"          3226.781584                    3      0.0173768568279     0.00916316548815                    0          8.193292872
        "BPMSY.4R1.B2"          3253.567084                    3     -0.1035714773034    0.007615247818851                    0          8.194993822
        "BPMWB.4R1.B2"          3346.423084                    3      -1.056947653009    0.006095209350547                    0           8.20656876
        "BPMYA.4R1.B2"          3367.479584                    3      0.3032307896451    0.003529266498501                    0          8.210288822
         "BPMR.5R1.B2"          3394.887584                    3     -0.1461914444475    0.003478491168153                    0           8.21839635
          "BPM.6R1.B2"          3426.787584                    3      0.1135608481584    0.005397449700395                    0          8.236489044
        "BPMRA.7R1.B2"          3454.511584                    3    -0.09289863794579    0.004101410459846                    0           8.28245391
          "BPM.8R1.B2"          3495.948594                    3     -0.1664305346644    0.002277770783835                    0           8.39756944
          "BPM.9R1.B2"          3535.013605                    3      0.3858009735182    0.003550316024152                    0          8.544548298
         "BPM.10R1.B2"          3575.476615                    3    0.001078781510527    0.001217234942034                    0          8.711764994
         "BPM.11R1.B2"          3628.257326                    3     -0.2295920192175   0.0009120833789012                    0            8.8157919
         "BPM.12R1.B2"          3682.980842                    3      0.1717633776485    0.003574390182754                    0          8.953942061
         "BPM.13R1.B2"          3736.429358                    3     -0.2346234669098    0.002380409753171                    0          9.071659561
         "BPM.14R1.B2"          3789.877874                    3      0.1310546955229    0.002572034418309                    0          9.207777655
         "BPM.15R1.B2"           3843.32639                    3    -0.04860683084384   0.0006363658708491                    0          9.321241677
         "BPM.16R1.B2"          3896.774906                    3   -0.002916661210678    0.002079897713309                    0          9.457422233
         "BPM.17R1.B2"          3950.223421                    3      0.1882301704839     0.00215109414349                    0          9.571627415
         "BPM.18R1.B2"          4003.671937                    3     0.06001896117629    0.002536839369948                    0          9.707741705
         "BPM.19R1.B2"          4057.120453                    3      -0.158085348104    0.002483934928246                    0          9.821205714
         "BPM.20R1.B2"          4110.568969                    3     -0.1333745147848    0.003021576253784                    0          9.957386076
         "BPM.21R1.B2"          4164.017485                    3      0.6225447374394    0.001716304416057                    0          10.07159127
         "BPM.22R1.B2"          4217.466001                    3      -0.194551688223    0.002580767339409                    0          10.20770575
         "BPM.23R1.B2"          4270.914517                    3    -0.03865195101324   0.0006341912363651                    0          10.32116975
         "BPM.24R1.B2"          4324.363033                    3     -0.1396318505465    0.002635900102497                    0          10.45734992
         "BPM.25R1.B2"          4377.811549                    3      0.3405432118635   0.0009048805457969                    0          10.57155513
         "BPM.26R1.B2"          4431.260065                    3     -0.2153393430305    0.003264252735691                    0           10.7076698
         "BPM.27R1.B2"           4484.70858                    3      0.4878326086199    0.001213277807185                    0          10.82113379
         "BPM.28R1.B2"          4538.157096                    3     0.05623355009547    0.001927639825384                    0          10.95731376
         "BPM.29R1.B2"          4591.605612                    3     -0.2675190715932    0.002122242815267                    0          11.07151898
         "BPM.30R1.B2"          4645.054128                    3    -0.01733874379949    0.001912203786143                    0          11.20763385
         "BPM.31R1.B2"          4698.502644                    3      0.2788690138684    0.002150884868425                    0          11.32109782
         "BPM.32R1.B2"           4751.95116                    3     -0.1122607328677    0.001482473573643                    0          11.45727761
         "BPM.33R1.B2"          4805.399676                    3    -0.07932228276559    0.002057862085308                    0          11.57148284
         "BPM.34R1.B2"          4858.848192                    3    0.007153532579742    0.001250914088722                    0           11.7075979
         "BPM.33L2.B2"          4912.296708                    3      0.1441895266691    0.003365982736981                    0          11.82106186
         "BPM.32L2.B2"          4965.745224                    3      0.1079477360886    0.003203232883906                    0          11.95724145
         "BPM.31L2.B2"           5019.19374                    3     -0.2251994731896     0.00296397267737                    0           12.0714467
         "BPM.30L2.B2"          5072.642255                    3       0.209699281546    0.000387052197194                    0          12.20756195
         "BPM.29L2.B2"          5126.090771                    3     -0.1258964127357    0.005269506630463                    0           12.3210259
         "BPM.28L2.B2"          5179.539287                    3     0.02420268779808   0.0007744829418376                    0          12.45720529
         "BPM.27L2.B2"          5232.987803                    3     0.09691602410753    0.003914478625312                    0          12.57141055
         "BPM.26L2.B2"          5286.436319                    3     0.09676938063543    0.001598398770173                    0            12.707526
         "BPM.25L2.B2"          5339.884835                    3     -0.2236056082328    0.002275600984957                    0          12.82098993
         "BPM.24L2.B2"          5393.333351                    3     -0.1047618246055    0.002167422441955                    0          12.95716914
         "BPM.23L2.B2"          5446.781867                    3      0.4634116579941    0.003003088626837                    0          13.07137441
         "BPM.22L2.B2"          5500.230383                    3      0.1567032329152   0.0009055898658487                    0          13.20749005
         "BPM.21L2.B2"          5553.678899                    3     -0.5171828943223     0.00161469096456                    0          13.32095397
         "BPM.20L2.B2"          5607.127414                    3      0.1902726777902    0.005226546565547                    0          13.45713298
         "BPM.19L2.B2"           5660.57593                    3    -0.02702026431625    0.006106933788722                    0          13.57133826
         "BPM.18L2.B2"          5714.024446                    3     -0.8690099355994     0.00495797505241                    0           13.7074541
         "BPM.17L2.B2"          5767.472962                    3      -0.156425414817    0.003311694890192                    0          13.82091801
         "BPM.16L2.B2"          5820.921478                    3    -0.06774285649909    0.001243943326928                    0          13.95709682
         "BPM.14L2.B2"           5927.81851                    3     0.04328668305533    0.001426020581782                    0          14.20741815
         "BPM.13L2.B2"          5981.267026                    3      0.1211055460981    0.002906095718266                    0          14.32088204
         "BPM.12L2.B2"          6034.715542                    3      0.1770045997846    0.002962055936533                    0          14.45888776
         "BPM.11L2.B2"          6088.164058                    3     -0.2143554715425    0.004754017536534                    0          14.56497076
         "BPM.10L2.B2"          6140.002768                    3    -0.05912707070006    0.004106562624758                    0          14.68578359
          "BPM.9L2.B2"          6179.067779                    3      0.1385894170514    0.002465711166779                    0          14.80197946
          "BPM.8L2.B2"          6219.530789                    3      0.5868698284276     0.00202115347294                    0          15.01247086
          "BPM.7L2.B2"            6258.5968                    3     -0.9664258416272   0.0004200457178765                    0          15.07865816
          "BPM.6L2.B2"            6290.7028                    3      -2.181199194806    0.003709552921798                    0          15.13149439
        "BPMYB.4L2.B2"            6383.4718                    3     -0.1873246389904    0.004757714088062                    0          15.38368369
        "BPMWB.4L2.B2"            6407.8633                    3      -1.299171516851     0.00392893963411                    0          15.41853631
        "BPMSX.4L2.B2"            6458.0963                    3      -0.824080252893    0.007209036825681                    0          15.50023496
         "BPMS.2L2.B2"            6496.0078                    3      -1.211397018731    0.004843026173442                    0          15.54391479
        "BPMSW.1L2.B2"            6505.9418                    3       1.593005197743    0.003041802240691                    0          15.56191483
        "BPMSW.1R2.B2"            6549.1318                    3       1.167137360112    0.006586198143178                    0          15.92344906
         "BPMS.2R2.B2"            6559.0658                    3      -1.043416923013    0.006825037940523                    0          15.94692454
        "BPMSX.4R2.B2"            6596.9773                    3      -1.409643687428     0.01076744304655                    0          15.99748683
        "BPMWB.4R2.B2"            6647.1343                    3     -0.9548673138908    0.005512352932022                    0          16.06677744
        "BPMYB.4R2.B2"            6671.6018                    3     -0.7365017543973    0.003177277414351                    0          16.11813726
          "BPM.5R2.B2"            6701.1358                    3        0.75268077623    0.005198241625727                    0          16.15291881
         "BPMR.6R2.B2"            6774.4318                    3     -0.7343899352731    0.001251941802006                    0          16.42475191
        "BPM_A.7R2.B2"            6787.3068                    3      0.4301609674142    0.004907954342913                    0          16.45537447
          "BPM.8R2.B2"          6828.745789                    3     0.06530355307788    0.002987395059594                    0          16.58134007
          "BPM.9R2.B2"          6867.812779                    3      0.3117052770508    0.006947038990385                    0          16.76021914
         "BPM.10R2.B2"          6908.277768                    3     -0.4983222696985    0.002955830633955                    0          16.86862094
         "BPM.11R2.B2"          6960.118458                    3      0.1512542234393    0.005896407004844                    0          17.00395164
         "BPM.12R2.B2"          7014.844942                    3     0.09293140285407    0.001161981476708                    0          17.12166338
         "BPM.13R2.B2"          7068.296426                    3      0.1624339968836     0.00526041693851                    0          17.26336782
         "BPM.14R2.B2"           7121.74791                    3     -0.3159453303613    0.002529628241938                    0          17.37883329
         "BPM.15R2.B2"          7175.199394                    3      0.1747342551349    0.005013436402653                    0           17.5158277
         "BPM.16R2.B2"          7228.650878                    3     -0.4741117441725   0.0005650016792724                    0           17.6321084
         "BPM.17R2.B2"          7282.102362                    3      0.1470872716123    0.002053433770075                    0            17.772524
         "BPM.18R2.B2"          7335.553846                    3     0.06186334998249    0.004106569304326                    0          17.88782047
         "BPM.19R2.B2"           7389.00533                    3    -0.04018740161565    0.002207972456194                    0           18.0248785
         "BPM.20R2.B2"          7442.456814                    3      0.1489404967862    0.003295126501301                    0          18.14132728
         "BPM.21R2.B2"          7495.908299                    3     -0.1228701705425    0.008288922086023                    0          18.28166579
         "BPM.22R2.B2"          7549.359783                    3      0.2109704637188    0.002579301207351                    0          18.39680061
         "BPM.23R2.B2"          7602.811267                    3    -0.09982968081934    0.003700873177751                    0          18.53467773
         "BPM.24R2.B2"          7656.262751                    3    -0.05243008457482    0.002354168001061                    0          18.64976562
         "BPM.25R2.B2"          7709.714235                    3      0.1527939145199    0.002871591813902                    0          18.78726879
         "BPM.26R2.B2"          7763.165719                    3     -0.3286231003428     0.00184388923767                    0          18.90241498
         "BPM.27R2.B2"          7816.617203                    3     0.02153633634269    0.002513577499024                    0          19.04028973
         "BPM.28R2.B2"          7870.068687                    3      0.3009258289049    0.001137037183649                    0          19.15536625
         "BPM.29R2.B2"          7923.520171                    3    -0.05927226293734    0.002638564316507                    0          19.29287223
         "BPM.30R2.B2"          7976.971655                    3     -0.1144814760349    0.003231195093995                    0          19.40802972
         "BPM.31R2.B2"           8030.42314                    3     0.02422521090778    0.002435910920344                    0          19.54590119
         "BPM.32R2.B2"          8083.874624                    3     0.07487611629986    0.004501397418826                    0          19.66096651
         "BPM.33R2.B2"          8137.326108                    3    -0.07265738293364    0.008334959480756                    0          19.79847623
         "BPM.34R2.B2"          8190.777592                    3      0.1797947865342    0.002962259505786                    0          19.91364481
         "BPM.33L3.B2"          8244.229076                    3     -0.1002997244341    0.002005740595759                    0          20.05151208
         "BPM.32L3.B2"           8297.68056                    3       0.106131088791    0.004920178566334                    0          20.16656646
         "BPM.31L3.B2"          8351.132044                    3      0.1377262103701    0.002516311437464                    0          20.30408079
         "BPM.30L3.B2"          8404.583528                    3     -0.5689999728765    0.002753105260368                    0          20.41926019
         "BPM.29L3.B2"          8458.035012                    3       0.319212675015    0.004104584423034                    0          20.55712239
         "BPM.28L3.B2"          8511.486496                    3     -0.3869089339761    0.001369648671443                    0          20.67216612
         "BPM.27L3.B2"           8564.93798                    3     0.09325635389957    0.003770749707775                    0          20.80968594
         "BPM.26L3.B2"          8618.389465                    3     0.08308645550097    0.001514407245902                    0          20.92487584
         "BPM.25L3.B2"          8671.840949                    3    -0.02881533980702    0.001692476170523                    0          21.06273211
         "BPM.24L3.B2"          8725.292433                    3    -0.08439124135481   0.0008932864533941                    0          21.17776554
         "BPM.23L3.B2"          8778.743917                    3     0.02587613570203    0.005816985591986                    0          21.31529169
         "BPM.22L3.B2"          8832.195401                    3      0.2273043200905    0.001762545810224                    0          21.43049172
         "BPM.21L3.B2"          8885.646885                    3    -0.03616662845889    0.008187906670411                    0          21.56834122
         "BPM.20L3.B2"          8939.098369                    3      0.1163834104093    0.004103237420987                    0          21.68547289
         "BPM.19L3.B2"          8992.549853                    3     0.01627234075005    0.005343320731961                    0          21.82495675
         "BPM.18L3.B2"          9046.001337                    3     -0.1372807372529    0.001187381649973                    0          21.93947046
         "BPM.17L3.B2"          9099.452821                    3     0.06963854842259    0.001809355208915                    0          22.07749008
         "BPM.16L3.B2"          9152.904306                    3    -0.06298107218764    0.001470279313875                    0          22.19469585
         "BPM.15L3.B2"           9206.35579                    3      0.1481911410709    0.005181597389558                    0           22.3340014
         "BPM.14L3.B2"          9259.807274                    3      -0.236048291383    0.001864431064491                    0           22.4484524
         "BPM.13L3.B2"          9313.258758                    3      0.1280963485321    0.008107703087089                    0           22.5866521
         "BPM.12L3.B2"          9366.710242                    3    -0.08936691644721    0.002839534399315                    0          22.68478809
         "BPM.11L3.B2"          9420.161726                    3      -0.143242300386    0.005684090059323                    0          22.79591954
         "BPM.10L3.B2"          9472.944415                    3      0.4986051254712    0.001497654597637                    0          22.88066418
          "BPM.9L3.B2"          9512.011405                    3     -0.2424189800748    0.004450695140981                    0          22.96066103
          "BPM.8L3.B2"          9552.476394                    3      0.3426657490901    0.003925327707813                    0          23.05128316
          "BPM.7L3.B2"          9591.542384                    3    -0.04225832937653    0.002270143396808                    0          23.17334925
         "BPMR.6L3.B2"          9664.181384                    3     -0.3344415748321    0.003224773687768                    0          23.40870483
         "BPMW.5L3.B2"          9734.779884                    3      0.1688505232056    0.006687579320934                    0          23.47267481
        "BPMWE.4L3.B2"          9809.907884                    3     -0.4072771875273    0.005465965977748                    0          23.60202239
         "BPMW.4R3.B2"          9882.417884                    3      0.3767541323224    0.002260737455696                    0          23.81968928
        "BPMWE.4R3.B2"          9909.962884                    3      -0.313331549537    0.003867450532414                    0          23.83492858
         "BPMW.5R3.B2"          9985.090884                    3    -0.04821186219344    0.004606578041483                    0          23.93853965
       "BPMWE.A5R3.B2"          10013.80888                    3     -0.4290166821549    0.009663650818427                    0          24.02132422
        "BPMWC.6R3.B2"          10053.62688                    3      0.1921221308029    0.009084672999075                    0          24.07721052
          "BPM.6R3.B2"          10065.78138                    3     0.06791923973708    0.006660468589908                    0          24.08625146
        "BPM_A.7R3.B2"          10121.60538                    3      0.1961479537038     0.00482888072474                    0          24.17301669
          "BPM.8R3.B2"          10160.67137                    3      0.2139742840415     0.01120936019612                    0          24.24321619
          "BPM.9R3.B2"          10199.73836                    3     -0.1456632734859    0.002187152323487                    0          24.30230425
         "BPM.10R3.B2"          10240.20335                    3    -0.03882777714601    0.002292628240485                    0          24.37636594
         "BPM.11R3.B2"          10292.98604                    3     -0.2080823805913    0.004440831752146                    0          24.50247915
         "BPM.12R3.B2"          10347.71253                    3      0.3776801818486     0.00209867089921                    0          24.66413138
         "BPM.13R3.B2"          10401.16401                    3     -0.6819083297078   0.0001194605893282                    0          24.77916592
         "BPM.14R3.B2"          10454.61549                    3      0.3233618541103    0.001485904247555                    0          24.91665157
         "BPM.15R3.B2"          10508.06698                    3     -0.4897892958722    0.001951509618574                    0          25.03348121
         "BPM.16R3.B2"          10561.51846                    3      0.2954822634245    0.002056524932572                    0          25.17335669
         "BPM.17R3.B2"          10614.96995                    3      -0.413997637101    0.000640376115333                    0          25.28814446
         "BPM.18R3.B2"          10668.42143                    3      0.2997457441162    0.001681834537084                    0          25.42576267
         "BPM.19R3.B2"          10721.87291                    3     -0.4074885340328    0.001383263241524                    0          25.54270612
         "BPM.20R3.B2"           10775.3244                    3    0.004441963876813    0.002678342236567                    0          25.68243823
         "BPM.21R3.B2"          10828.77588                    3      0.1448779790558   0.0006980532290557                    0          25.79712253
         "BPM.22R3.B2"          10882.22737                    3     0.07217739292738     0.00577605299306                    0          25.93488779
         "BPM.23R3.B2"          10935.67885                    3    -0.06370448664912    0.001641353694225                    0          26.04982274
         "BPM.24R3.B2"          10989.13033                    3     0.04625121367284    0.003454616631581                    0          26.18744287
         "BPM.25R3.B2"          11042.58182                    3    -0.06289682654188    0.001191386325634                    0           26.3027388
         "BPM.26R3.B2"           11096.0333                    3    -0.02479837765653    0.001731584899196                    0          26.44049014
         "BPM.27R3.B2"          11149.48479                    3      0.2720963379129    0.002881851596997                    0          26.55542108
         "BPM.28R3.B2"          11202.93627                    3     -0.1224210205035    0.003074795644981                    0            26.693056
         "BPM.29R3.B2"          11256.38775                    3     -0.1637540838808    0.001844386142514                    0           26.8083555
         "BPM.30R3.B2"          11309.83924                    3      0.2142169428002    0.001695369189809                    0          26.94609189
         "BPM.31R3.B2"          11363.29072                    3     -0.2556724123868    0.004146917153446                    0          27.06101973
         "BPM.32R3.B2"          11416.74221                    3    -0.07242674799073   0.0003296075378475                    0           27.1986697
         "BPM.33R3.B2"          11470.19369                    3      0.4280904259131    0.003912704402431                    0          27.31397186
         "BPM.34R3.B2"          11523.64518                    3     -0.1362560012418    0.005669043864619                    0          27.45169308
         "BPM.33L4.B2"          11577.09666                    3      0.4048822355764     0.00227951233125                    0          27.56661874
         "BPM.32L4.B2"          11630.54814                    3    -0.07533440903196    0.003496448718706                    0          27.70428396
         "BPM.31L4.B2"          11683.99963                    3     -0.2673511529907     0.00235921105172                    0          27.81958784
         "BPM.30L4.B2"          11737.45111                    3      0.2254585223136    0.003654197239797                    0          27.95729373
         "BPM.29L4.B2"           11790.9026                    3      -0.301988407618    0.001255337034269                    0          28.07221815
         "BPM.28L4.B2"          11844.35408                    3     0.03972633778237    0.006607067915012                    0          28.20989874
         "BPM.27L4.B2"          11897.80556                    3      0.1123929431447    0.000362494992564                    0           28.3252034
         "BPM.26L4.B2"          11951.25705                    3    -0.01639746626277     0.00285249197392                    0          28.46289388
         "BPM.25L4.B2"          12004.70853                    3     0.09234460157312     0.00295648418403                    0            28.577818
