@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/home/jdilly/link_betabeat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/home/jdilly/link_gui_out/2018-10-19/models/LHCB1/b1_flat_60_15cm/twiss.dat' '--files=/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_45_48_655/Beam1@Turn@2018_06_12@12_45_48_655.sdds.clean,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_49_06_114/Beam1@Turn@2018_06_12@12_49_06_114.sdds.clean,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_50_35_322/Beam1@Turn@2018_06_12@12_50_35_322.sdds.clean,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_51_46_303/Beam1@Turn@2018_06_12@12_51_46_303.sdds.clean' '--output=/home/jdilly/link_gui_out/2018-10-19/LHCB1/Results/b1_18md2148_after_global_correction' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=0' '--errordefs=/home/jdilly/link_gui_out/2018-10-19/models/LHCB1/b1_flat_60_15cm/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/media/jdilly/Storage/Repositories/BetaBeatGui/lhc-app-beta-beating"
@ Date %s "19. October 2018, 15:15:25"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB1"
@ Q1 %le 0.26855226695906437
@ Q2 %le 0.3242188203187251
@ FILES %s "/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_45_48_655/Beam1@Turn@2018_06_12@12_45_48_655.sdds.clean_linx,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_49_06_114/Beam1@Turn@2018_06_12@12_49_06_114.sdds.clean_linx,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_50_35_322/Beam1@Turn@2018_06_12@12_50_35_322.sdds.clean_linx,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_51_46_303/Beam1@Turn@2018_06_12@12_51_46_303.sdds.clean_linx"
*                 NAME                    S                COUNT                    X                 STDX                 XMDL               MUXMDL
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.22R2.B1"             1214.705                    4          0.268051225    0.005484709043979                    0          2.914861509
         "BPM.23R2.B1"             1268.154                    4         -0.573589075    0.005737395779633                    0          3.030296051
         "BPM.24R2.B1"             1321.602                    4           0.20721685     0.01550440017713                    0          3.167796019
         "BPM.25R2.B1"             1375.051                    4          -0.58208145    0.006245410347825                    0          3.282580619
         "BPM.26R2.B1"             1428.499                    4           0.13707115    0.001699022791994                    0          3.420451423
         "BPM.27R2.B1"             1481.948                    4            0.2297862    0.005363218097861                    0          3.535874626
         "BPM.28R2.B1"             1535.397                    4          -0.04684785      0.0132940484037                    0          3.673348938
         "BPM.29R2.B1"             1588.845                    4         -0.449855525    0.003958810071482                    0          3.788145552
         "BPM.30R2.B1"             1642.294                    4          0.276677925    0.006572788158924                    0          3.926041635
         "BPM.31R2.B1"             1695.742                    4           -0.5514043    0.004870608417862                    0          4.041451946
         "BPM.32R2.B1"             1749.191                    4           0.01583651     0.01707588889294                    0          4.178901607
         "BPM.33R2.B1"             1802.639                    4        -0.0373009525    0.005022557984443                    0          4.293711752
         "BPM.34R2.B1"             1856.088                    4           0.04354748    0.002160831910554                    0          4.431632054
         "BPM.33L3.B1"             1909.536                    4           -0.2095381    0.005878125061209                    0           4.54702798
         "BPM.32L3.B1"             1962.985                    4           0.12439815      0.0158838971121                    0          4.684454118
         "BPM.31L3.B1"             2016.433                    4          -0.54186535    0.002985026559799                    0          4.799279243
         "BPM.30L3.B1"             2069.882                    4         0.0694894175    0.008415503657087                    0          4.937222586
         "BPM.29L3.B1"              2123.33                    4        -0.0822546375    0.006815974941176                    0          5.052602708
         "BPM.28L3.B1"             2176.779                    4         0.0525683225     0.01716357439472                    0          5.190006565
         "BPM.27L3.B1"             2230.227                    4          -0.10556245    0.005795001930347                    0          5.304848047
         "BPM.26L3.B1"             2283.676                    4          -0.16715445    0.003203891575525                    0          5.442813137
         "BPM.25L3.B1"             2337.124                    4          0.308500475    0.002561847765209                    0          5.558176113
         "BPM.24L3.B1"             2390.573                    4          0.135582825     0.01097099815455                    0          5.695559039
         "BPM.23L3.B1"             2444.021                    4          -0.31064975    0.005118257870382                    0          5.810418177
         "BPM.22L3.B1"              2497.47                    4         -0.105453935    0.006443947119887                    0          5.948403614
         "BPM.21L3.B1"             2550.918                    4      -0.011608748975       0.010341398888                    0          6.063748187
         "BPM.20L3.B1"             2604.367                    4          0.048026805     0.01859756083136                    0          6.202056445
         "BPM.19L3.B1"             2657.815                    4          -0.23726785    0.005363361124586                    0          6.313935705
         "BPM.18L3.B1"             2711.264                    4         0.0649954625    0.003462449843288                    0          6.446840771
         "BPM.17L3.B1"             2764.712                    4         -0.471545275     0.01015593756957                    0           6.56213772
         "BPM.16L3.B1"             2818.161                    4         0.0095698005     0.01690343281205                    0          6.700485839
         "BPM.15L3.B1"             2871.609                    4           0.46092625    0.003978907486073                    0          6.812410576
         "BPM.14L3.B1"             2925.058                    4         -0.387690725    0.006774932984692                    0          6.945278609
         "BPM.13L3.B1"             2978.506                    4          0.321342675    0.009368184420531                    0          7.060527465
         "BPM.12L3.B1"             3031.955                    4           0.11429697     0.01758083306772                    0          7.197388981
         "BPM.11L3.B1"             3085.403                    4         -0.570694325     0.00479917532938                    0          7.323729826
         "BPM.10L3.B1"             3138.184                    4          0.200905725    0.005998278789128                    0          7.473081638
          "BPM.8L3.B1"             3217.712                    4          0.179162825     0.01128603752927                    0           7.61073314
          "BPM.7L3.B1"             3256.776                    4         -0.302005975       0.012087898117                    0          7.669563161
          "BPM.6L3.B1"             3329.415                    4         -0.286422775     0.01834561599925                    0          7.781527082
       "BPMWG.A5L3.B1"              3371.12                    4         -0.007492446    0.006192694779537                    0          7.838629212
         "BPMW.5L3.B1"              3400.09                    4         0.0365567575    0.004113261618015                    0          7.922139367
        "BPMWE.4L3.B1"             3475.218                    4         -0.156463825    0.008703348424147                    0          8.025685425
         "BPMW.4L3.B1"             3502.763                    4           -0.0885626     0.01003473027062                    0          8.040895136
         "BPMW.4R3.B1"             3547.728                    4           0.66929895    0.005518494130454                    0          8.110995221
        "BPMWE.4R3.B1"             3575.273                    4          -0.98948535    0.003712724257554                    0          8.258357024
         "BPMW.5R3.B1"             3650.401                    4            0.7873736    0.002202450213993                    0           8.38796385
       "BPMWJ.A5R3.B1"             3679.119                    4          -0.69198815     0.01494229397458                    0          8.400617034
        "BPMWC.6R3.B1"             3718.937                    4            0.1818503    0.005560542540546                    0          8.446611593
         "BPMR.6R3.B1"             3731.015                    4          0.193072625    0.004728814388627                    0          8.486798551
          "BPM.8R3.B1"             3825.903                    4         -0.140488075    0.006213528191543                    0          8.785971548
          "BPM.9R3.B1"             3864.968                    4         -0.383063025    0.002953878328082                    0          8.890206391
         "BPM.10R3.B1"             3905.431                    4            0.6387483    0.002892990313702                    0          8.965100486
         "BPM.11R3.B1"             3958.212                    4         -0.418596925     0.01439554340802                    0          9.058243392
         "BPM.12R3.B1"             4012.935                    4             0.319745     0.00930206641318                    0           9.15888282
         "BPM.13R3.B1"             4066.384                    4          -0.10864816     0.01459384689502                    0          9.275492487
         "BPM.14R3.B1"             4119.833                    4        -0.0963381375    0.003896630312698                    0          9.390682445
         "BPM.15R3.B1"             4173.281                    4         0.0601501275     0.00989564256479                    0          9.529562506
         "BPM.17R3.B1"             4280.178                    4           -0.2460339     0.01163044564044                    0          9.773935419
         "BPM.18R3.B1"             4333.627                    4           0.52143355    0.003313691890876                    0          9.889068831
         "BPM.19R3.B1"             4387.075                    4        -0.0224745575     0.01190622743681                    0          10.02798548
         "BPM.20R3.B1"             4440.524                    4          -0.43798505    0.006299993660531                    0          10.14005649
         "BPM.21R3.B1"             4493.972                    4         0.0939518925     0.01052594964989                    0          10.27237989
         "BPM.22R3.B1"             4547.421                    4          0.031435125   0.0007267331452087                    0          10.38745558
         "BPM.23R3.B1"             4600.869                    4           -0.0839188     0.01251117681609                    0          10.52545769
         "BPM.24R3.B1"             4654.318                    4          0.268826775     0.01089502575293                    0          10.64058457
         "BPM.25R3.B1"             4707.766                    4          -0.16175465     0.01164155114011                    0          10.77794053
         "BPM.26R3.B1"             4761.215                    4         0.0581549625    0.002368363783193                    0          10.89303606
         "BPM.27R3.B1"             4814.663                    4         0.0112761075     0.01401900600244                    0          11.03103943
         "BPM.28R3.B1"             4868.112                    4         -0.211079175    0.009450172738215                    0          11.14614661
         "BPM.29R3.B1"              4921.56                    4          0.055945095      0.0100292822455                    0           11.2835021
         "BPM.30R3.B1"             4975.009                    4          -0.15703905    0.005233267290395                    0          11.39861734
         "BPM.31R3.B1"             5028.457                    4        -0.0671547375     0.01173322322428                    0           11.5366204
         "BPM.32R3.B1"             5081.906                    4          0.124282675     0.00369574379281                    0          11.65170786
         "BPM.33R3.B1"             5135.354                    4          0.061676515     0.01173151624846                    0          11.78906447
         "BPM.34R3.B1"             5188.803                    4         -0.511017975     0.00378598611422                    0           11.9041994
         "BPM.33L4.B1"             5242.251                    4          0.208006775     0.01514500392562                    0          12.04220053
         "BPM.32L4.B1"               5295.7                    4          -0.18997515    0.009242095190633                    0          12.15726839
         "BPM.31L4.B1"             5349.148                    4         -0.086675785     0.01271483719671                    0          12.29462769
         "BPM.30L4.B1"             5402.597                    4          0.057811095     0.00118489391641                    0          12.40978216
         "BPM.29L4.B1"             5456.045                    4          0.145395475    0.008515792032577                    0          12.54777979
         "BPM.28L4.B1"             5509.494                    4        -0.0991656675    0.006535530731042                    0          12.66282823
         "BPM.27L4.B1"             5562.942                    4        -0.0453412575    0.007329387845007                    0          12.80019179
         "BPM.26L4.B1"             5616.391                    4        -0.0276032275    0.002183840087538                    0          12.91536557
         "BPM.25L4.B1"             5669.839                    4         0.1147688325     0.01662062608025                    0          13.05335815
         "BPM.24L4.B1"             5723.288                    4         -0.294564375    0.008151939409556                    0          13.16838746
         "BPM.22L4.B1"             5830.185                    4        -0.0963013825    0.004190033434668                    0          13.42094959
         "BPM.21L4.B1"             5883.634                    4            0.2267913     0.01219564858506                    0          13.55893556
         "BPM.20L4.B1"             5937.082                    4          -0.46916355    0.003851745439116                    0          13.67020752
         "BPM.19L4.B1"             5990.531                    4            0.1462527    0.008045966565629                    0          13.80340009
         "BPM.18L4.B1"             6043.979                    4         -0.356173375   0.0007672760142655                    0          13.91933359
         "BPM.17L4.B1"             6097.428                    4          -0.02478446      0.0168676359254                    0          14.05737466
         "BPM.16L4.B1"             6150.876                    4            0.3364347     0.01003510529467                    0          14.16868677
         "BPM.15L4.B1"             6204.325                    4          -0.22210375     0.01131841330102                    0          14.30182842
         "BPM.14L4.B1"             6257.773                    4          0.052341385     0.00084940861577                    0          14.41771854
         "BPM.13L4.B1"             6311.222                    4        -0.0673652425     0.01179462477176                    0          14.55581285
         "BPM.12L4.B1"              6364.67                    4          0.091538845    0.003851682000405                    0          14.68372307
         "BPM.11L4.B1"             6418.119                    4          -0.17275605    0.006264216501105                    0           14.8325116
         "BPM.10L4.B1"             6469.957                    4            0.1940062     0.00474007949461                    0          14.93707912
          "BPM.9L4.B1"             6509.022                    4        -0.0768544575     0.01399884298145                    0          15.05475689
          "BPM.8L4.B1"             6549.485                    4         -0.050216775    0.006164868323877                    0           15.2288652
          "BPM.7L4.B1"             6588.549                    4         0.0031847695    0.004161608455641                    0          15.41430416
        "BPMYB.6L4.B1"             6685.153                    4            0.1268645     0.01152404887877                    0          15.51458223
        "BPMYA.5L4.B1"             6722.153                    4           0.16763675     0.01955929713979                    0          15.53851043
       "BPMWI.A5L4.B1"             6798.756                    4            -0.525675     0.02431233526927                    0          15.57053138
       "BPMWA.B5L4.B1"              6824.62                    4         -0.312392575     0.01707242035322                    0          15.58447623
       "BPMWA.A5L4.B1"             6833.505                    4          0.076688155     0.01858590935041                    0           15.5896846
       "BPMWA.A5R4.B1"             6881.554                    4           0.51884615       0.015947178274                    0          15.62161133
       "BPMWA.B5R4.B1"             6890.439                    4            0.4108108     0.01900230576062                    0          15.62817266
        "BPMYB.5R4.B1"             6992.829                    4        -0.1261608475     0.01966752623345                    0          15.71052501
        "BPMYA.6R4.B1"             7024.393                    4         -0.106592335     0.02637918471947                    0           15.7265036
          "BPM.7R4.B1"             7120.909                    4           -0.2347131     0.01227384403051                    0           15.7946522
          "BPM.8R4.B1"             7158.698                    4          0.328507625    0.004967749677376                    0          15.84084365
          "BPM.9R4.B1"             7197.763                    4         -0.282870175     0.00308766485181                    0          16.20470025
         "BPM.11R4.B1"             7290.065                    4            0.3585606     0.01003574000885                    0          16.31202493
         "BPM.12R4.B1"             7344.789                    4         -0.068957995    0.003572122513611                    0          16.45772525
         "BPM.13R4.B1"             7398.237                    4            0.1458964     0.00695911724109                    0           16.7330916
         "BPM.14R4.B1"             7451.686                    4         0.0804829275     0.02162954551412                    0          16.78441963
         "BPM.15R4.B1"             7505.134                    4         -0.374928275    0.006951051108436                    0          16.81582479
         "BPM.16R4.B1"             7558.583                    4          -0.14899355    0.002728122453764                    0          16.96758865
         "BPM.17R4.B1"             7612.031                    4           1.16185775     0.01051114388103                    0          17.23306892
         "BPM.18R4.B1"              7665.48                    4           1.43091475      0.0254131700539                    0          17.28441052
         "BPM.19R4.B1"             7718.928                    4         -0.056623795    0.009531628352338                    0          17.31581204
         "BPM.20R4.B1"             7772.377                    4          0.137802525    0.002372529825334                    0          17.46746972
         "BPM.21R4.B1"             7825.825                    4          0.261867875     0.01081790553421                    0          17.73304374
         "BPM.22R4.B1"             7879.274                    4           1.32179075     0.01874703695755                    0          17.78440141
         "BPM.23R4.B1"             7932.722                    4          0.693596625    0.006953903189005                    0           17.8157993
         "BPM.24R4.B1"             7986.171                    4           0.11415465    0.007006532439282                    0          17.96735087
         "BPM.25R4.B1"             8039.619                    4            0.3983735     0.01098350291142                    0          18.23301856
         "BPM.26R4.B1"             8093.068                    4           1.35139375      0.0214712194737                    0           18.2843923
         "BPM.27R4.B1"             8146.516                    4          0.983861875    0.007766339942499                    0          18.31578656
         "BPM.28R4.B1"             8199.965                    4         0.0412853825    0.005360276289898                    0           18.4672321
         "BPM.29R4.B1"             8253.413                    4         -0.634950875    0.008474599455552                    0          18.73299336
         "BPM.32R4.B1"             8413.759                    4         0.0648364825    0.007043247027887                    0          18.96711341
         "BPM.33R4.B1"             8467.208                    4         -0.376987025    0.007333946686272                    0          19.23296814
         "BPM.34R4.B1"             8520.656                    4           0.22987695     0.02373947330908                    0          19.28437408
         "BPM.33L5.B1"             8574.105                    4           -0.2932918    0.009113689507287                    0          19.31576108
         "BPM.32L5.B1"             8627.553                    4          -0.02477966    0.003257905625225                    0           19.4669948
         "BPM.31L5.B1"             8681.002                    4           0.06171362    0.006064238795065                    0          19.73294292
         "BPM.30L5.B1"              8734.45                    4         0.0173844805      0.0173522333699                    0          19.78436496
         "BPM.29L5.B1"             8787.899                    4           -0.1530213    0.005125493590399                    0          19.81574835
         "BPM.28L5.B1"             8841.347                    4          0.108442875     0.00350329691749                    0          19.96687626
         "BPM.26L5.B1"             8948.244                    4          0.142410525     0.02069072727424                    0          20.28435585
         "BPM.25L5.B1"             9001.693                    4         -0.267405025    0.006453456869933                    0          20.31573562
         "BPM.24L5.B1"             9055.141                    4          -0.07390564    0.004098930611973                    0          20.46675781
         "BPM.23L5.B1"              9108.59                    4           0.42523535    0.006450134087964                    0          20.73289242
         "BPM.22L5.B1"             9162.038                    4          -0.10729018     0.02029142812043                    0          20.78434674
         "BPM.21L5.B1"             9215.487                    4         -0.146380175    0.005966754403534                    0           20.8157229
         "BPM.20L5.B1"             9268.935                    4         -0.019361175    0.003307413024578                    0          20.96663944
         "BPM.19L5.B1"             9322.384                    4         -0.085743905    0.007555508856599                    0          21.23286715
         "BPM.18L5.B1"             9375.832                    4          -0.17260445      0.0241548817937                    0          21.28433762
         "BPM.17L5.B1"             9429.281                    4          0.428209725     0.00737244334411                    0          21.31571018
         "BPM.16L5.B1"             9482.729                    4           0.03458212    0.002288547560565                    0          21.46652114
         "BPM.15L5.B1"             9536.178                    4         -0.422404875    0.007500912095009                    0          21.73284186
         "BPM.14L5.B1"             9589.626                    4          0.251452875     0.01645251565649                    0          21.78432851
         "BPM.13L5.B1"             9643.075                    4         -0.407857175    0.005812307180637                    0          21.81569746
         "BPM.12L5.B1"             9696.523                    4           0.16401135    0.007419884983456                    0          21.97119524
         "BPM.11L5.B1"             9749.972                    4         0.0320127675      0.0125838607584                    0          22.23214776
         "BPM.10L5.B1"             9802.753                    4          -0.07736194     0.02264713780564                    0          22.28285004
          "BPM.9L5.B1"             9841.818                    4          -0.21162455    0.009550503143171                    0          22.30999627
          "BPM.8L5.B1"             9882.281                    4           0.02995432    0.004267457911623                    0           22.6278182
         "BPMR.7L5.B1"             9921.347                    4          0.188777875      0.0135804393236                    0          22.74721308
          "BPM.6L5.B1"             9958.241                    4         -0.203735875     0.02305192455614                    0           22.7787372
         "BPMR.5L5.B1"             9990.141                    4            0.1813586     0.02559052252632                    0          22.78364312
        "BPMYA.4L5.B1"             10017.55                    4         -0.216918175     0.04253346212092                    0           22.7857473
        "BPMWB.4L5.B1"             10038.68                    4         -0.744716375     0.05053735936975                    0          22.78668577
        "BPMSY.4L5.B1"             10131.46                    4          -0.15760568     0.05589126533832                    0          22.78957913
         "BPMS.2L5.B1"             10158.25                    4           0.60181225     0.07710818796112                    0          22.79000432
        "BPMSW.1L5.B1"             10168.21                    4          0.502431625     0.04137451819184                    0          22.79031727
         "BPMS.2R5.B1"              10221.3                    4         -1.004042575     0.04806879363872                    0          23.28851131
        "BPMWB.4R5.B1"             10340.87                    4           0.09351405     0.03282160072853                    0          23.29181684
        "BPMYA.4R5.B1"                10362                    4         0.1127106375     0.02525276210679                    0          23.29413254
          "BPM.5R5.B1"             10383.12                    4          -0.69354955     0.01232705340714                    0          23.29901344
         "BPMR.6R5.B1"             10415.02                    4        -0.0874567325    0.005403310961247                    0          23.43464612
        "BPM_A.7R5.B1"             10449.03                    4          0.176844175     0.01888447807624                    0          23.77429319
          "BPM.8R5.B1"             10490.47                    4          -0.33364985    0.009472597351979                    0          23.80602646
          "BPM.9R5.B1"             10529.54                    4          -0.24102645    0.003349730358211                    0          24.08562993
         "BPM.10R5.B1"             10570.01                    4          0.356887575     0.00479663733746                    0          24.24102638
         "BPM.11R5.B1"             10622.79                    4       -0.01012075975     0.02617753457195                    0          24.28545115
         "BPM.12R5.B1"             10677.51                    4          0.203625725     0.01334464677847                    0          24.31639016
         "BPM.13R5.B1"             10730.97                    4        -0.0713210975    0.008426072607878                    0          24.46980424
         "BPM.14R5.B1"             10784.42                    4         -0.162226925    0.002124801341794                    0          24.73353764
         "BPM.16R5.B1"             10891.32                    4          -0.25577715     0.01113045914115                    0          24.81605775
         "BPM.17R5.B1"             10944.77                    4          0.016119775     0.00848848982845                    0          24.96980413
         "BPM.18R5.B1"             10998.22                    4          0.024325615     0.00374366411647                    0          25.23353764
         "BPM.19R5.B1"             11051.68                    4         0.0062863225      0.0225276793887                    0          25.28458361
         "BPM.20R5.B1"             11105.13                    4         0.0626146775     0.01043850475246                    0          25.31605775
         "BPM.22R5.B1"             11212.03                    4          -0.31872555    0.004407529848194                    0          25.73353764
         "BPM.23R5.B1"             11265.48                    4        -0.0036794325     0.01812034542156                    0          25.78458361
         "BPM.24R5.B1"             11318.93                    4         -0.067876955     0.01194420360843                    0          25.81605775
         "BPM.25R5.B1"             11372.38                    4           0.08107213    0.006276510330062                    0          25.96980413
         "BPM.26R5.B1"             11425.84                    4         -0.135870525    0.003751997139804                    0          26.23353764
         "BPM.27R5.B1"             11479.29                    4         0.1039066325     0.02180513694114                    0          26.28458361
         "BPM.28R5.B1"             11532.74                    4         -0.285768825    0.007941419062869                    0          26.31605775
         "BPM.29R5.B1"             11586.19                    4          -0.01881521    0.009241634005233                    0          26.46980413
         "BPM.30R5.B1"             11639.64                    4           0.17747445    0.005235707644886                    0          26.73353764
         "BPM.31R5.B1"             11693.09                    4         -0.141198025     0.02210978235255                    0          26.78458361
         "BPM.32R5.B1"             11746.54                    4         -0.126228175     0.01032338948612                    0          26.81605775
         "BPM.33R5.B1"                11800                    4           0.03220367    0.005740700394231                    0          26.96980413
         "BPM.34R5.B1"             11853.45                    4          0.152911025    0.003694020219503                    0          27.23353764
         "BPM.33L6.B1"              11906.9                    4         -0.200889425     0.02165782975282                    0          27.28458361
         "BPM.32L6.B1"             11960.35                    4           0.37859575     0.01079874766548                    0          27.31605775
         "BPM.31L6.B1"              12013.8                    4         0.0073683375     0.01288316460608                    0          27.46980413
         "BPM.30L6.B1"             12067.25                    4        -0.0085896315    0.001510759298944                    0          27.73353764
         "BPM.29L6.B1"              12120.7                    4            -0.050326     0.01752899785269                    0          27.78458361
         "BPM.28L6.B1"             12174.16                    4           0.07065396    0.007167058197613                    0          27.81605775
         "BPM.27L6.B1"             12227.61                    4         0.0111915525    0.005880723627543                    0          27.96980413
         "BPM.26L6.B1"             12281.06                    4          0.172679675     0.00586231939697                    0          28.23353764
         "BPM.25L6.B1"             12334.51                    4         -0.079299075     0.02426954470268                    0          28.28458361
         "BPM.24L6.B1"             12387.96                    4          0.125343025    0.009856935617224                    0          28.31605775
         "BPM.22L6.B1"             12494.87                    4         -0.389265675    0.007646935334962                    0          28.73353764
         "BPM.21L6.B1"             12548.32                    4           0.13197185     0.01902690943408                    0          28.78458361
         "BPM.20L6.B1"             12601.77                    4         -0.122028875     0.01052151251637                    0          28.81605775
         "BPM.19L6.B1"             12655.22                    4         0.0524299725    0.005884709754303                    0          28.96980413
         "BPM.18L6.B1"             12708.67                    4          0.152060875    0.009009964230345                    0          29.23353764
         "BPM.17L6.B1"             12762.12                    4         0.0237028825     0.02282457178903                    0          29.28458361
         "BPM.16L6.B1"             12815.57                    4          -0.11640965    0.009093317909747                    0          29.31605775
         "BPM.15L6.B1"             12869.03                    4        -0.0191859175    0.007957579211088                    0          29.46980413
         "BPM.14L6.B1"             12922.48                    4         -0.129951925    0.002025191360609                    0          29.73353764
