@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/home/jdilly/link_betabeat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/home/jdilly/link_gui_out/2018-10-31/models/LHCB1/flatopticsb1_60_15/twiss.dat' '--files=/home/jdilly/link_gui_out/2018-10-31/LHCB1/Measurements/Beam1@Turn@2018_10_30@13_01_48_047/Beam1@Turn@2018_10_30@13_01_48_047.sdds,/home/jdilly/link_gui_out/2018-10-31/LHCB1/Measurements/Beam1@Turn@2018_10_30@13_03_13_684/Beam1@Turn@2018_10_30@13_03_13_684.sdds,/home/jdilly/link_gui_out/2018-10-31/LHCB1/Measurements/Beam1@Turn@2018_10_30@13_04_27_548/Beam1@Turn@2018_10_30@13_04_27_548.sdds' '--output=/home/jdilly/link_gui_out/2018-10-31/LHCB1/Results/b1_md3312_forcoupling' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=0' '--errordefs=/home/jdilly/link_gui_out/2018-10-31/models/LHCB1/flatopticsb1_60_15/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/media/jdilly/Storage/Repositories/BetaBeatGui/beta-beating-cwd"
@ Date %s "01. November 2018, 09:59:47"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB1"
@ Q1 %le 0.2684633077706444
@ Q2 %le 0.3239519167132584
@ FILES %s "/home/jdilly/link_gui_out/2018-10-31/LHCB1/Measurements/Beam1@Turn@2018_10_30@13_01_48_047/Beam1@Turn@2018_10_30@13_01_48_047.sdds.linx,/home/jdilly/link_gui_out/2018-10-31/LHCB1/Measurements/Beam1@Turn@2018_10_30@13_03_13_684/Beam1@Turn@2018_10_30@13_03_13_684.sdds.linx,/home/jdilly/link_gui_out/2018-10-31/LHCB1/Measurements/Beam1@Turn@2018_10_30@13_04_27_548/Beam1@Turn@2018_10_30@13_04_27_548.sdds.linx"
*                 NAME                    S                COUNT                    X                 STDX                 XMDL               MUXMDL
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.19R2.B1"           1054.35987                    3     -0.6501018330701    0.005862010019589                    0          2.530656537
         "BPM.20R2.B1"          1107.808386                    3   -0.007908650424096    0.004011939538124                    0          2.665238381
         "BPM.21R2.B1"          1161.256901                    3     -0.2222149539178      0.0049316470994                    0          2.781042915
         "BPM.22R2.B1"          1214.705417                    3       0.254625564316    0.001714673706217                    0          2.918722903
         "BPM.23R2.B1"          1268.153933                    3     -0.5393101400186    0.001100777629351                    0          3.033829462
         "BPM.24R2.B1"          1321.602449                    3      0.2393787940219    0.002375532120171                    0          3.171508637
         "BPM.25R2.B1"          1375.050965                    3     -0.6066712883337   0.0002642360415906                    0          3.286615195
         "BPM.26R2.B1"          1428.499481                    3     0.09028104638194    0.001286183898816                    0           3.42429437
         "BPM.27R2.B1"          1481.947997                    3      0.1778382266043    0.002646138062278                    0          3.539400929
         "BPM.28R2.B1"          1535.396513                    3    -0.09426873035793    0.002590582751675                    0          3.677080104
         "BPM.29R2.B1"          1588.845029                    3      -0.491438796071     0.00157680089691                    0          3.792186663
         "BPM.30R2.B1"          1642.293545                    3      0.3012066296974    0.001484632306159                    0          3.929865838
         "BPM.31R2.B1"           1695.74206                    3     -0.4785108135698    0.002874894309701                    0          4.044972396
         "BPM.32R2.B1"          1749.190576                    3     0.06290992990769    0.002703504821511                    0          4.182651571
         "BPM.33R2.B1"          1802.639092                    3    -0.03707119817441    0.009206715109217                    0           4.29775813
         "BPM.34R2.B1"          1856.087608                    3     0.01472404080889    0.002901732598441                    0          4.435437305
         "BPM.33L3.B1"          1909.536124                    3     -0.2210375296784     0.00184889571863                    0          4.550543863
         "BPM.32L3.B1"           1962.98464                    3      0.1008203048795    0.003858342417202                    0          4.688223039
         "BPM.31L3.B1"          2016.433156                    3     -0.5429788679409   0.0003082663757138                    0          4.803329597
         "BPM.30L3.B1"          2069.881672                    3     0.08135083935754    0.001503514263945                    0          4.941008772
         "BPM.29L3.B1"          2123.330188                    3    -0.01390103257379     0.00180078032627                    0          5.056115331
         "BPM.28L3.B1"          2176.778704                    3     0.07174502499133    0.002844537762951                    0          5.193794506
         "BPM.27L3.B1"           2230.22722                    3    -0.08226950118021    0.001094357197548                    0          5.308901064
         "BPM.26L3.B1"          2283.675735                    3     -0.2027349125437   0.0009199847059372                    0           5.44658024
         "BPM.25L3.B1"          2337.124251                    3       0.316970913067    0.003962008924801                    0          5.561686798
         "BPM.24L3.B1"          2390.572767                    3     0.07256783668386    0.001692370695343                    0          5.699365973
         "BPM.23L3.B1"          2444.021283                    3     -0.2792660841368    0.004337902601846                    0          5.814472532
         "BPM.22L3.B1"          2497.469799                    3    -0.03746216120617     0.00134540524218                    0          5.952151707
         "BPM.21L3.B1"          2550.918315                    3    0.003769219645986    0.002292515220629                    0          6.067258265
         "BPM.20L3.B1"          2604.366831                    3      0.0772502751293    0.003489233491516                    0          6.205781321
         "BPM.19L3.B1"          2657.815347                    3      -0.232077362002    0.001833438445593                    0          6.318649163
         "BPM.18L3.B1"          2711.263863                    3     0.04992678930249    0.003295915807603                    0          6.452425694
         "BPM.17L3.B1"          2764.712379                    3     -0.4605634742286    0.001661887603838                    0          6.567539375
         "BPM.16L3.B1"          2818.160894                    3   -0.009824648053828    0.002210597751189                    0          6.706057849
         "BPM.15L3.B1"           2871.60941                    3      0.4322508062703    0.001378018163511                    0          6.818918672
         "BPM.14L3.B1"          2925.057926                    3     -0.3431608834728    0.001156365089657                    0          6.952699568
         "BPM.13L3.B1"          2978.506442                    3      0.3640499396307   0.0003837246074525                    0          7.067820492
         "BPM.12L3.B1"          3031.954958                    3      0.1436329542093    0.001099460449876                    0           7.20490983
         "BPM.11L3.B1"          3085.403474                    3      -0.534898715569     0.00219757064465                    0          7.331367164
         "BPM.10L3.B1"          3138.184185                    3      0.2236708975598    0.002684438566589                    0          7.480447019
          "BPM.9L3.B1"          3177.249195                    3     -0.4716773853162   0.0009374852093586                    0          7.541383832
          "BPM.8L3.B1"          3217.712206                    3     0.03188584639997    0.003710004517221                    0          7.618075468
          "BPM.7L3.B1"          3256.776216                    3     -0.2535207731024    0.001293334480813                    0          7.677022654
          "BPM.6L3.B1"          3329.415216                    3     -0.1868273267886    0.004196121411006                    0          7.789169172
       "BPMWG.A5L3.B1"          3371.119716                    3    0.007380353256278    0.002205560805934                    0          7.846253331
         "BPMW.5L3.B1"          3400.089716                    3       0.108998062787    0.002244979333066                    0           7.92961134
        "BPMWE.4L3.B1"          3475.217716                    3    -0.08146707908852    0.002253013769271                    0          8.032983901
         "BPMW.4L3.B1"          3502.762716                    3     0.09516045390659   0.0005598302876936                    0           8.04818708
         "BPMW.4R3.B1"          3547.727716                    3      0.7392692774863    0.002184298312936                    0          8.118337961
        "BPMWE.4R3.B1"          3575.272716                    3     -0.9015042204526    0.001775846892972                    0          8.265980977
         "BPMW.5R3.B1"          3650.400716                    3      0.6781460871278    0.001291882437037                    0          8.395509351
       "BPMWJ.A5R3.B1"          3679.118716                    3     -0.6005391743022    0.008688320370347                    0          8.408136257
        "BPMWC.6R3.B1"          3718.936716                    3       0.196405427557   0.0007756811982507                    0          8.454029737
         "BPMR.6R3.B1"          3731.015216                    3      0.2772375324029    0.005341235733902                    0          8.494140707
          "BPM.8R3.B1"          3825.903227                    3    -0.08113920478455    0.003215342546733                    0          8.793615472
          "BPM.9R3.B1"          3864.968238                    3     -0.3494642350431    0.002441612532208                    0          8.897747357
         "BPM.10R3.B1"          3905.431248                    3      0.6763796249763    0.003410333061515                    0          8.972480832
         "BPM.11R3.B1"          3958.211959                    3     -0.3905904487235    0.003512420349271                    0          9.065535739
         "BPM.12R3.B1"          4012.935475                    3      0.3326453051692    0.004577414022212                    0          9.166318645
         "BPM.13R3.B1"          4066.383991                    3    -0.07946470583694    0.002679511190425                    0           9.28313122
         "BPM.14R3.B1"          4119.832506                    3    -0.09974382426991      0.0015696344215                    0          9.398222441
         "BPM.15R3.B1"          4173.281022                    3     0.01476742320067    0.003408573875226                    0          9.536754575
         "BPM.17R3.B1"          4280.178054                    3     -0.2508020682291    0.002606080226052                    0          9.783404379
         "BPM.18R3.B1"           4333.62657                    3      0.5233239822387    0.001199343069427                    0          9.898503535
         "BPM.19R3.B1"          4387.075086                    3   -0.009172461975275    0.003589750004235                    0          10.03703114
         "BPM.20R3.B1"          4440.523602                    3     -0.4169194117148    0.004074638922546                    0          10.14990602
         "BPM.21R3.B1"          4493.972118                    3     0.06274382374643    0.002535805365705                    0          10.28367821
         "BPM.22R3.B1"          4547.420634                    3    -0.01891249226988    0.004416598336276                    0          10.39878464
         "BPM.23R3.B1"           4600.86915                    3     -0.1032996259798    0.002635907563627                    0          10.53646381
         "BPM.24R3.B1"          4654.317666                    3      0.2250269266519     0.00734733199195                    0          10.65157037
         "BPM.25R3.B1"          4707.766181                    3     -0.2526456231351    0.002883935928394                    0          10.78924955
         "BPM.26R3.B1"          4761.214697                    3     0.04587524871582    0.002557400604158                    0           10.9043561
         "BPM.27R3.B1"          4814.663213                    3      0.1137110689268    0.003599214350038                    0          11.04203528
         "BPM.28R3.B1"          4868.111729                    3     -0.2078802201957    0.003271080023965                    0          11.15714184
         "BPM.30R3.B1"          4975.008761                    3     -0.1438868213527    0.004353137985373                    0          11.40992757
         "BPM.31R3.B1"          5028.457277                    3    -0.04972508357139    0.003411270329579                    0          11.54760675
         "BPM.32R3.B1"          5081.905793                    3       0.110241888407    0.004244106770579                    0          11.66271331
         "BPM.33R3.B1"          5135.354309                    3    -0.03124807029066    0.003143656457368                    0          11.80039248
         "BPM.34R3.B1"          5188.802825                    3     -0.4305993963669     0.00721231022403                    0          11.91549904
         "BPM.33L4.B1"           5242.25134                    3      0.2874933133607    0.002066161475153                    0          12.05317821
         "BPM.32L4.B1"          5295.699856                    3     -0.1758356256407    0.002703901813499                    0          12.16828477
         "BPM.31L4.B1"          5349.148372                    3    -0.09062081434959    0.002060530444475                    0          12.30596395
         "BPM.30L4.B1"          5402.596888                    3     0.08211740143421   0.0009240406655984                    0          12.42107051
         "BPM.29L4.B1"          5456.045404                    3   -0.004836199811651    0.004046897049838                    0          12.55874968
         "BPM.28L4.B1"           5509.49392                    3    -0.08136526192917    0.002275627948942                    0          12.67385624
         "BPM.27L4.B1"          5562.942436                    3    -0.06452466145883    0.004008741639659                    0          12.81153541
         "BPM.26L4.B1"          5616.390952                    3    -0.01030213825743    0.002950913449306                    0          12.92664197
         "BPM.25L4.B1"          5669.839468                    3      0.1372967606862    0.002038428464247                    0          13.06432115
         "BPM.24L4.B1"          5723.287984                    3     -0.2294308924084    0.002691794860087                    0          13.17942771
         "BPM.23L4.B1"            5776.7365                    3    -0.01577653013521    0.001402170100977                    0          13.31710688
         "BPM.22L4.B1"          5830.185015                    3     -0.1063388946196    0.003714636932243                    0          13.43221344
         "BPM.21L4.B1"          5883.633531                    3      0.1476983840496    0.007198855572659                    0          13.56989262
         "BPM.20L4.B1"          5937.082047                    3      -0.475991000938    0.002852398377943                    0          13.68209566
         "BPM.19L4.B1"          5990.530563                    3      0.1632362185664    0.002140934383863                    0          13.81668455
         "BPM.18L4.B1"          6043.979079                    3     -0.3032462154165    0.002210162851721                    0          13.93249386
         "BPM.17L4.B1"          6097.427595                    3    -0.02393631455025    0.001172358074291                    0          14.07016655
         "BPM.16L4.B1"          6150.876111                    3      0.3316843464944    0.001118500897279                    0          14.18236508
         "BPM.15L4.B1"          6204.324627                    3     -0.1812046024857    0.004312278672144                    0          14.31696102
         "BPM.14L4.B1"          6257.773143                    3      0.0590474821305    0.001510173655098                    0          14.43277508
         "BPM.13L4.B1"          6311.221659                    3     -0.1179506920434    0.005890513951491                    0          14.57044047
         "BPM.12L4.B1"          6364.670174                    3     0.05627911578338    0.002223868794313                    0          14.69838961
         "BPM.11L4.B1"           6418.11869                    3     -0.1897192357045    0.002139303866229                    0          14.84761551
         "BPM.10L4.B1"          6469.957401                    3      0.2087834276545     0.00417683705988                    0          14.95208556
          "BPM.9L4.B1"          6509.022412                    3    -0.05739846719442   0.0008182942737539                    0          15.06938695
          "BPM.8L4.B1"          6549.485422                    3     -0.1315941827276    0.000939316005623                    0          15.24367784
          "BPM.7L4.B1"          6588.549433                    3    -0.04804213911119    0.001157356275365                    0          15.42936819
        "BPMYB.6L4.B1"          6685.153433                    3      0.1342051313465    0.005309083679323                    0           15.5293283
        "BPMYA.5L4.B1"          6722.153433                    3      0.1209985389319    0.006309447577016                    0          15.55318247
       "BPMWA.B5L4.B1"          6824.619933                    3     -0.3254050129073    0.007443091255463                    0          15.59905313
       "BPMWA.A5L4.B1"          6833.504933                    3     0.02022930166097    0.008556102880048                    0           15.6042558
       "BPMWA.A5R4.B1"          6881.553933                    3      0.4655396218314    0.003860073767367                    0          15.63617337
       "BPMWA.B5R4.B1"          6890.438933                    3      0.4194081305828    0.006234312646261                    0           15.6427384
        "BPMYB.5R4.B1"          6992.829433                    3     -0.1069344886497    0.006968849685859                    0          15.72527436
        "BPMYA.6R4.B1"          7024.393433                    3     -0.1422699136747    0.009252876043554                    0          15.74130793
          "BPM.7R4.B1"          7120.909433                    3     -0.1801647300574    0.006125029474903                    0          15.80968036
          "BPM.8R4.B1"          7158.698443                    3      0.3223391063214    0.002807845185215                    0          15.85595674
          "BPM.9R4.B1"          7197.763454                    3     -0.2412792896657    0.002174458679904                    0          16.21943037
         "BPM.10R4.B1"          7238.226465                    3      0.1071438260723     0.00327067112419                    0          16.30028845
         "BPM.11R4.B1"          7290.065175                    3      0.3531107141952    0.002623005453868                    0           16.3270943
         "BPM.12R4.B1"          7344.788691                    3     -0.1090706791061    0.001398775447281                    0           16.4726678
         "BPM.13R4.B1"          7398.237207                    3     0.09272218222208    0.004873544498079                    0          16.74791916
         "BPM.14R4.B1"          7451.685723                    3     0.02977863984322    0.008148365394545                    0          16.79941921
         "BPM.15R4.B1"          7505.134239                    3      -0.360153008048    0.002903915020961                    0          16.83090179
         "BPM.16R4.B1"          7558.582755                    3    -0.08628684390426    0.003720772214514                    0          16.98249801
         "BPM.17R4.B1"          7612.031271                    3       1.107118927077    0.002686919279416                    0           17.2478964
         "BPM.18R4.B1"          7665.479786                    3       1.387478578483    0.004111783111597                    0          17.29941008
         "BPM.19R4.B1"          7718.928302                    3    -0.06689163817356    0.001490118659547                    0          17.33088902
         "BPM.20R4.B1"          7772.376818                    3      0.1345333000245    0.002582915003962                    0          17.48237949
         "BPM.21R4.B1"          7825.825334                    3      0.3460091213981    0.003336277907259                    0          17.74787114
         "BPM.22R4.B1"           7879.27385                    3       1.192884137453    0.005637796380109                    0          17.79940094
         "BPM.23R4.B1"          7932.722366                    3      0.6930468252742    0.004037288741542                    0          17.83087625
         "BPM.24R4.B1"          7986.170882                    3     0.08667498186215    0.003223022937232                    0          17.98226104
         "BPM.25R4.B1"          8039.619398                    3      0.3116735454404    0.001262852331315                    0          18.24784587
         "BPM.26R4.B1"          8093.067914                    3       1.356024101888    0.003300295919301                    0           18.2993918
         "BPM.27R4.B1"           8146.51643                    3      0.9114411049589   0.0009856823665762                    0          18.33086348
         "BPM.28R4.B1"          8199.964946                    3     0.06664610773253    0.004550358599444                    0          18.48214268
         "BPM.29R4.B1"          8253.413461                    3      -0.621376487069    0.002633919595409                    0          18.74782058
         "BPM.30R4.B1"          8306.861977                    3     0.09768863750597    0.009585920008885                    0          18.79938266
         "BPM.32R4.B1"          8413.759009                    3      0.1049051709119    0.004050315113143                    0          18.98202439
         "BPM.33R4.B1"          8467.207525                    3     -0.2925180325837    0.002946433593578                    0          19.24779527
         "BPM.34R4.B1"          8520.656041                    3      0.2586489013436    0.005152382860485                    0          19.29937352
         "BPM.33L5.B1"          8574.104557                    3     -0.2493450548508    0.003925400779437                    0          19.33083796
         "BPM.32L5.B1"          8627.553073                    3    -0.04721151315094     0.00621772919967                    0          19.48190619
         "BPM.31L5.B1"          8681.001589                    3     0.04821598408819    0.003514681326128                    0          19.74776996
         "BPM.30L5.B1"          8734.450105                    3    -0.07354341200131    0.003284120825691                    0          19.79936438
         "BPM.29L5.B1"           8787.89862                    3     -0.1545022506055    0.004308441876704                    0           19.8308252
         "BPM.28L5.B1"          8841.347136                    3      0.0902008793385    0.006635465959137                    0          19.98178806
         "BPM.27L5.B1"          8894.795652                    3      -0.139499801561    0.003012729333338                    0          20.24774462
         "BPM.26L5.B1"          8948.244168                    3       0.167778761788    0.002644532702296                    0          20.29935524
         "BPM.24L5.B1"            9055.1412                    3    -0.04677569312265     0.00215204069523                    0          20.48167001
         "BPM.23L5.B1"          9108.589716                    3      0.3912343048993     0.00824231727233                    0          20.74771928
         "BPM.22L5.B1"          9162.038232                    3     -0.2021216856049    0.008905365654801                    0           20.7993461
         "BPM.21L5.B1"          9215.486748                    3     -0.1701575436127     0.01063464292082                    0           20.8307997
         "BPM.20L5.B1"          9268.935264                    3     0.04752842287632    0.004447463499527                    0          20.98155204
         "BPM.19L5.B1"          9322.383779                    3    -0.03646379212317    0.006992980423036                    0          21.24769392
         "BPM.18L5.B1"          9375.832295                    3     -0.1823260644128    0.006097754805058                    0          21.29933696
         "BPM.17L5.B1"          9429.280811                    3      0.4611677651249    0.003663279187969                    0          21.33078695
         "BPM.16L5.B1"          9482.729327                    3     0.03860528404669    0.001350950149269                    0          21.48143415
         "BPM.15L5.B1"          9536.177843                    3     -0.3960187304906    0.006798683637501                    0          21.74766855
         "BPM.14L5.B1"          9589.626359                    3      0.1474151550936    0.007425787052788                    0          21.79932782
         "BPM.13L5.B1"          9643.074875                    3     -0.4262184230483    0.007458285086073                    0          21.83077421
         "BPM.12L5.B1"          9696.523391                    3      0.1944778255592    0.003333539416257                    0          21.98609218
         "BPM.11L5.B1"          9749.971907                    3    0.008642373851152    0.003792019297011                    0          22.24697199
         "BPM.10L5.B1"          9802.752617                    3    -0.03732341303269    0.003697020360308                    0            22.297845
          "BPM.9L5.B1"          9841.817628                    3     -0.2191248086492    0.007678019206627                    0          22.32506136
          "BPM.8L5.B1"          9882.280639                    3    -0.02420251960332    0.004103462417579                    0           22.6423837
         "BPMR.7L5.B1"          9921.346649                    3      0.2655741311509    0.008379041069505                    0          22.76209057
          "BPM.6L5.B1"          9958.240649                    3     -0.1807662418509    0.009238118250906                    0          22.79371975
         "BPMR.5L5.B1"          9990.140649                    3      0.1352939128893    0.009288551186172                    0          22.79864042
        "BPMYA.4L5.B1"          10017.54665                    3     -0.1898995026938     0.01281004925027                    0          22.80075075
        "BPMWB.4L5.B1"          10038.68115                    3     -0.6438167579319     0.01430362352692                    0          22.80169192
        "BPMSY.4L5.B1"          10131.46115                    3    -0.08534026590837     0.01900685313628                    0          22.80459348
         "BPMS.2L5.B1"          10158.24665                    3       0.857708016057     0.02381619787232                    0          22.80501985
        "BPMSW.1L5.B1"          10168.21165                    3      0.6453690574364     0.01355011652885                    0          22.80533368
        "BPMSW.1R5.B1"          10211.33965                    3     0.02323130940717    0.008469106677263                    0          23.30311954
         "BPMS.2R5.B1"          10221.30465                    3     -0.6093135363981    0.009990909931652                    0          23.30352267
        "BPMSY.4R5.B1"          10248.09015                    3       1.433301175595     0.02290725546526                    0          23.30414419
        "BPMWB.4R5.B1"          10340.87015                    3      0.1902858455674    0.007040985570629                    0          23.30683737
        "BPMYA.4R5.B1"          10362.00265                    3      0.1346931725084    0.003604015348334                    0          23.30915932
          "BPM.5R5.B1"          10383.12065                    3     -0.5856468319448    0.003345478153049                    0          23.31405287
         "BPMR.6R5.B1"          10415.02065                    3    -0.03644246493514    0.001309532354129                    0          23.44965944
        "BPM_A.7R5.B1"          10449.03465                    3      0.1784536478456     0.00347597011663                    0          23.78926191
          "BPM.8R5.B1"          10490.47364                    3     -0.2831150225382    0.002282644817233                    0          23.82108275
          "BPM.9R5.B1"          10529.54063                    3     -0.1561029886062    0.003169939651803                    0          24.10020547
         "BPM.10R5.B1"          10570.00562                    3      0.3723265607894    0.002131795642194                    0          24.25588204
         "BPM.11R5.B1"          10622.78831                    3    -0.01622786872565    0.007174220542982                    0          24.30045374
         "BPM.12R5.B1"          10677.51479                    3       0.162484972377    0.002537523424499                    0          24.33146825
         "BPM.13R5.B1"          10730.96627                    3     0.00258924727509    0.001087652634836                    0          24.48470598
         "BPM.14R5.B1"          10784.41776                    3     -0.1809388798464    0.002353631278943                    0          24.74836679
         "BPM.15R5.B1"          10837.86924                    3    -0.01093738929364    0.007004575511513                    0          24.79958367
         "BPM.16R5.B1"          10891.32073                    3     -0.2534893360005    0.004374792979021                    0           24.8311352
         "BPM.17R5.B1"          10944.77221                    3     0.02491303366692    0.002093967676788                    0          24.98470588
         "BPM.18R5.B1"           10998.2237                    3     0.09723160286995    0.001460745795885                    0          25.24836679
         "BPM.19R5.B1"          11051.67518                    3     0.02599678410452    0.005967093339112                    0          25.29958367
         "BPM.20R5.B1"          11105.12666                    3     0.07322246079438    0.002676407917737                    0           25.3311352
         "BPM.21R5.B1"          11158.57815                    3     0.02098845745993    0.001741944484236                    0          25.48470588
         "BPM.22R5.B1"          11212.02963                    3      -0.320746226827    0.001559656585615                    0          25.74836679
         "BPM.23R5.B1"          11265.48112                    3    -0.06475360959434    0.005882683111858                    0          25.79958367
         "BPM.24R5.B1"           11318.9326                    3    -0.04766774973446    0.002756832199289                    0           25.8311352
         "BPM.25R5.B1"          11372.38408                    3      0.0299652747569   0.0009310956338862                    0          25.98470588
         "BPM.26R5.B1"          11425.83557                    3     -0.1427881428487    0.002112326152801                    0          26.24836679
         "BPM.27R5.B1"          11479.28705                    3      0.1567492778581    0.006285946270312                    0          26.29958367
         "BPM.28R5.B1"          11532.73854                    3     -0.2289969419642    0.004089840206908                    0           26.3311352
         "BPM.29R5.B1"          11586.19002                    3    -0.01715645371742    0.002251921643322                    0          26.48470588
         "BPM.30R5.B1"           11639.6415                    3      0.1410902139834    0.001732730555873                    0          26.74836679
         "BPM.31R5.B1"          11693.09299                    3     -0.1696343894088    0.005924601171198                    0          26.79958367
         "BPM.32R5.B1"          11746.54447                    3      -0.190281695637    0.001154820229223                    0           26.8311352
         "BPM.33R5.B1"          11799.99596                    3    -0.02725622832496     0.00183689790427                    0          26.98470588
         "BPM.34R5.B1"          11853.44744                    3      0.1683082677418   0.0007131017237759                    0          27.24836679
         "BPM.33L6.B1"          11906.89893                    3     -0.1635519987765     0.00599728354121                    0          27.29958367
         "BPM.32L6.B1"          11960.35041                    3       0.335153299288    0.001093962527187                    0           27.3311352
         "BPM.31L6.B1"          12013.80189                    3     -0.0478206601593   0.0002829532993357                    0          27.48470588
         "BPM.30L6.B1"          12067.25338                    3    -0.07950984259214    0.002604485722989                    0          27.74836679
         "BPM.29L6.B1"          12120.70486                    3     -0.1299689772807    0.005499486691294                    0          27.79958367
         "BPM.28L6.B1"          12174.15635                    3     0.04694585931867    0.004821199528979                    0           27.8311352
         "BPM.27L6.B1"          12227.60783                    3    -0.08410535743862    0.002657540457521                    0          27.98470588
