@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/home/jdilly/link_betabeat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/home/jdilly/link_gui_out/2018-10-19/models/LHCB1/b1_flat_60_15cm/twiss.dat' '--files=/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_45_48_655/Beam1@Turn@2018_06_12@12_45_48_655.sdds.clean,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_49_06_114/Beam1@Turn@2018_06_12@12_49_06_114.sdds.clean,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_50_35_322/Beam1@Turn@2018_06_12@12_50_35_322.sdds.clean,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_51_46_303/Beam1@Turn@2018_06_12@12_51_46_303.sdds.clean' '--output=/home/jdilly/link_gui_out/2018-10-19/LHCB1/Results/b1_18md2148_after_global_correction' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=0' '--errordefs=/home/jdilly/link_gui_out/2018-10-19/models/LHCB1/b1_flat_60_15cm/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/media/jdilly/Storage/Repositories/BetaBeatGui/lhc-app-beta-beating"
@ Date %s "19. October 2018, 15:15:25"
@ Q1 %le 0.28055220695906696
@ Q2 %le 0.30921871031872256
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_45_48_655/Beam1@Turn@2018_06_12@12_45_48_655.sdds.clean_liny,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_49_06_114/Beam1@Turn@2018_06_12@12_49_06_114.sdds.clean_liny,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_50_35_322/Beam1@Turn@2018_06_12@12_50_35_322.sdds.clean_liny,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_51_46_303/Beam1@Turn@2018_06_12@12_51_46_303.sdds.clean_liny"
*                 NAME                    S                COUNT                 BETY              SYSBETY             STATBETY              ERRBETY        CORR_ALFABETA                 ALFY              SYSALFY             STATALFY              ERRALFY              BETYMDL              ALFYMDL               MUYMDL        NCOMBINATIONS
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.10R2.B1"              573.658                    4       31.46535969137                    0                    0      0.6531270046356                    0       0.632222281102                    0                    0     0.03502739461716          32.29342014         0.6656379361          1.483461849                   34
         "BPM.11R2.B1"             625.4967                    4       182.5267209682                    0                    0       1.714494926443                    0      -2.691951450079                    0                    0    0.003967268717275          179.7714545         -2.612684683          1.618551665                   33
         "BPM.12R2.B1"             680.2203                    4       31.58893722105                    0                    0      0.1411460092414                    0      0.5403579690417                    0                    0    0.007074624483403           31.4597685         0.5148071917          1.736909777                   33
         "BPM.13R2.B1"             733.6688                    4       169.4373531912                    0                    0        1.51098518381                    0      -2.404584002349                    0                    0     0.02109568868178          170.2654803         -2.402128935          1.879878825                   32
         "BPM.14R2.B1"             787.1173                    4       34.92036958059                    0                    0      0.2602124834683                    0      0.5350196099847                    0                    0    0.009468111225781           34.9796616         0.5334877111          1.991433253                   33
         "BPM.15R2.B1"             840.5658                    4       177.8420046773                    0                    0       1.559589510689                    0      -2.430174447224                    0                    0     0.01766358740204          172.5389156         -2.323662463          2.123277451                   33
         "BPM.16R2.B1"             894.0143                    4       37.45135278839                    0                    0      0.1409443993643                    0      0.5523665818408                    0                    0    0.004807871288469           36.8973893         0.5642768501          2.230569495                   35
         "BPM.17R2.B1"             947.4628                    4       172.4375268411                    0                    0       1.746255147316                    0      -2.341433694659                    0                    0     0.01753439687959          171.7285761         -2.259680781          2.358301067                   44
         "BPM.18R2.B1"             1000.911                    4       34.89304098394                    0                    0      0.2692113820432                    0      0.5650014470094                    0                    0     0.01045747366586          34.99033716         0.5408524079          2.469356186                   45
         "BPM.19R2.B1"              1054.36                    4       172.5558805484                    0                    0       1.409908383901                    0      -2.246485609172                    0                    0     0.01183085491262          171.3012469         -2.307334656          2.601800592                   45
         "BPM.20R2.B1"             1107.808                    4       37.39834340297                    0                    0      0.2887628247489                    0      0.5493340299954                    0                    0    0.008183454558473           36.8519765         0.5564854735          2.709630542                   45
         "BPM.21R2.B1"             1161.257                    4       171.9977245669                    0                    0       1.886318089298                    0      -2.314262143504                    0                    0     0.01584905206015          172.9584609         -2.276876611          2.836877299                   45
         "BPM.22R2.B1"             1214.705                    4       34.52149276443                    0                    0       0.228452314171                    0      0.5486298423785                    0                    0    0.004854858961486             35.06966         0.5489285431          2.947307648                   45
         "BPM.23R2.B1"             1268.154                    4       172.3199869852                    0                    0       1.897578447657                    0      -2.365255824513                    0                    0     0.02057601685894          171.9793822         -2.314312661          3.079251396                   45
         "BPM.24R2.B1"             1321.602                    4       35.18093031014                    0                    0      0.2679867854427                    0      0.5469503259052                    0                    0    0.005040737644572          34.78263937         0.5406672874          3.190573576                   45
         "BPM.25R2.B1"             1375.051                    4       172.4224411196                    0                    0       1.567847758103                    0      -2.321346482238                    0                    0     0.01729748757127          172.7553624         -2.332620472          3.322840696                   45
         "BPM.26R2.B1"             1428.499                    4       34.46872321945                    0                    0      0.2776280762892                    0      0.5425784047459                    0                    0    0.009786267884788          35.08021379         0.5483527972          3.433295904                   45
         "BPM.27R2.B1"             1481.948                    4       171.8461316429                    0                    0       1.756166894848                    0      -2.336446573467                    0                    0     0.01500263806962          172.1018731         -2.315596967          3.565151739                   45
         "BPM.28R2.B1"             1535.397                    4       35.33203887336                    0                    0      0.1678053242107                    0       0.548479840416                    0                    0    0.008945202171202          34.77440989         0.5413030638          3.676442098                   45
         "BPM.29R2.B1"             1588.845                    4       172.3401466222                    0                    0         1.7843316469                    0      -2.318226966593                    0                    0     0.01872617179106          172.6277671         -2.331203198          3.808794324                   45
         "BPM.30R2.B1"             1642.294                    4       34.67182512367                    0                    0      0.2668126581626                    0      0.5349640394751                    0                    0    0.007457991873847          35.08605467         0.5476619563          3.919287442                   45
         "BPM.31R2.B1"             1695.742                    4       172.2055859087                    0                    0       2.413945443336                    0      -2.333633888269                    0                    0      0.0234362178195          172.2335761         -2.317136139          4.051062518                   45
         "BPM.32R2.B1"             1749.191                    4       35.27653866389                    0                    0      0.5691038196202                    0      0.5362532976377                    0                    0     0.02055581799146          34.77100322         0.5420435732          4.162308249                   45
         "BPM.33R2.B1"             1802.639                    4       172.1767130829                    0                    0        1.87040857529                    0      -2.317860684602                    0                    0     0.02054192690328          172.4929851         -2.329554149          4.294737246                   45
         "BPM.34R2.B1"             1856.088                    4       34.71183484371                    0                    0      0.2150872274856                    0      0.5413848927776                    0                    0    0.007217757529724          35.08700052         0.5468775625          4.405280339                   45
         "BPM.33L3.B1"             1909.536                    4       171.9293956812                    0                    0       2.344589848436                    0      -2.274161677407                    0                    0     0.02483184171794          172.3703842         -2.318882183          4.536984303                   45
         "BPM.32L3.B1"             1962.985                    4       34.51476242587                    0                    0      0.4033107986359                    0      0.5299941227327                    0                    0      0.0148560577869          34.77252559         0.5428657247          4.648174017                   45
         "BPM.31L3.B1"             2016.433                    4       172.0401231465                    0                    0       1.432442835284                    0      -2.335132514102                    0                    0      0.0146134882578          172.3552194         -2.327724749          4.780669029                   45
         "BPM.30L3.B1"             2069.882                    4       35.27680342395                    0                    0      0.1698520367361                    0      0.5646023486243                    0                    0    0.003955718507588          35.08302183         0.5460240751          4.891272628                   45
         "BPM.29L3.B1"              2123.33                    4       171.9467490224                    0                    0       2.206342875318                    0      -2.288818336627                    0                    0       0.023471987121          172.5080315         -2.320780652          5.022917322                   45
         "BPM.27L3.B1"             2230.227                    4       171.4677514338                    0                    0       1.826152651603                    0      -2.323684702157                    0                    0     0.02054135623957          172.2187657          -2.32577204          5.266589587                   45
         "BPM.26L3.B1"             2283.676                    4       35.10889015014                    0                    0      0.2191412894441                    0       0.531092543152                    0                    0    0.007680703718169          35.07424267         0.5451281079          5.377262364                   45
         "BPM.25L3.B1"             2337.124                    4       173.1402389452                    0                    0       1.410900224087                    0       -2.32144419092                    0                    0     0.01520289426768          172.6422258         -2.322772347          5.508861448                   45
         "BPM.24L3.B1"             2390.573                    4       34.30309382257                    0                    0       0.206335243211                    0      0.5431573416326                    0                    0    0.003684152644781          34.79001534         0.5446506607          5.619912345                   45
         "BPM.23L3.B1"             2444.021                    4       172.4499753151                    0                    0        2.33094045928                    0      -2.276482429865                    0                    0     0.02801256582056          172.0878789         -2.323756914          5.752499183                   45
         "BPM.22L3.B1"              2497.47                    4       35.00290969482                    0                    0      0.2591172648323                    0      0.5349168166333                    0                    0    0.006481606697068          35.06093679         0.5442175995          5.863247676                   45
         "BPM.21L3.B1"             2550.918                    4       173.1059482574                    0                    0       1.607819754489                    0      -2.292768578087                    0                    0     0.01430779905471          172.7687826         -2.324795163          5.994816213                   45
         "BPM.20L3.B1"             2604.367                    4       36.46818054915                    0                    0      0.3071610159888                    0      0.5593167584242                    0                    0    0.005914063069864          36.83767405         0.5650935138          6.102126593                   45
         "BPM.19L3.B1"             2657.815                    4       172.8602862827                    0                    0       2.146925278104                    0      -2.493951049482                    0                    0     0.01821336415367          171.4417157         -2.257585784          6.230129711                   45
         "BPM.18L3.B1"             2711.264                    4       35.10177158908                    0                    0      0.2985258480923                    0      0.5510914815949                    0                    0    0.009371020813874          35.03809936         0.5396502337          6.341205367                   45
         "BPM.17L3.B1"             2764.712                    4       172.2891530725                    0                    0       1.979466549299                    0      -2.316484447036                    0                    0      0.0197967348362          171.6108778         -2.309967709          6.473373222                   45
         "BPM.16L3.B1"             2818.161                    4       36.49230297675                    0                    0       0.388292740563                    0      0.5307885032438                    0                    0    0.005919527303694          36.81097255         0.5579583296          6.581158841                   45
         "BPM.14L3.B1"             2925.058                    4       35.54668762058                    0                    0      0.5547577718928                    0      0.5634972406043                    0                    0     0.01193539980469            35.097094         0.5471189026          6.819180627                   43
         "BPM.13L3.B1"             2978.506                    4        171.668424703                    0                    0       2.165516471534                    0      -2.284050637336                    0                    0     0.02787615893304          170.4679579          -2.29351943           6.95178512                   44
         "BPM.12L3.B1"             3031.955                    4       33.52878421479                    0                    0      0.2710689368241                    0      0.5387961476705                    0                    0    0.009750596157563          33.52416853          0.518202951          7.066205317                   44
         "BPM.11L3.B1"             3085.403                    4       179.8531573257                    0                    0       2.444044452306                    0      -2.469602128104                    0                    0     0.02819908874825          179.2056033         -2.455346188          7.198605269                   44
         "BPM.10L3.B1"             3138.184                    4       34.29983828274                    0                    0      0.5208811818612                    0      0.6088507214738                    0                    0     0.01066485526426           34.5666434         0.5905429232          7.306443682                   43
          "BPM.8L3.B1"             3217.712                    4       15.26525950739                    0                    0      0.2929424928531                    0       0.216461824522                    0                    0     0.01049124665922          15.14789775         0.2100490712          7.590274043                   44
          "BPM.7L3.B1"             3256.776                    4       145.0853510363                    0                    0        2.11247588814                    0      -3.197301497014                    0                    0     0.03252540236186          145.3939331          -3.21891589          7.763797655                   43
          "BPM.6L3.B1"             3329.415                    4       79.85388322113                    0                    0       1.167469821853                    0      -1.385327845028                    0                    0     0.02306266107635           80.4449331         -1.384768266          7.882916921                   43
       "BPMWG.A5L3.B1"              3371.12                    4        259.488560532                    0                    0       4.830573309746                    0      -2.917642179891                    0                    0     0.05018821590101          259.0264461           -2.8972954          7.929563205                   44
         "BPMW.5L3.B1"              3400.09                    4       295.5524097238                    0                    0        3.73539804875                    0       1.900907723273                    0                    0     0.02084527751552           293.994998          1.899749586          7.945128375                   44
        "BPMWE.4L3.B1"             3475.218                    4       98.53700316032                    0                    0      0.6939432691633                    0      0.7271999667902                    0                    0    0.007681780381403          97.03231124         0.7219452107          8.018492614                   44
         "BPMW.4L3.B1"             3502.763                    4       120.7970797946                    0                    0       2.484137027209                    0      -1.878925542702                    0                    0      0.0414064093559          118.1164949          -1.81720796          8.064176702                   45
         "BPMW.4R3.B1"             3547.728                    4       365.9622139957                    0                    0       4.166413132915                    0      -3.589604715023                    0                    0     0.02815069866256          355.1813947         -3.455001533          8.099402922                   44
        "BPMWE.4R3.B1"             3575.273                    4       379.3419205483                    0                    0        5.70124241936                    0       2.964718826177                    0                    0     0.04697768900723          366.4329278          2.871014443          8.110723051                   44
         "BPMW.5R3.B1"             3650.401                    4       79.75833044308                    0                    0       0.467282779455                    0       1.025895974252                    0                    0     0.01034530557975          77.41271946         0.9760227245          8.184310593                   44
       "BPMWJ.A5R3.B1"             3679.119                    4       88.70257702066                    0                    0      0.9893283575908                    0      -1.234926366483                    0                    0     0.01680302347913           87.4730024         -1.250495538          8.247758023                   44
        "BPMWC.6R3.B1"             3718.937                    4       232.7066925723                    0                    0       3.589390418514                    0      -2.350158821612                    0                    0     0.02677535162487          233.5255616         -2.417504453          8.292692564                   36
         "BPMR.6R3.B1"             3731.015                    4       243.8964974515                    0                    0       2.799656040614                    0       2.319573672422                    0                    0     0.02159996069196          245.3540078          2.315763349          8.300356585                   36
        "BPM_A.7R3.B1"             3786.839                    4       65.45325548887                    0                    0      0.5286715589908                    0      0.8552672549453                    0                    0    0.009953027635199          67.61909035         0.8680808301          8.371699857                   44
          "BPM.8R3.B1"             3825.903                    4        172.730282734                    0                    0       2.327789010689                    0      -2.097806617273                    0                    0     0.02318641350774           179.912715         -2.188360343          8.433546996                   44
         "BPM.10R3.B1"             3905.431                    4       172.3432795851                    0                    0       2.882674047686                    0        -1.9324278892                    0                    0     0.02239009212329          170.1111011         -1.840306656          8.549471824                   44
         "BPM.11R3.B1"             3958.212                    4       43.86545835505                    0                    0      0.5019902956961                    0      0.5693557534606                    0                    0      0.0132074745275          41.61791423         0.5545212291          8.651427459                   43
         "BPM.12R3.B1"             4012.935                    4       165.1876564146                    0                    0       1.520088291171                    0      -1.860632498733                    0                    0     0.01228377371192          162.5971256         -1.940172877          8.773665395                   44
         "BPM.13R3.B1"             4066.384                    4       33.30879322302                    0                    0      0.2270569052306                    0      0.4406374639559                    0                    0    0.004807701552282          35.09029453         0.4846335149          8.888388819                   44
         "BPM.14R3.B1"             4119.833                    4        172.307405561                    0                    0       1.885296869334                    0      -2.545465253718                    0                    0      0.0157889063829          174.4458658         -2.343586748           9.01887304                   45
         "BPM.15R3.B1"             4173.281                    4       39.33656908725                    0                    0      0.5371101592188                    0      0.5278394625676                    0                    0     0.01080222726444          36.78239738         0.5744937728          9.125666276                   45
         "BPM.17R3.B1"             4280.178                    4       33.91208475415                    0                    0      0.7259877744592                    0      0.5363661244585                    0                    0    0.005482027584775          35.04480273         0.5293889908          9.366385875                   45
         "BPM.19R3.B1"             4387.075                    4       38.43333139263                    0                    0      0.4221380754573                    0      0.4992398308313                    0                    0    0.004610128041683          36.85596452         0.5689396144          9.604695569                   45
         "BPM.20R3.B1"             4440.524                    4       177.8614678659                    0                    0       1.874047740367                    0      -2.397557570459                    0                    0      0.0172172303234          170.8288122         -2.249159757          9.732954037                   45
         "BPM.21R3.B1"             4493.972                    4         34.131575522                    0                    0      0.1801395948109                    0      0.6215934089018                    0                    0    0.005208011238233          35.00422617         0.5356635697          9.844333873                   45
         "BPM.22R3.B1"             4547.421                    4       164.9859388439                    0                    0       1.299853254929                    0      -2.179666049705                    0                    0     0.01019576932071          172.2192263         -2.318813986          9.976278101                   45
         "BPM.23R3.B1"             4600.869                    4       35.30407749012                    0                    0      0.2292228875186                    0      0.5499396800197                    0                    0    0.004114803303494          34.83463931         0.5426300298          10.08740719                   45
         "BPM.24R3.B1"             4654.318                    4       180.1596650647                    0                    0        1.70757338113                    0       -2.43926133024                    0                    0     0.01494052692657          172.5335397         -2.328243608          10.21965609                   45
         "BPM.25R3.B1"             4707.766                    4       34.76173744339                    0                    0      0.2681229602262                    0      0.5881055083136                    0                    0    0.009300112288918           35.0244143         0.5464673212          10.33030201                   45
         "BPM.26R3.B1"             4761.215                    4       164.0483940827                    0                    0       2.291784249632                    0      -2.230252699717                    0                    0     0.01930061181497           172.299497         -2.319755272           10.4621964                   45
         "BPM.27R3.B1"             4814.663                    4       35.09520471473                    0                    0      0.3676660653352                    0      0.4985445255674                    0                    0     0.01424294248641          34.83267256         0.5430825039          10.57329814                   45
         "BPM.28R3.B1"             4868.112                    4       181.2043872897                    0                    0       2.289357530836                    0      -2.428671211027                    0                    0     0.02463748117737          172.4514408          -2.32723602          10.70559346                   45
         "BPM.29R3.B1"              4921.56                    4       34.94339401252                    0                    0      0.2463517406019                    0      0.5964375196434                    0                    0    0.009440569988548          35.02488337         0.5459884087           10.8162701                   45
         "BPM.30R3.B1"             4975.009                    4       163.5762575615                    0                    0       2.249011822133                    0      -2.206286982925                    0                    0      0.0222291218392          172.3827827         -2.320821291          10.94812139                   45
         "BPM.31R3.B1"             5028.457                    4       34.75450234881                    0                    0      0.2340071927727                    0      0.4887402509969                    0                    0    0.007945390104219          34.83370482          0.543584114          11.05918889                   45
         "BPM.32R3.B1"             5081.906                    4       183.1426278381                    0                    0       2.078127113952                    0      -2.481335498796                    0                    0     0.02021595798796          172.3676189         -2.326119896          11.19152405                   45
         "BPM.33R3.B1"             5135.354                    4       35.39651367806                    0                    0      0.4313788288571                    0      0.6120712461733                    0                    0     0.01432083623335          35.02235785          0.545468019          11.30223777                   45
         "BPM.34R3.B1"             5188.803                    4       161.8119812561                    0                    0       2.681268457534                    0      -2.173126925972                    0                    0     0.02946034320907          172.4664862         -2.321978801          11.43405322                   45
         "BPM.33L4.B1"             5242.251                    4       34.63509533815                    0                    0      0.3149062749043                    0      0.4715753947141                    0                    0    0.007355632244683          34.83770389         0.5441192187          11.54508067                   45
         "BPM.32L4.B1"               5295.7                    4        182.254118769                    0                    0       2.516290599194                    0      -2.515767028748                    0                    0     0.02371764819163          172.2846877         -2.324930041          11.67744782                   45
         "BPM.31L4.B1"             5349.148                    4       35.84032091778                    0                    0      0.3177172962271                    0      0.6199832579754                    0                    0    0.008767326651111          35.01691647          0.544922379          11.78820384                   45
         "BPM.30L4.B1"             5402.597                    4       164.3253006409                    0                    0       1.585648315695                    0      -2.233391234943                    0                    0    0.007439101527863          172.5479974         -2.323191709           11.9199918                   45
         "BPM.29L4.B1"             5456.045                    4       33.98180033366                    0                    0       0.545835097338                    0      0.4746096420863                    0                    0     0.01230986572627          34.84454507          0.544671132          12.03097465                   45
         "BPM.27L4.B1"             5562.942                    4       36.29158118956                    0                    0      0.5025738539043                    0      0.6142256058433                    0                    0    0.007752779846908          35.00872891         0.5443685032          12.27416718                   45
         "BPM.26L4.B1"             5616.391                    4       164.3355909079                    0                    0       2.089115013228                    0      -2.184553835144                    0                    0     0.01417167006423          172.6247747         -2.324422192          12.40593684                   45
         "BPM.25L4.B1"             5669.839                    4       33.79629128596                    0                    0      0.1517060986928                    0      0.4906285302501                    0                    0    0.003490018046807          34.85401505          0.545222644          12.51687194                   45
         "BPM.24L4.B1"             5723.288                    4       178.9777665722                    0                    0       1.121467269304                    0      -2.431355752392                    0                    0     0.01273054465387          172.1317328         -2.322478685          12.64927577                   45
         "BPM.23L4.B1"             5776.736                    4       36.91225538732                    0                    0      0.3111675776742                    0      0.6543793702472                    0                    0     0.01046848060197          34.99805049         0.5438236628          12.76012672                   45
         "BPM.22L4.B1"             5830.185                    4       166.6549147506                    0                    0       1.587641568792                    0      -2.182381442126                    0                    0     0.01482518542251          172.6944239         -2.325631882          12.89188787                   45
         "BPM.21L4.B1"             5883.634                    4       32.93543883963                    0                    0      0.2134386515277                    0      0.4517341238347                    0                    0    0.006986474610348          34.86581851         0.5457565571          13.00277354                   45
         "BPM.20L4.B1"             5937.082                    4       178.8143296884                    0                    0       2.195086640865                    0      -2.604271297457                    0                    0     0.01630452141752          170.1990878         -2.296699797          13.13609849                   45
         "BPM.19L4.B1"             5990.531                    4       39.91866810735                    0                    0       0.877915098818                    0      0.6413682439136                    0                    0     0.03521826699281          36.95364672         0.5508053592          13.24416568                   45
         "BPM.18L4.B1"             6043.979                    4       167.8970166237                    0                    0       2.039222849637                    0      -2.254570433618                    0                    0      0.0141473050629          174.1977477         -2.290259222          13.37060658                   45
         "BPM.17L4.B1"             6097.428                    4       32.66386162785                    0                    0      0.4185477555915                    0      0.5231340713052                    0                    0    0.008037125671981          35.01516725         0.5556255763          13.48066812                   44
         "BPM.15L4.B1"             6204.325                    4       39.21189395586                    0                    0      0.5164059161872                    0      0.5670528727256                    0                    0     0.01009082666888          36.76898828         0.5410241411          13.72321903                   35
         "BPM.14L4.B1"             6257.773                    4        171.210633423                    0                    0       2.298287821083                    0      -2.272871734824                    0                    0      0.0190097254186           175.444342         -2.311555095          13.84948823                   35
         "BPM.13L4.B1"             6311.222                    4       33.05416759487                    0                    0      0.1639278449846                    0      0.5492098905434                    0                    0    0.006252257392229           35.2317718         0.5651408271          13.95867855                   43
         "BPM.12L4.B1"              6364.67                    4       173.1441926682                    0                    0       1.726246562353                    0      -2.391734435167                    0                    0     0.01831976640563           175.409874         -2.355790639          14.08865561                   34
         "BPM.11L4.B1"             6418.119                    4       31.21672678247                    0                    0      0.1640305902916                    0      0.5254578342388                    0                    0    0.003108712947443          29.58995702         0.4958815907          14.20999933                   34
