@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/home/jdilly/link_betabeat/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/home/jdilly/link_gui_out/2018-11-01/models/LHCB2/b2_flat_60_15cm/twiss.dat' '--files=/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_22_34_230/Beam2@Turn@2018_06_12@12_22_34_230.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_24_51_972/Beam2@Turn@2018_06_12@12_24_51_972.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_28_28_987/Beam2@Turn@2018_06_12@12_28_28_987.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@13_01_09_523/Beam2@Turn@2018_06_12@13_01_09_523.sdds' '--output=/home/jdilly/link_gui_out/2018-11-01/LHCB2/Results/b2_MD2148_afterglobal' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=0' '--errordefs=/home/jdilly/link_gui_out/2018-11-01/models/LHCB2/b2_flat_60_15cm/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/media/jdilly/Storage/Repositories/BetaBeatGui/beta-beating-cwd"
@ Date %s "01. November 2018, 14:49:54"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB2"
@ Q1 %le 0.2679297067767941
@ Q2 %le 0.3199503306020988
@ FILES %s "/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_22_34_230/Beam2@Turn@2018_06_12@12_22_34_230.sdds.liny,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_24_51_972/Beam2@Turn@2018_06_12@12_24_51_972.sdds.liny,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@12_28_28_987/Beam2@Turn@2018_06_12@12_28_28_987.sdds.liny,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_06_12@13_01_09_523/Beam2@Turn@2018_06_12@13_01_09_523.sdds.liny"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.32R8.B2"          1419.153824                    4      0.2052658520615    0.002895673988624                    0          3.552326438
         "BPM.33R8.B2"          1472.605308                    4      -0.719269660333     0.00259411742824                    0           3.82066771
         "BPM.34R8.B2"          1526.056792                    4    -0.03534875631883     0.01103406492358                    0          3.872692225
         "BPM.33L1.B2"          1579.508276                    4     0.04933908984917    0.006040770944082                    0          3.904057201
         "BPM.32L1.B2"           1632.95976                    4      0.4032736076438    0.002439764368088                    0          4.052326438
         "BPM.31L1.B2"          1686.411244                    4     -0.6838484199368    0.005144514392244                    0           4.32066771
         "BPM.30L1.B2"          1739.862728                    4      0.4135529702813    0.009467272246679                    0          4.372692225
         "BPM.29L1.B2"          1793.314212                    4       -0.23760523676     0.00159685553243                    0          4.404057201
         "BPM.28L1.B2"          1846.765696                    4    -0.04528390642367    0.002947594185791                    0          4.552326438
         "BPM.27L1.B2"           1900.21718                    4     -0.2716439687702      0.0055886004886                    0           4.82066771
         "BPM.26L1.B2"          1953.668665                    4     -0.1080332642504    0.008219858111597                    0          4.872692225
         "BPM.25L1.B2"          2007.120149                    4     -0.0350656028252    0.007051223354476                    0          4.904057201
         "BPM.24L1.B2"          2060.571633                    4      0.1456056078595    0.005191073057674                    0          5.052326438
         "BPM.23L1.B2"          2114.023117                    4      0.1464990335583    0.005921152624419                    0           5.32066771
         "BPM.22L1.B2"          2167.474601                    4      0.2738957562928    0.005141450512611                    0          5.372692225
         "BPM.21L1.B2"          2220.926085                    4      -0.502957901411    0.003107495485884                    0          5.404057201
         "BPM.20L1.B2"          2274.377569                    4     0.04044637747148    0.004823562353233                    0          5.552326438
         "BPM.19L1.B2"          2327.829053                    4     -0.4651756641053    0.006564294865004                    0           5.82066771
         "BPM.18L1.B2"          2381.280537                    4     0.01714786164492    0.009385077292584                    0          5.872692225
         "BPM.17L1.B2"          2434.732021                    4      -0.153802992464    0.006118919864083                    0          5.904057201
         "BPM.16L1.B2"          2488.183506                    4       0.346159309985    0.003905084707703                    0          6.052326438
         "BPM.15L1.B2"           2541.63499                    4     -0.4013997333193    0.005358241703476                    0           6.32066771
         "BPM.14L1.B2"          2595.086474                    4       0.256543227829    0.005989967808428                    0          6.372692225
         "BPM.13L1.B2"          2648.537958                    4    -0.02835140003105    0.003171928320803                    0          6.404057201
         "BPM.12L1.B2"          2701.989442                    4      -0.160423331121    0.001162664416475                    0          6.554146835
         "BPM.11L1.B2"          2755.440926                    4      -0.195878252838    0.008840953777535                    0           6.82513072
         "BPM.10L1.B2"          2808.223615                    4        0.34134140299     0.01269472641164                    0          6.875717015
          "BPM.9L1.B2"          2847.290605                    4       -1.07593666246     0.01058217693254                    0          6.898119912
          "BPM.8L1.B2"          2887.755594                    4      0.1985305371182    0.002754193658228                    0          7.079208335
          "BPM.7L1.B2"          2926.823584                    4      0.1656299265632    0.007248807338379                    0          7.327720604
        "BPMSX.7L1.B2"          2957.502084                    4      0.2920479929492      0.0134476968918                    0          7.365679902
         "BPMR.6L1.B2"          2970.007584                    4      0.4362229614945     0.00831532011004                    0          7.368632709
          "BPM.5L1.B2"          3001.907584                    4      -0.238889182634    0.007705306971279                    0          7.372892286
        "BPMYA.4L1.B2"          3023.025584                    4      0.2063712682722     0.01488840007019                    0          7.374320036
        "BPMWB.4L1.B2"          3044.082084                    4      0.2031428124727     0.01795345012092                    0          7.375257631
        "BPMSY.4L1.B2"          3136.938084                    4     -0.4187183224557     0.02287173498742                    0          7.378161867
         "BPMS.2L1.B2"          3163.723584                    4     -0.3018715075792     0.03055022177727                    0          7.378588174
        "BPMSW.1L1.B2"          3173.673584                    4      -0.339048881808     0.01208077067493                    0          7.378901184
        "BPMSW.1R1.B2"          3216.816584                    4    0.009756159019855     0.02217274964855                    0          7.876688163
         "BPMS.2R1.B2"          3226.781584                    4       0.434407674104     0.02857883609573                    0          7.877091226
        "BPMSY.4R1.B2"          3253.567084                    4     -0.5205690362308     0.03159468553029                    0           7.87771265
        "BPMWB.4R1.B2"          3346.423084                    4     -0.1272366169415      0.0120999797962                    0          7.880410964
        "BPMYA.4R1.B2"          3367.479584                    4      0.1725594265975     0.01430833143178                    0          7.882727794
         "BPMR.5R1.B2"          3394.887584                    4     -0.3311447384165     0.01357398290568                    0          7.890337517
          "BPM.6R1.B2"          3426.787584                    4     -0.3875416034312    0.006345952940764                    0          8.311767813
        "BPMRA.7R1.B2"          3454.511584                    4      0.3255682974695    0.006922351091396                    0          8.363443995
          "BPM.8R1.B2"          3495.948594                    4       0.293211243366    0.004852472268981                    0          8.394447543
          "BPM.9R1.B2"          3535.013605                    4      -0.337327016055     0.01408384990431                    0          8.676499481
         "BPM.10R1.B2"          3575.476615                    4      -0.118939762025    0.003883229000258                    0          8.835731835
         "BPM.11R1.B2"          3628.257326                    4     0.04758270430072     0.01682488971918                    0           8.88242468
         "BPM.12R1.B2"          3682.980842                    4     -0.1901892793475    0.006260805757443                    0          8.912447765
         "BPM.13R1.B2"          3736.429358                    4      0.1775748799397     0.01027055391988                    0          9.056292608
         "BPM.14R1.B2"          3789.877874                    4     -0.1969976719228    0.002708992462841                    0          9.321521893
         "BPM.15R1.B2"           3843.32639                    4      0.3137106312268    0.007450926627333                    0          9.372996352
         "BPM.16R1.B2"          3896.774906                    4     -0.4312031020217    0.003554136134576                    0          9.404477567
         "BPM.17R1.B2"          3950.223421                    4    -0.06607301084635    0.005354559692794                    0          9.556171348
         "BPM.18R1.B2"          4003.671937                    4    -0.00765996119848    0.007862027334809                    0           9.82149666
         "BPM.19R1.B2"          4057.120453                    4     0.00969572452781     0.01877963189761                    0          9.872987216
         "BPM.20R1.B2"          4110.568969                    4     -0.1518744510995     0.01414267434726                    0           9.90446479
         "BPM.21R1.B2"          4164.017485                    4      0.1865469622547     0.01661767437117                    0          10.05605272
         "BPM.22R1.B2"          4217.466001                    4    -0.04477017156105    0.006889208625814                    0          10.32147141
         "BPM.23R1.B2"          4270.914517                    4      0.2789873700385    0.007552385394011                    0          10.37297808
         "BPM.24R1.B2"          4324.363033                    4     -0.4719481114718    0.004760258114887                    0          10.40445202
         "BPM.25R1.B2"          4377.811549                    4     -0.0447418158538    0.005969595451542                    0          10.55593418
         "BPM.26R1.B2"          4431.260065                    4      0.1008349683144    0.002580758907164                    0          10.82144615
         "BPM.27R1.B2"           4484.70858                    4     -0.1650206758093     0.01044169886105                    0          10.87296894
         "BPM.28R1.B2"          4538.157096                    4     0.09846888380393    0.003843017622032                    0          10.90443925
         "BPM.29R1.B2"          4591.605612                    4      0.1305977641255    0.006351838927006                    0          11.05581571
         "BPM.30R1.B2"          4645.054128                    4     -0.1222653825398     0.00742355363527                    0          11.32142088
         "BPM.31R1.B2"          4698.502644                    4     0.04003753158363    0.008211334026325                    0          11.37295981
         "BPM.32R1.B2"           4751.95116                    4     0.01984735066913    0.007304273556247                    0          11.40442648
         "BPM.33R1.B2"          4805.399676                    4      -0.060946561548    0.005729311992333                    0          11.55569733
         "BPM.34R1.B2"          4858.848192                    4     -0.1536982674303    0.004941525538454                    0          11.82139559
         "BPM.33L2.B2"          4912.296708                    4     -0.0930378289166     0.01083908626785                    0          11.87295067
         "BPM.32L2.B2"          4965.745224                    4    -0.04744601515152    0.004018985803238                    0          11.90441372
         "BPM.30L2.B2"          5072.642255                    4      0.1387727471532    0.003442506821507                    0          12.32137028
         "BPM.28L2.B2"          5179.539287                    4      0.2794929064103    0.005026812032763                    0          12.40440096
         "BPM.27L2.B2"          5232.987803                    4     -0.1482904775898     0.00554786768807                    0          12.55546079
         "BPM.26L2.B2"          5286.436319                    4    -0.01005471656742    0.005318314819826                    0          12.82134497
         "BPM.25L2.B2"          5339.884835                    4     -0.1543603016373     0.01105565538443                    0          12.87293239
         "BPM.24L2.B2"          5393.333351                    4      0.0701813524161    0.005101564403859                    0           12.9043882
         "BPM.23L2.B2"          5446.781867                    4     -0.1290338906095     0.00470652679772                    0          13.05534264
         "BPM.22L2.B2"          5500.230383                    4      0.5430816893177    0.005105942402655                    0          13.32131964
         "BPM.21L2.B2"          5553.678899                    4     -0.0817133315244    0.007469447602882                    0          13.37292325
         "BPM.19L2.B2"           5660.57593                    4      -0.168774227426    0.005980998567315                    0          13.55522457
         "BPM.18L2.B2"          5714.024446                    4     -0.0155971366258    0.004022019481736                    0          13.82129429
         "BPM.17L2.B2"          5767.472962                    4    -0.06946739746443    0.008267509596831                    0          13.87291411
         "BPM.16L2.B2"          5820.921478                    4    -0.07699978457218    0.007162184706999                    0           13.9043627
         "BPM.15L2.B2"          5874.369994                    4      0.0551793580926    0.006087973229969                    0          14.05510658
         "BPM.14L2.B2"           5927.81851                    4      0.3391660971013     0.00488416973195                    0          14.32126893
         "BPM.12L2.B2"          6034.715542                    4      -0.227884404118    0.004433843045561                    0          14.40189928
         "BPM.11L2.B2"          6088.164058                    4     -0.1207111023028    0.007061724763189                    0          14.51264543
         "BPM.10L2.B2"          6140.002768                    4       0.213076258004    0.003671911948632                    0          14.79826045
          "BPM.9L2.B2"          6179.067779                    4     0.05928892502327    0.005742710113978                    0          14.85355138
          "BPM.8L2.B2"          6219.530789                    4     -0.6115610770555    0.003724158028661                    0          14.90244347
          "BPM.6L2.B2"            6290.7028                    4      0.4364022443187    0.006752332899048                    0          15.33511404
        "BPMYB.5L2.B2"            6362.9018                    4       0.321760174674    0.006682756242298                    0          15.46038402
        "BPMYB.4L2.B2"            6383.4718                    4     -0.2081603557897    0.009811740825466                    0          15.48746862
        "BPMWB.4L2.B2"            6407.8633                    4      0.0846783519604    0.004227737115168                    0          15.53860299
        "BPMSX.4L2.B2"            6458.0963                    4     -0.9843638194873     0.01019866993955                    0          15.60782417
         "BPMS.2L2.B2"            6496.0078                    4      -0.053718327211    0.006147042687735                    0          15.65823508
        "BPMSW.1L2.B2"            6505.9418                    4       0.555787958743    0.003810563424029                    0           15.6816621
        "BPMSW.1R2.B2"            6549.1318                    4       2.180088646935    0.003530189030641                    0          16.04359974
         "BPMS.2R2.B2"            6559.0658                    4       1.390200264157    0.006112544616489                    0          16.06154864
        "BPMSX.4R2.B2"            6596.9773                    4      0.6875982796137     0.00770593918334                    0           16.1050853
        "BPMWB.4R2.B2"            6647.1343                    4      0.2084458570165    0.003378643665988                    0          16.18645308
        "BPMYB.4R2.B2"            6671.6018                    4      -6.220641839675     0.00729214259047                    0          16.22139505
          "BPM.5R2.B2"            6701.1358                    4      0.4804542548553    0.004036752894636                    0          16.31714362
         "BPMR.6R2.B2"            6774.4318                    4    -0.04076140133512     0.01078302780324                    0          16.46343544
        "BPM_A.7R2.B2"            6787.3068                    4      -0.114679094092     0.01148264239314                    0          16.47985228
          "BPM.8R2.B2"          6828.745789                    4     -0.1539586955625      0.0102490720059                    0          16.55251297
          "BPM.9R2.B2"          6867.812779                    4     -0.1620766945835     0.01063074247317                    0          16.62360877
         "BPM.10R2.B2"          6908.277768                    4       0.180635724922    0.006064986822533                    0          16.70855832
         "BPM.11R2.B2"          6960.118458                    4     -0.7039878701233    0.006827548296308                    0          16.82113166
         "BPM.12R2.B2"          7014.844942                    4      0.1162485030662    0.002220314930014                    0          16.96450841
         "BPM.13R2.B2"          7068.296426                    4       0.236122242822    0.004332399722479                    0          17.07457277
         "BPM.14R2.B2"           7121.74791                    4      0.2716601824895    0.005852909003235                    0          17.20711751
         "BPM.15R2.B2"          7175.199394                    4     -0.2540030053737    0.002317053997004                    0          17.32128562
         "BPM.16R2.B2"          7228.650878                    4      0.1106380857626    0.007559359422409                    0          17.45662604
         "BPM.17R2.B2"          7282.102362                    4     -0.2202397959467     0.00189541318643                    0          17.56697728
         "BPM.18R2.B2"          7335.553846                    4     0.01239185970899    0.007205436688679                    0          17.69931164
         "BPM.19R2.B2"           7389.00533                    4      -0.286925710108    0.006019344908811                    0          17.81334863
         "BPM.20R2.B2"          7442.456814                    4      0.1819789955927    0.001927088556611                    0          17.94889957
         "BPM.21R2.B2"          7495.908299                    4     -0.3993348963647    0.002867226221858                    0          18.05938353
         "BPM.22R2.B2"          7549.359783                    4      0.3731702366085    0.005617185727518                    0          18.19152234
         "BPM.23R2.B2"          7602.811267                    4    0.009841938287822    0.007802143272494                    0          18.30241317
         "BPM.24R2.B2"          7656.262751                    4       0.240948404062    0.005625767409097                    0           18.4344615
         "BPM.25R2.B2"          7709.714235                    4     -0.7748202754628    0.004642976562172                    0          18.54534434
         "BPM.26R2.B2"          7763.165719                    4      0.1008648478456    0.007542206920008                    0           18.6774828
         "BPM.27R2.B2"          7816.617203                    4     0.03682787085155    0.003596931978588                    0          18.78838054
         "BPM.28R2.B2"          7870.068687                    4    -0.01188121635791    0.004748611744518                    0          18.92043038
         "BPM.29R2.B2"          7923.520171                    4     -0.2113830775208    0.002584022501494                    0          19.03130643
         "BPM.30R2.B2"          7976.971655                    4      0.3966105150538    0.004449205875281                    0          19.16344269
         "BPM.32R2.B2"          8083.874624                    4       0.112480804368    0.008299980950876                    0          19.40639977
         "BPM.33R2.B2"          8137.326108                    4    -0.01626237247035    0.005076187899444                    0          19.51726941
         "BPM.34R2.B2"          8190.777592                    4    -0.04295067300822    0.008917062989775                    0          19.64940215
         "BPM.33L3.B2"          8244.229076                    4     -0.2451786480202    0.006648409105227                    0          19.76031265
         "BPM.32L3.B2"           8297.68056                    4     0.04117828143618    0.005137526424826                    0           19.8923695
         "BPM.31L3.B2"          8351.132044                    4     -0.1462044893777    0.001841028116118                    0          20.00323333
         "BPM.30L3.B2"          8404.583528                    4      0.1660951530773    0.005893276492256                    0          20.13536134
         "BPM.29L3.B2"          8458.035012                    4      0.2394102727285   0.0008560248276863                    0           20.2462773
         "BPM.28L3.B2"          8511.486496                    4     0.09508337138118    0.003135258280504                    0          20.37833943
         "BPM.27L3.B2"           8564.93798                    4    -0.08239353229653    0.003673628172504                    0          20.48919821
         "BPM.26L3.B2"          8618.389465                    4      -0.190084350326    0.006709247505342                    0          20.62132042
         "BPM.25L3.B2"          8671.840949                    4      0.2267356951895      0.0061955870728                    0          20.73224098
         "BPM.24L3.B2"          8725.292433                    4     -0.2640070991878    0.002507511922748                    0          20.86430938
         "BPM.23L3.B2"          8778.743917                    4      0.2099507822577    0.007190208653739                    0          20.97516404
         "BPM.22L3.B2"          8832.195401                    4      0.1564539084023    0.006872091116778                    0          21.10727956
         "BPM.21L3.B2"          8885.646885                    4     -0.1404343199133    0.007069950805353                    0          21.21820374
         "BPM.20L3.B2"          8939.098369                    4       0.247883252706    0.002750820233927                    0            21.349789
         "BPM.19L3.B2"          8992.549853                    4    -0.09906715448563    0.006116706314853                    0          21.46319026
         "BPM.18L3.B2"          9046.001337                    4    0.007159379738525    0.007157483975264                    0          21.59948593
         "BPM.17L3.B2"          9099.452821                    4     -0.2463240416528    0.005576287898039                    0          21.71060641
         "BPM.16L3.B2"          9152.904306                    4    -0.01089669604334    0.005683134022923                    0          21.84206718
         "BPM.15L3.B2"           9206.35579                    4     -0.2667702554767    0.004174189613959                    0          21.95526006
         "BPM.14L3.B2"          9259.807274                    4      0.1390359488755    0.004119954994752                    0          22.09167533
         "BPM.13L3.B2"          9313.258758                    4      0.2717731952225    0.004823195745902                    0          22.20300278
         "BPM.12L3.B2"          9366.710242                    4      0.1812694977707     0.00194182122798                    0          22.33957286
         "BPM.11L3.B2"          9420.161726                    4     -0.4701379990972    0.006849908452534                    0          22.45079618
         "BPM.10L3.B2"          9472.944415                    4     -0.0271955994566    0.004957308776495                    0          22.58255944
          "BPM.8L3.B2"          9552.476394                    4     -0.2661590684848    0.006590170493146                    0          22.70597866
          "BPM.7L3.B2"          9591.542384                    4     -0.1382682737813    0.008154913806067                    0          22.76074577
         "BPMR.6L3.B2"          9664.181384                    4     -0.4016797447895    0.005088948402357                    0          22.85469291
         "BPMW.5L3.B2"          9734.779884                    4       0.140888283877    0.006206611452296                    0           22.9643778
        "BPMWE.4L3.B2"          9809.907884                    4       0.451774784922     0.01113714457894                    0          23.03776263
         "BPMW.4R3.B2"          9882.417884                    4      0.1456635082395    0.004752308690484                    0           23.0841983
        "BPMWE.4R3.B2"          9909.962884                    4      0.1797864166055    0.007551901566942                    0          23.12983092
         "BPMW.5R3.B2"          9985.090884                    4      -0.184619348069    0.005514891471604                    0           23.2032642
       "BPMWE.A5R3.B2"          10013.80888                    4      0.5319044116247    0.006212540697201                    0          23.21870998
        "BPMWC.6R3.B2"          10053.62688                    4      0.7262749098908    0.007289453609343                    0          23.26154783
          "BPM.6R3.B2"          10065.78138                    4      -1.171974903032    0.009899426476168                    0          23.28777951
        "BPM_A.7R3.B2"          10121.60538                    4      0.5269477664755     0.01013517638805                    0          23.37730877
          "BPM.8R3.B2"          10160.67137                    4      0.3102324557742     0.01576863237628                    0          23.51136182
          "BPM.9R3.B2"          10199.73836                    4     -0.6040088443532     0.01024609158975                    0          23.72882019
         "BPM.10R3.B2"          10240.20335                    4   -0.005066420205203     0.01815730638453                    0          23.80898987
         "BPM.11R3.B2"          10292.98604                    4     0.02375179809255    0.006384205730543                    0          23.91301021
         "BPM.12R3.B2"          10347.71253                    4      0.3894510585338     0.01180277491327                    0          24.02559987
         "BPM.13R3.B2"          10401.16401                    4    -0.06844601577503    0.004915968947638                    0           24.1605082
         "BPM.14R3.B2"          10454.61549                    4       0.190171359344    0.009158671684776                    0          24.27101813
         "BPM.15R3.B2"          10508.06698                    4     -0.4381252567088    0.002634564341827                    0          24.40292915
         "BPM.16R3.B2"          10561.51846                    4     -0.1982771404033    0.007697627399443                    0          24.51677619
         "BPM.17R3.B2"          10614.96995                    4      -0.107016839686    0.004227898350246                    0          24.65275356
         "BPM.18R3.B2"          10668.42143                    4    -0.04326658828868     0.01014255402006                    0          24.76343175
         "BPM.19R3.B2"          10721.87291                    4    -0.09682322505285    0.007216408458336                    0           24.8951692
         "BPM.20R3.B2"           10775.3244                    4     -0.3890808141407      0.0140345654373                    0          25.00883226
         "BPM.21R3.B2"          10828.77588                    4      0.5216733612787    0.005864772238606                    0          25.14498132
         "BPM.22R3.B2"          10882.22737                    4      -0.721604990633     0.01362856913211                    0          25.25584252
         "BPM.23R3.B2"          10935.67885                    4       0.672219150998    0.009537329955487                    0           25.3879172
         "BPM.24R3.B2"          10989.13033                    4      -1.103566981372     0.01113644047499                    0          25.49883183
         "BPM.25R3.B2"          11042.58182                    4      0.1737284954795    0.007702303200676                    0          25.63094716
         "BPM.26R3.B2"           11096.0333                    4    -0.01540645841623    0.005396115466757                    0          25.74181134
         "BPM.28R3.B2"          11202.93627                    4     -0.2146979680718    0.005035569308494                    0          25.98479203
         "BPM.29R3.B2"          11256.38775                    4       0.180581808907    0.006374275508208                    0          26.11691212
         "BPM.30R3.B2"          11309.83924                    4      0.1093979183065    0.004525045857531                    0          26.22778017
         "BPM.31R3.B2"          11363.29072                    4      0.1813810367335    0.006881925303719                    0          26.35984537
         "BPM.32R3.B2"          11416.74221                    4     -0.1793410927243     0.00583481485779                    0          26.47075229
         "BPM.33R3.B2"          11470.19369                    4     0.01832977238482    0.008517536643656                    0          26.60287631
         "BPM.34R3.B2"          11523.64518                    4     -0.2507313755923    0.008872376275721                    0          26.71374888
         "BPM.33L4.B2"          11577.09666                    4     -0.1445381266972    0.003177362029532                    0          26.84581059
         "BPM.32L4.B2"          11630.54814                    4      0.1473719346765    0.003702195906955                    0          26.95671273
         "BPM.30L4.B2"          11737.45111                    4      0.2902486543113   0.0001197091802796                    0          27.19971733
         "BPM.29L4.B2"           11790.9026                    4     0.04014710025243    0.001414206133084                    0          27.33177655
         "BPM.28L4.B2"          11844.35408                    4      0.0456898560995    0.001233136393071                    0           27.4426735
         "BPM.27L4.B2"          11897.80556                    4     -0.2298824918145    0.005904714289124                    0          27.57480248
         "BPM.26L4.B2"          11951.25705                    4      0.2883041160255    0.001771583628723                    0          27.68568541
         "BPM.25L4.B2"          12004.70853                    4     -0.2434604166445    0.005927316406271                    0          27.81774321
         "BPM.24L4.B2"          12058.16002                    4     -0.0439830313703   0.0003787661324421                    0          27.92863469
         "BPM.23L4.B2"           12111.6115                    4      0.1479969800655    0.004554309579699                    0          28.06076455
